td_date,portfolio_bond_mean,portfolio,total_25,total_50,total_75,total
2014-05-30,37.367,0.00214080924472816,15.579999999999998,27.225,39.18,0.002172920232729081
2014-06-30,37.367,0.00214080924472816,15.579999999999998,27.225,39.18,0.002172920232729081
2014-07-31,32.89750000000001,0.0022035439407178726,25.76,38.97,47.48,0.0021786433350604595
2014-08-29,32.89750000000001,0.0022035439407178726,25.76,38.97,47.48,0.0021786433350604595
2014-09-30,32.89750000000001,0.0022035439407178726,25.58,38.95,47.48,0.0021786433350604595
2014-10-31,53.92199999999999,0.0022181787502224327,28.91,41.15,52.56,0.0021804693268645536
2014-11-28,53.92199999999999,0.0022181787502224327,28.91,41.15,52.56,0.0021804693268645536
2014-12-31,52.9985,0.0022376781301336247,28.91,41.3,52.265,0.002180136728707538
2015-01-30,48.29900000000001,0.002324564259276396,22.564999999999998,38.57,47.96,0.002177883657401347
2015-02-27,48.29900000000001,0.002324564259276396,22.564999999999998,38.57,47.96,0.002177883657401347
2015-03-31,48.29900000000001,0.002324564259276396,23.8,39.07,47.96,0.002177883657401347
2015-04-30,42.731500000000004,0.002324790869036164,24.49,36.6,44.34,0.00217767878893127
2015-05-29,42.731500000000004,0.002324790869036164,24.49,36.6,44.34,0.00217767878893127
2015-06-30,42.731500000000004,0.002324790869036164,24.5875,36.629999999999995,44.34,0.00217767878893127
2015-07-31,57.869000000000014,0.002352681386445854,30.98,42.5,54.84,0.0021804650173099516
2015-08-31,57.869000000000014,0.002352681386445854,30.98,42.5,54.84,0.0021804650173099516
2015-09-30,57.869000000000014,0.002352681386445854,31.380000000000003,42.5,54.99,0.0021804650173099516
2015-10-30,57.82550000000001,0.0023155469623784785,27.8,39.115,52.33,0.002181023944360372
2015-11-30,57.82550000000001,0.0023155469623784785,28.1575,39.13,52.33,0.002181023944360372
2015-12-31,57.82550000000001,0.0023155469623784785,27.97,39.13,52.33,0.002181023944360372
2016-01-29,62.952,0.0023027589828624405,26.01,38.83,53.43,0.0021798127496597264
2016-02-29,62.952,0.0023027589828624405,25.755000000000003,38.83,53.43,0.002177883657401347
2016-03-31,62.952,0.0023027589828624405,25.8825,38.83,53.43,0.0021778007512305297
2016-04-29,62.331499999999984,0.002220301892379406,33.04,41.92,57.3,0.002177883657401347
2016-05-31,62.331499999999984,0.002220301892379406,33.04,41.92,57.3,0.002177883657401347
2016-06-30,62.331499999999984,0.002220301892379406,33.04,43.345,57.3,0.0021778007512305297
2016-07-29,64.758,0.0022050633589073333,32.56,46.14,56.97,0.002174366904677205
2016-08-31,64.758,0.0022050633589073333,32.295,46.14,56.97,0.002174366904677205
2016-09-30,64.758,0.0022050633589073333,32.08,46.13,56.7975,0.0021745054127708663
2016-10-31,68.8895,0.002119970972537866,31.46,39.29,56.66,0.0021746439208645274
2016-11-30,68.8895,0.002119970972537866,31.46,39.29,56.66,0.0021746439208645274
2016-12-30,68.8895,0.002119970972537866,31.23,39.01,56.62,0.0021745054127708663
2017-01-26,49.870499999999986,0.001603238550279662,18.8175,30.085,44.47,0.002177883657401347
2017-02-28,49.870499999999986,0.001603238550279662,18.8175,30.085,44.47,0.002177883657401347
2017-03-31,49.870499999999986,0.001603238550279662,18.8175,30.085,44.47,0.002177883657401347
2017-04-28,57.72500000000001,0.0022310599403684963,24.22,33.92,47.29,0.002179399167965168
2017-05-31,57.72500000000001,0.0022310599403684963,24.22,33.92,47.29,0.002179399167965168
2017-06-30,57.72500000000001,0.0022310599403684963,24.22,33.92,47.29,0.002179399167965168
2017-07-31,51.26250000000001,0.0016995862571024146,25.685000000000002,36.599999999999994,49.76,0.002179484253459485
2017-08-31,51.26250000000001,0.0016995862571024146,25.6,36.58,49.76,0.0021798127496597264
2017-09-29,51.26250000000001,0.0016995862571024146,25.685000000000002,36.599999999999994,49.76,0.0021796485015596057
2017-10-31,62.283500000000004,0.0021728250210181098,32.22,42.36,55.26,0.002180136728707538
2017-11-30,62.283500000000004,0.0021728250210181098,32.22,42.36,55.26,0.002180136728707538
2017-12-29,62.283500000000004,0.0021728250210181098,32.22,42.379999999999995,55.26,0.002180136728707538
2018-01-31,59.32249999999999,0.0022056045558152327,32.595,43.86,55.425,0.0021796485015596057
2018-02-28,59.32249999999999,0.0022056045558152327,32.595,43.86,55.425,0.0021796485015596057
2018-03-30,59.32249999999999,0.0022056045558152327,31.98,43.77,55.3,0.0021796485015596057
2018-04-27,59.859,0.002190047391372074,36.74,48.1,60.305,0.0021798127496597264
2018-05-31,59.859,0.002200838411948547,37.0175,48.1,60.305,0.0021798127496597264
2018-06-29,59.859,0.002190047391372074,37.11,48.14,60.335,0.0021798127496597264
2018-07-31,70.08,0.002261409919164181,39.9675,50.59,63.105,0.0021798127496597264
2018-08-31,70.08,0.002261409919164181,40.6,51.46,63.269999999999996,0.0021798127496597264
2018-09-28,70.08,0.002261409919164181,40.6,51.46,63.55,0.0021798127496597264
2018-10-31,69.9365,0.002293703475546105,37.295,50.65,63.760000000000005,0.0021798127496597264
2018-11-30,69.9365,0.002293703475546105,37.44,50.65,63.9,0.0021798127496597264
2018-12-28,69.9365,0.002293703475546105,37.6725,50.825,64.0425,0.0021798127496597264
2019-01-31,76.44549999999998,0.002326667833781282,39.755,52.95,66.5425,0.0021798127496597264
2019-02-28,76.44549999999998,0.002326667833781282,39.755,53.47,66.5425,0.0021798127496597264
2019-03-29,76.44549999999998,0.002326667833781282,39.755,52.95,66.5425,0.0021798127496597264
2019-04-30,75.7515,0.0022677824091958286,39.1025,49.73,62.48,0.0021798127496597264
2019-05-31,75.7515,0.0022677824091958286,39.1025,49.7,62.48,0.0021798127496597264
2019-06-28,75.7515,0.0022677824091958286,38.864999999999995,49.73,62.48,0.0021798127496597264
2019-07-31,,,,,,
