td_date,portfolio_bond_mean,portfolio,total_25,total_50,total_75,total
2014-02-28,53.584,0.002273109725350047,9.7825,18.4,30.267500000000002,0.0021714735607809565
2014-03-31,53.584,0.002273109725350047,9.7825,18.4,30.267500000000002,0.0021714735607809565
2014-04-30,65.06249999999999,0.002132945923237728,15.540000000000001,27.08,38.225,0.002172920232729081
2014-05-30,68.41499999999999,0.0021506183684471855,15.579999999999998,27.225,39.18,0.002172920232729081
2014-06-30,68.41499999999999,0.0021506183684471855,15.579999999999998,27.225,39.18,0.002172920232729081
2014-07-31,67.783,0.002218735756804824,25.76,38.97,47.48,0.0021786433350604595
2014-08-29,67.783,0.002218735756804824,25.76,38.97,47.48,0.0021786433350604595
2014-09-30,67.783,0.002218735756804824,25.58,38.95,47.48,0.0021786433350604595
2014-10-31,74.29599999999999,0.0021974603442938777,28.91,41.15,52.56,0.0021804693268645536
2014-11-28,74.29599999999999,0.0021974603442938777,28.91,41.15,52.56,0.0021804693268645536
2014-12-31,74.29599999999999,0.0021974603442938777,28.91,41.3,52.265,0.002180136728707538
2015-01-30,74.566,0.002224835291611635,22.564999999999998,38.57,47.96,0.002177883657401347
2015-02-27,74.566,0.002224835291611635,22.564999999999998,38.57,47.96,0.002177883657401347
2015-03-31,74.566,0.002224835291611635,23.8,39.07,47.96,0.002177883657401347
2015-04-30,69.87249999999999,0.0021950687689976877,24.49,36.6,44.34,0.00217767878893127
2015-05-29,69.87249999999999,0.0021950687689976877,24.49,36.6,44.34,0.00217767878893127
2015-06-30,69.87249999999999,0.0021950687689976877,24.5875,36.629999999999995,44.34,0.00217767878893127
2015-07-31,82.909,0.002244099979015135,30.98,42.5,54.84,0.0021804650173099516
2015-08-31,82.909,0.002244099979015135,30.98,42.5,54.84,0.0021804650173099516
2015-09-30,82.909,0.002244118425636843,31.380000000000003,42.5,54.99,0.0021804650173099516
2015-10-30,72.15900000000002,0.0022768389966517865,27.8,39.115,52.33,0.002181023944360372
2015-11-30,72.15900000000002,0.0022768389966517865,28.1575,39.13,52.33,0.002181023944360372
2015-12-31,72.15900000000002,0.0022768389966517865,27.97,39.13,52.33,0.002181023944360372
2016-01-29,81.68550000000002,0.0021877633788450423,26.01,38.83,53.43,0.0021798127496597264
2016-02-29,81.68550000000002,0.0021877633788450423,25.755000000000003,38.83,53.43,0.002177883657401347
2016-03-31,81.68550000000002,0.0021877633788450423,25.8825,38.83,53.43,0.0021778007512305297
2016-04-29,90.88049999999998,0.002251905498550477,33.04,41.92,57.3,0.002177883657401347
2016-05-31,90.88049999999998,0.002251905498550477,33.04,41.92,57.3,0.002177883657401347
2016-06-30,90.88049999999998,0.002251905498550477,33.04,43.345,57.3,0.0021778007512305297
2016-07-29,91.47399999999998,0.002213011980991622,32.56,46.14,56.97,0.002174366904677205
2016-08-31,91.47399999999998,0.002213011980991622,32.295,46.14,56.97,0.002174366904677205
2016-09-30,91.47399999999998,0.002213011980991622,32.08,46.13,56.7975,0.0021745054127708663
2016-10-31,90.30799999999998,0.00218287256202296,31.46,39.29,56.66,0.0021746439208645274
2016-11-30,90.30799999999998,0.00218287256202296,31.46,39.29,56.66,0.0021746439208645274
2016-12-30,90.30799999999998,0.00218287256202296,31.23,39.01,56.62,0.0021745054127708663
2017-01-26,89.30449999999999,0.002310432174452189,18.8175,30.085,44.47,0.002177883657401347
2017-02-28,89.30449999999999,0.002310432174452189,18.8175,30.085,44.47,0.002177883657401347
2017-03-31,89.30449999999999,0.002310432174452189,18.8175,30.085,44.47,0.002177883657401347
2017-04-28,93.86449999999999,0.002362760175679677,24.22,33.92,47.29,0.002179399167965168
2017-05-31,93.86449999999999,0.002362760175679677,24.22,33.92,47.29,0.002179399167965168
2017-06-30,93.86449999999999,0.002362760175679677,24.22,33.92,47.29,0.002179399167965168
2017-07-31,92.21400000000001,0.002232394893882372,25.685000000000002,36.599999999999994,49.76,0.002179484253459485
2017-08-31,92.21400000000001,0.002232394893882372,25.6,36.58,49.76,0.0021798127496597264
2017-09-29,92.21400000000001,0.002232394893882372,25.685000000000002,36.599999999999994,49.76,0.0021796485015596057
2017-10-31,95.65849999999998,0.0021818466370896092,32.22,42.36,55.26,0.002180136728707538
2017-11-30,95.65849999999998,0.0021818466370896092,32.22,42.36,55.26,0.002180136728707538
2017-12-29,95.65849999999998,0.0021818466370896092,32.22,42.379999999999995,55.26,0.002180136728707538
2018-01-31,94.59850000000002,0.0022973407398726776,32.595,43.86,55.425,0.0021796485015596057
2018-02-28,94.59850000000002,0.0022973407398726776,32.595,43.86,55.425,0.0021796485015596057
2018-03-30,94.59850000000002,0.0022973407398726776,31.98,43.77,55.3,0.0021796485015596057
2018-04-27,94.49550000000002,0.0021435637591274287,36.74,48.1,60.305,0.0021798127496597264
2018-05-31,94.49550000000002,0.0021435637591274287,37.0175,48.1,60.305,0.0021798127496597264
2018-06-29,94.49550000000002,0.0021435637591274287,37.11,48.14,60.335,0.0021798127496597264
2018-07-31,95.83800000000001,0.0022881997028415288,39.9675,50.59,63.105,0.0021798127496597264
2018-08-31,95.83800000000001,0.0022881997028415288,40.6,51.46,63.269999999999996,0.0021798127496597264
2018-09-28,95.83800000000001,0.0022881997028415288,40.6,51.46,63.55,0.0021798127496597264
2018-10-31,93.994,0.002232247447462332,37.295,50.65,63.760000000000005,0.0021798127496597264
2018-11-30,93.994,0.002232247447462332,37.44,50.65,63.9,0.0021798127496597264
2018-12-28,93.994,0.002232247447462332,37.6725,50.825,64.0425,0.0021798127496597264
2019-01-31,97.27000000000001,0.0021751666526497516,39.755,52.95,66.5425,0.0021798127496597264
2019-02-28,97.27000000000001,0.0021751666526497516,39.755,53.47,66.5425,0.0021798127496597264
2019-03-29,97.27000000000001,0.0021751666526497516,39.755,52.95,66.5425,0.0021798127496597264
2019-04-30,95.55649999999999,0.0023892232779555767,39.1025,49.73,62.48,0.0021798127496597264
2019-05-31,95.55649999999999,0.0023892232779555767,39.1025,49.7,62.48,0.0021798127496597264
2019-06-28,95.55649999999999,0.0023892232779555767,38.864999999999995,49.73,62.48,0.0021798127496597264
2019-07-31,,,,,,
