td_date,portfolio,20
2010-01-29,2.1419352863711114,2.0184291592994086
2010-02-26,2.1419352863711114,2.0184291592994086
2010-03-31,2.1419352863711114,2.0184291592994086
2010-04-30,2.159351784362169,2.0184291592994086
2010-05-31,2.159351784362169,2.0184291592994086
2010-06-30,2.159351784362169,2.0184291592994086
2010-07-30,2.141844878333045,2.0291401364093
2010-08-31,2.141844878333045,2.0291401364093
2010-09-30,2.141844878333045,2.0291401364093
2010-10-29,2.1811601649603274,2.0184291592994086
2010-11-30,2.1811601649603274,2.0184291592994086
2010-12-31,2.1811601649603274,2.0184291592994086
2011-01-31,2.1908714150699815,2.0291401364093
2011-02-28,2.1908714150699815,2.0291401364093
2011-03-31,2.1908714150699815,2.0291401364093
2011-04-29,2.2211829491811663,2.0184291592994086
2011-05-31,2.2211829491811663,2.0184291592994086
2011-06-30,2.2211829491811663,2.0184291592994086
2011-07-29,2.161603700513961,2.0152835754179854
2011-08-31,2.161603700513961,2.0152835754179854
2011-09-30,2.161603700513961,2.0152835754179854
2011-10-31,2.1951890513680183,2.0152835754179854
2011-11-30,2.1951890513680183,2.0152835754179854
2011-12-30,2.1951890513680183,2.0152835754179854
2012-01-31,2.1347985600959003,1.9888525633186303
2012-02-29,2.1347985600959003,1.9888525633186303
2012-03-30,2.1347985600959003,1.9888525633186303
2012-04-27,2.1928735048721526,1.9925964576324517
2012-05-31,2.1928735048721526,1.9925964576324517
2012-06-29,2.1928735048721526,1.9925964576324517
2012-07-31,2.3089792323934644,2.005846823773716
2012-08-31,2.3089792323934644,2.005846823773716
2012-09-28,2.3089792323934644,2.005846823773716
2012-10-31,2.2629014422363003,2.0184291592994086
2012-11-30,2.2629014422363003,2.0184291592994086
2012-12-31,2.2629014422363003,2.0184291592994086
2013-01-31,2.2490675304867747,2.0725507157201584
2013-02-28,2.2490675304867747,2.0725507157201584
2013-03-29,2.2490675304867747,2.0725507157201584
2013-04-26,2.3368152625965255,2.0730986699955523
2013-05-31,2.3368152625965255,2.0730986699955523
2013-06-28,2.3368152625965255,2.0730986699955523
2013-07-31,2.3029281396840817,2.072368064295027
2013-08-30,2.3029281396840817,2.072368064295027
2013-09-30,2.3029281396840817,2.072368064295027
2013-10-31,2.1793447702958924,2.0704360058284266
2013-11-29,2.1793447702958924,2.0704360058284266
2013-12-31,2.1793447702958924,2.0704360058284266
2014-01-30,2.2935481218855065,2.043767408392121
2014-02-28,2.2935481218855065,2.043767408392121
2014-03-31,2.2935481218855065,2.043767408392121
2014-04-30,2.266540948794975,2.0539309550182416
2014-05-30,2.2608368875637996,2.0539309550182416
2014-06-30,2.2608368875637996,2.0539309550182416
2014-07-31,2.3040238906759702,2.0468884250298913
2014-08-29,2.3040238906759702,2.0468884250298913
2014-09-30,2.3040238906759702,2.0468884250298913
2014-10-31,2.2754455098413473,2.053611145199774
2014-11-28,2.2754455098413473,2.053611145199774
2014-12-31,2.2754455098413473,2.053611145199774
2015-01-30,2.3367537848583955,2.0482909304191566
2015-02-27,2.3367537848583955,2.0482909304191566
2015-03-31,2.3367537848583955,2.0482909304191566
2015-04-30,2.314176754195425,2.051641159760784
2015-05-29,2.314176754195425,2.051641159760784
2015-06-30,2.314176754195425,2.051641159760784
2015-07-31,2.3039078348173936,2.0560083198185275
2015-08-31,2.3039078348173936,2.0560083198185275
2015-09-30,2.303852805388913,2.0560083198185275
2015-10-30,2.3983551443744444,2.0543787713607564
2015-11-30,2.3983551443744444,2.0543787713607564
2015-12-31,2.3983551443744444,2.055210194292112
2016-01-29,2.270715729663899,2.054058961542289
2016-02-29,2.270715729663899,2.0543787713607564
2016-03-31,2.270715729663899,2.0538350533710314
2016-04-29,2.48293745370843,2.05394700745666
2016-05-31,2.48293745370843,2.05394700745666
2016-06-30,2.48293745370843,2.054058961542289
2016-07-29,2.2863550876128844,2.0486861816022994
2016-08-31,2.2863550876128844,2.0486861816022994
2016-09-30,2.2863550876128844,2.051641159760784
2016-10-31,2.2157378264135708,2.054794482826434
2016-11-30,2.2157378264135708,2.054794482826434
2016-12-30,2.2157378264135708,2.055002338559273
2017-01-26,2.307643744859541,2.0592284195017463
2017-02-28,2.307643744859541,2.0592284195017463
2017-03-31,2.307643744859541,2.0592284195017463
2017-04-28,2.351423283456885,2.059713198628028
2017-05-31,2.351423283456885,2.059713198628028
2017-06-30,2.351423283456885,2.059713198628028
2017-07-31,2.4661689543164123,2.062200084241095
2017-08-31,2.4661689543164123,2.0627754509265905
2017-09-29,2.4661689543164123,2.061624717555599
2017-10-31,2.229458761750476,2.061912400898347
2017-11-30,2.229458761750476,2.061912400898347
2017-12-29,2.229458761750476,2.061912400898347
2018-01-31,2.399154674015751,2.061624717555599
2018-02-28,2.399154674015751,2.061624717555599
