,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2017-01-26,675061.OF,2016-12-31,2017-01-20,16.17,4861247490.0,13.08,757431233.3,99955167.85,6889954385.96,0.002010746185072243
2017-01-26,000863.OF,2016-12-31,2017-01-21,32.87,5808939993.41,41.52,4691494415.49,1869269953.71,23563468066.64,0.0019279864963872573
2017-01-26,511970.SH,2016-12-31,2017-01-21,24.06,7134593445.03,54.67,4697361803.65,20000000.0,34701506076.56,0.001233075879499168
2017-01-26,519809.OF,2016-12-31,2017-01-19,9.27,,74.39,9860363.62,20000864.85,322280166.27,0.0016871826228730402
2017-01-26,000912.OF,2016-12-31,2017-01-20,24.85,368697073.05,8.1,,99987172.64,563453962.45,0.0017755623445978586
2017-01-26,519505.OF,2016-12-31,2017-01-19,18.54,5099397249.11,45.79,1340538701.92,599956097.53,14466097867.49,0.0017883782951524374
2017-01-26,003267.OF,2016-12-31,2017-01-20,26.51,8477778734.02,21.6,891638561.58,2825499376.54,17227640759.76,0.00187120050815337
2017-01-26,000605.OF,2016-12-31,2017-01-21,30.18,2451522117.29,48.52,2791849023.85,159665112.28,11585038139.89,0.0021021932184444037
2017-01-26,000686.OF,2016-12-31,2017-01-19,2.01,468376942.57,93.48,69792519.84,99998210.07,10920720527.32,0.0020888310503131002
2017-01-26,000872.OF,2016-12-31,2017-01-23,24.5,1788067646.09,31.65,526525475.18,439944653.93,4190013049.94,0.0029417160060074554
2017-01-26,050003.OF,2016-12-31,2017-01-21,50.08,7874165291.33,37.63,26791824721.82,5628621934.25,74170703187.71,0.0018867047627273426
2017-01-26,000741.OF,2016-12-31,2017-01-20,43.69,9169055283.6,28.4,12432271061.21,569815251.91,33172658279.89,0.001735152329958023
2017-01-26,000203.OF,2016-12-31,2017-01-20,32.3,4326787441.51,1.2,1092332812.18,600009889.52,6908896725.82,0.001462653350070564
