,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2017-09-29,519899.OF,2017-06-30,2017-07-19,16.45,152369866.3,62.17,49536512.62,42990182.62,805980931.76,0.001956849004509875
2017-09-29,090022.OF,2017-06-30,2017-07-19,70.12,606533749.8,5.02,1549553347.17,489561383.85,3128744783.08,0.001872882405390408
2017-09-29,003317.OF,2017-06-30,2017-07-21,76.46,989832404.74,3.43,5076760338.15,519876279.49,8169650173.5,0.002066499550359424
2017-09-29,001926.OF,2017-06-30,2017-07-21,25.53,3954766880.13,44.39,1947273103.1,759833707.39,13302580956.98,0.0017731496044817163
2017-09-29,110050.OF,2017-06-30,2017-07-21,52.72,346328759.49,39.61,2231886663.26,,4649336856.62,0.0019770705253219223
2017-09-29,519801.OF,2017-06-30,2017-07-20,61.78,90000000.0,25.6,361820715.48,19924317.77,779463057.27,0.0018510932284727666
2017-09-29,004198.OF,2017-06-30,2017-07-20,15.34,7135554152.49,61.04,3146471128.44,,30410582861.54,0.0019390925854905205
2017-09-29,003536.OF,2017-06-30,2017-07-20,21.9,121990314.4,39.28,49645509.93,,318139485.19,0.0020235266605046487
2017-09-29,000771.OF,2017-06-30,2017-07-20,29.09,3601395762.1,55.32,3146018087.4,2627980833.68,24104864315.27,0.0017437684682131138
2017-09-29,020007.OF,2017-06-30,2017-07-19,68.92,99936349.9,30.02,8163972520.71,1778758499.85,15875615418.24,0.0021535909638454864
2017-09-29,519507.OF,2017-06-30,2017-07-21,20.56,3528290383.79,46.8,1628847899.61,,10971412870.22,0.0020996785942413165
2017-09-29,004213.OF,2017-06-30,2017-07-21,27.31,82260318.84,40.27,49496240.76,,254363352.25,
2017-09-29,161622.OF,2017-06-30,2017-07-21,45.28,843920625.88,48.3,5515253141.19,149976927.13,14826242010.26,0.002092655296282553
2017-09-29,002243.OF,2017-06-30,2017-07-19,39.43,60735571.1,20.13,44519158.24,,150859841.42,0.0019253451922431886
2017-09-29,202307.OF,2017-06-30,2017-07-20,32.17,3512357058.93,28.86,1810872058.34,349940493.16,9446064093.33,0.0019322874591971573
2017-09-29,001812.OF,2017-06-30,2017-07-20,31.21,6368627087.93,52.06,8473860428.84,840097814.27,39942266778.47,0.0019041212872314972
2017-09-29,001788.OF,2017-06-30,2017-07-21,75.42,99400469.1,2.78,148248855.94,,474734093.12,
2017-09-29,511920.SH,2017-06-30,2017-07-19,36.58,3004999307.47,47.95,5027459045.87,1830112896.39,21630496968.91,0.0017170287678383023
2017-09-29,040003.OF,2017-06-30,2017-07-20,26.34,4393719740.59,41.52,2562728468.33,189794008.95,13868741914.71,0.0016303265122936672
2017-09-29,511860.SH,2017-06-30,2017-07-19,38.57,77200326.1,55.7,426554722.95,29980469.06,1468960649.14,0.0017321941485639591
2017-09-29,560001.OF,2017-06-30,2017-07-19,21.18,36800000.0,7.65,9965872.53,,51779754.23,0.0014198155052511652
2017-09-29,003552.OF,2017-06-30,2017-07-19,52.7,243600605.4,41.55,2109690134.26,,4458756818.71,
2017-09-29,320002.OF,2017-06-30,2017-07-20,72.35,67000500.5,14.72,920351401.62,99984061.29,1506566194.13,0.0017568122646807183
2017-09-29,380010.OF,2017-06-30,2017-07-21,74.13,484187211.92,18.67,5377913384.9,49940162.19,7859962537.07,0.0021132105126724365
2017-09-29,002960.OF,2017-06-30,2017-07-19,29.74,698809688.21,65.11,3529730188.15,,14215542378.09,0.0016947253406707219
2017-09-29,003391.OF,2017-06-30,2017-07-20,18.29,6308379722.59,36.36,1714140568.09,,14012291115.92,0.002108652305976788
2017-09-29,000905.OF,2017-06-30,2017-07-20,36.34,129702514.56,60.65,4423811290.19,140000115.6,14487327785.21,0.002208291976861787
2017-09-29,000685.OF,2017-06-30,2017-07-21,4.96,720000000.0,49.03,49937079.29,,1813256513.17,
2017-09-29,471007.OF,2017-06-30,2017-07-20,9.54,,90.07,248010090.61,39803799.43,6572728600.73,0.0017635715689741094
2017-09-29,000693.OF,2017-06-30,2017-07-20,20.79,23931022206.42,58.28,16681287202.26,1708804940.35,119996234405.44,0.0020560317608782075
2017-09-29,001693.OF,2017-06-30,2017-07-21,46.34,987390096.99,33.24,1834508816.58,189919740.73,4929450937.69,0.0018400070110693445
2017-09-29,000486.OF,2017-06-30,2017-07-20,0.0,1969834119.75,60.6,,,5016354827.82,
2017-09-29,000627.OF,2017-06-30,2017-07-19,5.08,1495603083.4,85.8,,,17143968971.11,0.002169019444771436
2017-09-29,002912.OF,2017-06-30,2017-07-21,31.12,2702812810.54,39.15,2263326325.45,239890386.52,9390873590.97,0.001894591192162176
2017-09-29,000846.OF,2017-06-30,2017-07-21,37.95,4846181829.28,27.21,2883551296.11,1540138711.97,16086853340.66,0.0020979392535069863
2017-09-29,004199.OF,2017-06-30,2017-07-20,15.34,7135554152.49,61.04,3146471128.44,,30410582861.54,0.0021368639288996683
2017-09-29,511950.SH,2017-06-30,2017-07-19,6.53,14000000.0,10.13,,,16840953.89,0.00195752004530636
2017-09-29,000493.OF,2017-06-30,2017-07-20,48.87,1054002221.0,46.15,6909265373.97,2506508685.5,22713314788.77,0.0020342390585375014
2017-09-29,519998.OF,2017-06-30,2017-07-19,31.65,9744614767.59,6.33,3940997510.01,,15828505888.31,0.0020313468619965747
2017-09-29,217014.OF,2017-06-30,2017-07-21,36.4,4115180694.56,54.19,13289745010.11,,45069882786.56,0.001895730827381481
2017-09-29,000625.OF,2017-06-30,2017-07-20,27.98,77005315.51,60.25,29234620.59,59993210.98,712324785.64,0.002035950614306614
2017-09-29,000651.OF,2017-06-30,2017-07-21,41.65,1314906842.36,27.58,1544246137.13,,4332908662.1,0.0018491488215572893
2017-09-29,000818.OF,2017-06-30,2017-07-20,27.98,77005315.51,60.25,29234620.59,59993210.98,712324785.64,0.0019541492782100267
2017-09-29,003003.OF,2017-06-30,2017-07-20,32.75,13419708456.1,46.55,8916838801.45,2209083016.97,66761358337.18,0.0018602282392068403
2017-09-29,162206.OF,2017-06-30,2017-07-21,29.73,7049804584.38,25.64,1130348024.69,2760874095.84,16461056130.47,0.0019528983287613322
2017-09-29,000495.OF,2017-06-30,2017-07-20,48.87,1054002221.0,46.15,6909265373.97,2506508685.5,22713314788.77,0.0021310454445337967
2017-09-29,002760.OF,2017-06-30,2017-07-19,36.71,3170959046.16,31.69,2876882319.23,249951425.01,10257949300.15,0.0018123052944416518
2017-09-29,217026.OF,2017-06-30,2017-07-21,6.45,14016141.02,92.01,19947093.49,,1162581150.89,0.0005787088161126608
2017-09-29,003228.OF,2017-06-30,2017-07-20,24.86,2184853432.28,20.48,806117472.62,,4003778441.71,0.0018724241382197526
2017-09-29,000856.OF,2017-06-30,2017-07-21,15.05,56375404.06,66.57,19943313.7,,331342327.54,
2017-09-29,001669.OF,2017-06-30,2017-07-20,29.09,3601395762.1,55.32,3146018087.4,2627980833.68,24104864315.27,0.0022991985228788536
2017-09-29,511600.SH,2017-06-30,2017-07-20,41.96,531056596.58,35.42,445434838.05,439830967.75,2418878006.34,0.0019400102204136793
2017-09-29,003537.OF,2017-06-30,2017-07-21,40.06,629355684.02,44.69,1493052572.51,,4175151202.25,0.0020049176837826366
2017-09-29,003538.OF,2017-06-30,2017-07-21,40.06,629355684.02,44.69,1493052572.51,,4175151202.25,0.002203358910033426
2017-09-29,004261.OF,2017-06-30,2017-07-21,51.74,29300283.95,17.18,39432571.63,,95542484.54,0.0019422155016897147
2017-09-29,004262.OF,2017-06-30,2017-07-21,51.74,29300283.95,17.18,39432571.63,,95542484.54,0.002139859383061715
2017-09-29,002788.OF,2017-06-30,2017-07-21,45.13,327487122.98,38.49,712948054.29,90195860.93,2040437273.89,0.0018082403882995202
2017-09-29,511910.SH,2017-06-30,2017-07-21,32.04,1910778626.16,32.07,628159600.28,579941119.2,5391996683.05,0.001967780436018307
2017-09-29,003879.OF,2017-06-30,2017-07-01,,,,,,,
2017-09-29,090021.OF,2017-06-30,2017-07-19,32.5,198784378.18,54.1,395836957.68,29996070.73,1525489042.9,0.0019390220783166434
2017-09-29,001930.OF,2017-06-30,2017-07-20,71.88,50000000.0,26.12,1505670474.47,339801159.46,3072983106.31,0.0023311930894189814
2017-09-29,001057.OF,2017-06-30,2017-07-20,62.53,,37.21,1951520434.04,290407686.19,3907383448.3,0.0020621006444208057
2017-09-29,000542.OF,2017-06-30,2017-07-21,36.7,4855874508.34,31.36,4111734516.3,519882953.68,15308366224.88,0.001990554070607553
2017-09-29,002185.OF,2017-06-30,2017-07-20,44.56,40000380.0,48.3,198531649.67,9995589.26,602609241.61,0.0018943187597568745
2017-09-29,003515.OF,2017-06-30,2017-07-19,63.85,,32.09,169466991.8,29988038.1,343780331.41,0.0019453578098893587
2017-09-29,002235.OF,2017-06-30,2017-07-21,54.37,486931370.4,3.81,504652274.47,89991511.94,1222217600.15,0.0015993542431571584
2017-09-29,000620.OF,2017-06-30,2017-07-21,39.9,1289082773.62,38.43,2185858005.53,,6248608446.38,0.002135477808172803
2017-09-29,002937.OF,2017-06-30,2017-07-20,89.92,10000000.0,1.77,99117074.18,,121306567.53,0.0022939265839603262
2017-09-29,001843.OF,2017-06-30,2017-07-20,44.15,635354569.1,0.22,377934424.61,69955259.55,1149987905.4,0.0021232499604812993
2017-09-29,001477.OF,2017-06-30,2017-07-21,30.5,2521856634.27,44.29,2514345505.31,130062440.43,10145803611.22,0.0018198579338690735
2017-09-29,003483.OF,2017-06-30,2017-07-20,95.06,99750269.63,0.16,1880539843.57,129913118.62,2230770236.73,0.0021970774251354186
2017-09-29,530002.OF,2017-06-30,2017-07-20,31.87,856328957.25,41.69,850259024.56,,3325980632.15,0.002516181785490179
2017-09-29,519858.OF,2017-06-30,2017-07-19,46.95,343185474.78,25.85,513125450.32,69995343.23,1390275738.84,0.0015858948442688536
2017-09-29,040038.OF,2017-06-30,2017-07-20,41.96,531056596.58,35.42,445434838.05,439830967.75,2418878006.34,0.0019907354217945095
2017-09-29,000683.OF,2017-06-30,2017-07-21,47.42,3089498200.0,27.49,5089133891.49,99992371.5,13534556057.78,0.0016402746110601996
2017-09-29,002855.OF,2017-06-30,2017-07-19,41.39,299580849.37,56.36,6503379365.26,149838048.83,18571863110.54,0.0020386473921343296
2017-09-29,000658.OF,2017-06-30,2017-07-21,39.25,4027163568.81,38.35,4224351788.75,3205073233.67,23571317174.28,0.0
2017-09-29,001870.OF,2017-06-30,2017-07-21,34.16,3916602920.72,37.26,1747471232.9,1681177114.75,14143179434.72,0.0019639200689840486
2017-09-29,511850.SH,2017-06-30,2017-07-21,35.86,2065155737.74,51.92,5430735593.8,29993445.25,17461736406.03,0.002052991504847057
2017-09-29,001826.OF,2017-06-30,2017-07-19,41.63,118920618.38,48.71,452479461.48,109981770.71,1519422186.78,0.0018517850511714506
2017-09-29,000903.OF,2017-06-30,2017-07-21,83.46,103560000.0,8.49,1202973964.05,29989737.26,1597192301.65,0.0018394246832367234
2017-09-29,121011.OF,2017-06-30,2017-07-19,61.01,1855365013.79,21.9,4317683117.5,3029690289.07,13495756655.07,0.001914238275392055
2017-09-29,004701.OF,2017-06-30,2017-07-01,,,,,,,0.0017967577350417319
2017-09-29,091005.OF,2017-06-30,2017-07-19,38.64,817850066.77,42.56,1294541429.61,210004388.32,4540218034.55,0.0019098526120235881
2017-09-29,004369.OF,2017-06-30,2017-07-21,13.57,50000275.0,81.52,89453949.18,,1026216454.74,0.0024937682286410023
2017-09-29,150988.OF,2017-06-30,2017-07-01,,,,,,,0.0020397397429237074
2017-09-29,001527.OF,2017-06-30,2017-07-21,49.83,320734569.56,35.54,1147843759.65,,2576177621.57,0.0018243516263041215
2017-09-29,003589.OF,2017-06-30,2017-07-19,18.98,1261787732.68,59.62,824424868.17,,5979179044.32,0.0018027643607230193
2017-09-29,003506.OF,2017-06-30,2017-07-19,0.0,20000150.0,61.64,,,52324262.93,
2017-09-29,002747.OF,2017-06-30,2017-07-21,32.09,1996279026.38,24.99,1039457686.21,,4689200404.82,0.001691804895268989
2017-09-29,000719.OF,2017-06-30,2017-07-20,48.87,1054002221.0,46.15,6909265373.97,2506508685.5,22713314788.77,0.0019822485849123606
2017-09-29,000476.OF,2017-06-30,2017-07-19,34.6,2347557031.34,49.33,4383824865.13,,14914967846.25,0.0019996417757774942
2017-09-29,380008.OF,2017-06-30,2017-07-21,61.57,484648255.96,34.71,7354128789.04,699550964.33,14135034797.18,0.0023439427189357875
2017-09-29,420006.OF,2017-06-30,2017-07-21,48.91,1294244741.36,36.32,1187553417.53,2538681679.56,9393970406.52,0.0019394401752563795
2017-09-29,000397.OF,2017-06-30,2017-07-20,25.94,2143548255.34,63.69,4215502203.5,280266169.25,21448106701.68,0.0019292273472459875
2017-09-29,253050.OF,2017-06-30,2017-07-19,52.01,264701157.06,32.12,638064761.51,160077373.78,1688370924.33,0.0016881920940932105
2017-09-29,519501.OF,2017-06-30,2017-07-21,20.56,3528290383.79,46.8,1628847899.61,,10971412870.22,0.002108098637154665
2017-09-29,519567.OF,2017-06-30,2017-07-20,23.67,7047250682.57,37.7,3235093031.91,199973121.8,18482740854.64,0.001925044283621835
2017-09-29,511680.SH,2017-06-30,2017-07-19,64.9,59800329.7,9.2,61615943.82,19999421.36,233887073.49,
2017-09-29,000917.OF,2017-06-30,2017-07-20,23.75,11523757803.63,35.55,4565815323.7,599779490.47,28515864968.89,0.002130910422849741
2017-09-29,003525.OF,2017-06-30,2017-07-21,79.64,1852513218.76,0.07,6342208868.24,50116177.04,9216601581.76,0.002095395874794681
2017-09-29,000371.OF,2017-06-30,2017-07-20,37.42,9506408779.59,30.07,5430583652.79,3378071668.33,29670977274.03,0.0021317038934638433
2017-09-29,004501.OF,2017-06-30,2017-07-20,8.8,254411221.62,53.1,19819744.03,,679545852.96,0.001997238848928218
2017-09-29,003034.OF,2017-06-30,2017-07-20,37.6,475600153.41,57.43,3365729385.27,,10389089806.55,0.0021169204596447333
2017-09-29,340005.OF,2017-06-30,2017-07-21,49.15,2243818965.73,36.2,5973585721.29,459244154.42,16058200106.09,0.0020674969791256714
2017-09-29,004841.OF,2017-06-30,2017-07-19,45.31,1169856714.78,48.79,9951122922.59,389773651.68,25775856367.74,0.0021250025475763046
2017-09-29,004151.OF,2017-06-30,2017-07-21,30.94,161717813.53,18.78,59772416.03,19988380.47,322606676.05,0.0014817931856656585
2017-09-29,004152.OF,2017-06-30,2017-07-21,30.94,161717813.53,18.78,59772416.03,19988380.47,322606676.05,0.001679183898650738
2017-09-29,583101.OF,2017-06-30,2017-07-19,13.6,3903717807.97,57.75,1154526749.38,,13794889786.73,0.002011396058290371
2017-09-29,000759.OF,2017-06-30,2017-07-20,27.27,1334171681.27,66.48,3096462505.43,2014997491.08,23547235563.62,0.0022833991270871934
2017-09-29,519512.OF,2017-06-30,2017-07-21,31.45,76000150.0,32.59,49526284.02,,214646637.56,0.0013699176957659986
2017-09-29,740602.OF,2017-06-30,2017-07-19,20.51,51300196.95,74.58,,,1261276450.37,0.0019044385252311447
2017-09-29,511660.SH,2017-06-30,2017-07-20,36.41,1935607703.41,53.22,5686375467.57,529842888.5,19759486421.93,0.0020150012219437574
2017-09-29,202308.OF,2017-06-30,2017-07-20,32.17,3512357058.93,28.86,1810872058.34,349940493.16,9446064093.33,0.002129626047204569
2017-09-29,511760.SH,2017-06-30,2017-07-19,0.0,20000150.0,61.64,,,52324262.93,
2017-09-29,000210.OF,2017-06-30,2017-07-19,16.73,4691242337.46,54.2,747586232.52,1118217221.13,17413353731.25,0.0017743563770187265
2017-09-29,000037.OF,2017-06-30,2017-07-19,20.0,18800148.2,79.53,1118585615.26,,7984880514.83,0.0021041029102466524
2017-09-29,004210.OF,2017-06-30,2017-07-21,34.16,3916602920.72,37.26,1747471232.9,1681177114.75,14143179434.72,0.0019655716121429467
2017-09-29,660116.OF,2017-06-30,2017-07-20,40.61,12600138.9,56.63,79152248.64,179995033.55,835471343.19,0.0
2017-09-29,001006.OF,2017-06-30,2017-07-21,49.58,16000144.0,42.73,55552947.13,25983858.63,217832015.26,0.0018283539642005575
2017-09-29,163820.OF,2017-06-30,2017-07-21,47.55,1478136937.2,42.0,5652109504.57,200029155.44,14665348785.26,0.0019389341152236117
2017-09-29,002302.OF,2017-06-30,2017-07-21,37.24,1699688806.57,2.92,644146959.18,349929518.22,3197369879.8,0.002147027803788948
2017-09-29,100025.OF,2017-06-30,2017-07-19,30.57,7674577404.78,29.87,3605251748.74,1399360506.07,19633238118.38,0.0017861594821475535
2017-09-29,002298.OF,2017-06-30,2017-07-01,,,,,,,0.0013670980076376793
2017-09-29,260202.OF,2017-06-30,2017-07-20,40.77,239461799.2,35.14,257446666.05,99932655.64,1023622060.7,0.0022855029581945185
2017-09-29,000539.OF,2017-06-30,2017-07-21,43.32,863975855.97,52.0,7451613874.66,849338889.04,22246301773.62,0.0019927901565550687
2017-09-29,003392.OF,2017-06-30,2017-07-20,18.29,6308379722.59,36.36,1714140568.09,,14012291115.92,0.0019099447766206534
2017-09-29,460106.OF,2017-06-30,2017-07-20,31.38,12236442144.53,26.69,7482750162.99,1129312853.79,33029395858.0,0.002046303806856331
2017-09-29,240006.OF,2017-06-30,2017-07-20,28.0,,71.06,545518894.41,9974329.67,2943759190.68,0.0019381354312772991
2017-09-29,000009.OF,2017-06-30,2017-07-21,35.58,14791311260.34,44.13,23437799816.67,319465560.33,77816049953.16,0.0019221726912330706
2017-09-29,000981.OF,2017-06-30,2017-07-20,88.99,20000150.0,8.28,544942829.97,139972898.5,803308048.92,0.0025828756515606788
2017-09-29,150005.OF,2017-06-30,2017-07-21,23.98,10602771537.4,13.18,2039169789.93,1299989164.7,17050473234.75,0.0020493474903138242
2017-09-29,003712.OF,2017-06-30,2017-07-21,28.9,627872061.81,63.32,1920070943.06,,8404014067.68,0.002167556173212404
2017-09-29,003467.OF,2017-06-30,2017-07-19,40.36,833123440.29,20.44,486235048.31,250162570.02,2146278483.34,0.001926833363131708
2017-09-29,003388.OF,2017-06-30,2017-07-21,4.32,265129197.69,89.79,,,5073838930.24,0.0015291204960952154
2017-09-29,003460.OF,2017-06-30,2017-07-20,5.98,2216375284.56,59.48,,,6516944095.14,0.0014929205017804037
2017-09-29,511800.SH,2017-06-30,2017-07-21,36.39,17024326017.41,16.14,9565615016.11,,37329477414.65,0.0017767853190551186
2017-09-29,000682.OF,2017-06-30,2017-07-21,47.42,3089498200.0,27.49,5089133891.49,99992371.5,13534556057.78,0.0019373827344639771
2017-09-29,002299.OF,2017-06-30,2017-07-01,,,,,,,0.0015661514210081329
2017-09-29,550010.OF,2017-06-30,2017-07-21,39.04,958405817.61,47.25,594564675.34,1688981311.14,7335245119.18,0.0016824118712415181
2017-09-29,000301.OF,2017-06-30,2017-07-19,58.51,200230980.34,36.09,1679587413.35,289911086.76,4087322871.99,0.0018295928942044792
2017-09-29,000089.OF,2017-06-30,2017-07-20,53.27,499511789.27,40.71,3527003383.58,749263915.49,8826595401.92,0.0023524493892248532
2017-09-29,519508.OF,2017-06-30,2017-07-21,20.56,3528290383.79,46.8,1628847899.61,,10971412870.22,0.0019024923560950757
2017-09-29,001101.OF,2017-06-30,2017-07-21,56.69,19909229.86,25.61,29691395.92,79942067.04,237125041.72,0.0016677299249612254
2017-09-29,000704.OF,2017-06-30,2017-07-21,41.31,136614564.93,40.34,275794564.57,,763755870.33,0.0018661647268902737
2017-09-29,159005.SZ,2017-06-30,2017-07-20,20.12,,79.44,19729286.8,,197187538.55,0.001560757047109007
2017-09-29,002247.OF,2017-06-30,2017-07-21,47.5,847385808.22,25.47,853249300.48,410002531.83,3177662705.61,0.0020320481349553887
2017-09-29,380001.OF,2017-06-30,2017-07-21,71.04,,28.8,335510932.0,39963655.4,570521707.84,0.002072138640764276
2017-09-29,000918.OF,2017-06-30,2017-07-20,23.75,11523757803.63,35.55,4565815323.7,599779490.47,28515864968.89,
2017-09-29,003711.OF,2017-06-30,2017-07-21,28.9,627872061.81,63.32,1920070943.06,,8404014067.68,0.0019694306914825876
2017-09-29,003252.OF,2017-06-30,2017-07-19,23.08,181830632.75,71.62,736243976.59,58953638.77,4095584344.44,0.001790431874812315
2017-09-29,001497.OF,2017-06-30,2017-07-19,32.5,198784378.18,54.1,395836957.68,29996070.73,1525489042.9,0.0019387078671020408
2017-09-29,003399.OF,2017-06-30,2017-07-21,40.17,2165602142.29,39.08,3535545910.55,709906607.64,11264558813.39,0.0019115146970942742
2017-09-29,004568.OF,2017-06-30,2017-07-19,62.94,500111190.17,21.42,1736610580.6,,3268132154.38,0.0020377824940831513
2017-09-29,002917.OF,2017-06-30,2017-07-20,36.85,1174153081.23,40.82,1500211590.58,179929796.3,5374847989.7,0.0020398866579873776
2017-09-29,001621.OF,2017-06-30,2017-07-19,49.11,4567183970.77,18.85,5900116402.73,359822567.16,14405077198.65,0.0015234044361753796
2017-09-29,003553.OF,2017-06-30,2017-07-19,52.7,243600605.4,41.55,2109690134.26,,4458756818.71,
2017-09-29,710502.OF,2017-06-30,2017-07-19,22.36,241981395.05,38.43,29738867.09,59977881.34,624885985.88,0.0019677121111962848
2017-09-29,003792.OF,2017-06-30,2017-07-20,37.42,9506408779.59,30.07,5430583652.79,3378071668.33,29670977274.03,0.0021315966496233685
2017-09-29,270047.OF,2017-06-30,2017-07-19,41.73,1618199367.3,44.65,4371251696.04,109961389.1,12096783651.0,0.0022205505105208356
2017-09-29,004039.OF,2017-06-30,2017-07-21,32.29,1060422965.37,44.18,1233382261.4,29995112.57,4595344055.45,0.002098754002065162
2017-09-29,003389.OF,2017-06-30,2017-07-21,4.32,265129197.69,89.79,,,5073838930.24,0.0016278925209010087
2017-09-29,003075.OF,2017-06-30,2017-07-21,37.95,4846181829.28,27.21,2883551296.11,1540138711.97,16086853340.66,0.00189995355002881
2017-09-29,511830.SH,2017-06-30,2017-07-20,45.46,915761903.64,37.38,2002865447.41,240028150.25,5416915002.98,0.0016869163036079549
2017-09-29,004372.OF,2017-06-30,2017-07-20,50.83,1676387199.07,4.21,1731878647.42,,3741450444.63,0.0019710399752363994
2017-09-29,000506.OF,2017-06-30,2017-07-19,34.16,4040832796.24,51.09,6716473940.06,,28123440000.43,0.002051268712325749
2017-09-29,000325.OF,2017-06-30,2017-07-20,36.4,185080837.62,42.06,296636988.49,,952383497.23,0.0017957081541157827
2017-09-29,003539.OF,2017-06-30,2017-07-19,91.73,156545660.87,0.24,1450445925.33,192984681.4,2007334663.17,0.0016147094135285922
2017-09-29,001176.OF,2017-06-30,2017-07-21,24.75,55440227.72,71.83,99373469.65,419779355.35,2097893699.17,0.002243424267563743
2017-09-29,002201.OF,2017-06-30,2017-07-19,22.49,259000708.5,72.32,993636672.52,,5574344264.07,0.0016610457875643192
2017-09-29,002318.OF,2017-06-30,2017-07-20,44.77,266038239.95,42.49,841583908.0,,2148377112.7,0.0017728909820393657
2017-09-29,004077.OF,2017-06-30,2017-07-20,51.31,63000294.5,21.89,99185072.78,,236794918.05,0.0016121151671208978
2017-09-29,001699.OF,2017-06-30,2017-07-19,22.37,2126122509.17,53.32,1585476339.31,9999718.8,8966639001.46,0.0015367688840528526
2017-09-29,003473.OF,2017-06-30,2017-07-20,55.63,2222503786.75,38.79,21665727165.54,,42653602263.3,0.002028897883008085
2017-09-29,000790.OF,2017-06-30,2017-07-21,48.03,259240708.86,41.36,1094941499.46,,2508110259.34,0.002072618511989699
2017-09-29,004097.OF,2017-06-30,2017-07-20,40.42,132570758.86,40.72,138605092.6,159995578.3,887244824.68,0.001926998154509807
2017-09-29,000331.OF,2017-06-30,2017-07-21,34.77,2748777283.17,49.46,4984073819.85,369900082.29,18399239921.36,0.0018873102358594185
2017-09-29,202302.OF,2017-06-30,2017-07-20,58.17,4065428133.88,34.27,32402858496.08,3104693682.55,69100368773.2,0.0019848747634625408
2017-09-29,070036.OF,2017-06-30,2017-07-20,45.81,,53.82,1389730436.99,,4104948670.9,0.002177345218928206
2017-09-29,000740.OF,2017-06-30,2017-07-21,59.75,294101266.15,33.61,3787743444.14,,6846642754.87,0.0018989372841353713
2017-09-29,001096.OF,2017-06-30,2017-07-19,34.87,659209845.81,44.94,802064855.61,19997858.05,3330771996.0,0.002044577890806254
2017-09-29,511890.SH,2017-06-30,2017-07-20,16.96,23000129.0,42.74,,,58914464.58,
2017-09-29,004356.OF,2017-06-30,2017-07-01,,,,,,,
2017-09-29,511650.SH,2017-06-30,2017-07-20,17.42,2400000000.0,39.97,792023221.63,,5636121043.15,0.0014654106264999633
2017-09-29,003534.OF,2017-06-30,2017-07-20,21.9,121990314.4,39.28,49645509.93,,318139485.19,0.0020234812006898473
