,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2019-05-31,000203.OF,2019-03-31,2019-04-22,74.91,165810898.72,0.45,408141487.99,40102335.1,681266242.69,0.001462653350070564
2019-05-31,002894.OF,2019-03-31,2019-04-20,45.85,3267001045.5,25.01,4650891262.58,,11304142372.85,0.0018634610401302432
2019-05-31,003816.OF,2019-03-31,2019-04-18,48.72,9657706782.67,35.96,24471564906.64,3854303250.71,64969768650.55,0.002200782061047901
2019-05-31,001991.OF,2019-03-31,2019-04-19,70.29,35979293.97,13.58,138818337.99,,226046418.1,0.0016287096615830166
2019-05-31,519899.OF,2019-03-31,2019-04-19,23.58,180100231.5,37.78,94670307.75,,515493479.99,0.001956849004509875
2019-05-31,090022.OF,2019-03-31,2019-04-19,18.51,8447930951.89,56.24,4578672706.65,60004677.38,34044271423.32,0.001872882405390408
2019-05-31,003317.OF,2019-03-31,2019-04-18,72.12,2009541799.31,5.32,5507387554.06,241345589.22,9457963590.02,0.002066499550359424
2019-05-31,001926.OF,2019-03-31,2019-04-18,40.95,1643804585.71,28.88,1340436331.64,320456466.16,5644319255.62,0.0017731496044817163
2019-05-31,110050.OF,2019-03-31,2019-04-18,45.81,2798833807.75,43.41,10754929965.26,,26838594119.88,0.0019770705253219223
2019-05-31,519801.OF,2019-03-31,2019-04-20,46.81,52000000.0,28.24,59721344.28,19966488.84,234480733.61,0.0018510932284727666
2019-05-31,004198.OF,2019-03-31,2019-04-20,43.24,7372390448.58,30.95,10705933661.83,,28739108168.54,0.0019390925854905205
2019-05-31,003536.OF,2019-03-31,2019-04-19,50.02,4217707606.55,14.61,5292522052.33,400524923.04,13140461293.91,0.0020235266605046487
2019-05-31,000771.OF,2019-03-31,2019-04-19,51.19,2851592877.4,29.59,6050582317.49,,15218060653.97,0.0017437684682131138
2019-05-31,020007.OF,2019-03-31,2019-04-22,42.84,467051552.28,29.37,79913129.13,70002396.54,1725305832.77,0.0021535909638454864
2019-05-31,519507.OF,2019-03-31,2019-04-18,43.05,5726640320.75,28.27,6584797979.73,,21138062985.62,0.0020996785942413165
2019-05-31,161622.OF,2019-03-31,2019-04-18,42.81,11248331537.46,30.14,12557936548.18,3032304170.17,43810611026.94,0.002092655296282553
2019-05-31,002243.OF,2019-03-31,2019-04-19,66.02,233583350.38,5.97,415473126.16,60001761.37,841407020.31,0.0019253451922431886
2019-05-31,202307.OF,2019-03-31,2019-04-19,49.44,1501122996.69,37.22,4107741565.8,890354573.11,11889537479.71,0.0019322874591971573
2019-05-31,001812.OF,2019-03-31,2019-04-20,42.74,1888508642.76,51.6,11453513335.94,3982730204.65,42549707503.39,0.0019041212872314972
2019-05-31,511920.SH,2019-03-31,2019-04-22,62.65,4065355738.01,10.72,8218969880.55,650973848.86,15438416571.27,0.0017170287678383023
2019-05-31,040003.OF,2019-03-31,2019-04-20,58.16,2152144668.21,5.5,3210656132.11,,5967455337.3,0.0016303265122936672
2019-05-31,511860.SH,2019-03-31,2019-04-22,44.61,69326543.99,35.17,89512302.99,,357601831.76,0.0017321941485639591
2019-05-31,560001.OF,2019-03-31,2019-04-18,64.58,31850265.73,0.98,49766965.41,,92523517.1,0.0014198155052511652
2019-05-31,320002.OF,2019-03-31,2019-04-19,43.4,767326863.66,18.0,298684834.34,450496772.24,2001775005.55,0.0017568122646807183
2019-05-31,380010.OF,2019-03-31,2019-04-18,83.42,498492187.73,14.57,22244261016.34,289874898.96,29200253270.98,0.0021132105126724365
2019-05-31,002960.OF,2019-03-31,2019-04-22,56.2,15000000.0,19.85,29872948.16,,63827132.83,0.0016947253406707219
2019-05-31,003391.OF,2019-03-31,2019-04-19,37.8,1889723734.58,30.1,577496202.26,1330094349.58,6582527134.28,0.002108652305976788
2019-05-31,000905.OF,2019-03-31,2019-04-19,49.73,2952131508.19,39.67,11239052336.45,2070092654.81,31136993806.94,0.002208291976861787
2019-05-31,471007.OF,2019-03-31,2019-04-20,69.95,,29.75,10893345779.76,80107298.54,17502327007.61,0.0017635715689741094
2019-05-31,000693.OF,2019-03-31,2019-04-19,38.19,49172394993.89,45.53,79679579732.98,12025961744.01,312431013080.24,0.0020560317608782075
2019-05-31,001693.OF,2019-03-31,2019-04-18,44.3,1273429950.14,29.04,941176486.87,331015562.01,4895943896.34,0.0018400070110693445
2019-05-31,000486.OF,2018-06-30,2018-07-18,59.8,58938328.41,0.73,79813755.58,10038999.08,150260924.0,
2019-05-31,000627.OF,2019-03-31,2019-04-19,27.3,3670076785.11,46.44,3132684867.48,,14152939633.02,0.002169019444771436
2019-05-31,002912.OF,2019-03-31,2019-04-18,52.61,9803695265.53,27.05,18807249422.08,2731485556.0,49481408847.58,0.001894591192162176
2019-05-31,000846.OF,2019-03-31,2019-04-19,34.85,2674361291.55,47.39,2302481651.06,2261214240.04,16256545872.84,0.0020979392535069863
2019-05-31,004199.OF,2019-03-31,2019-04-20,43.24,7372390448.58,30.95,10705933661.83,,28739108168.54,0.0021368639288996683
2019-05-31,511950.SH,2019-03-31,2019-04-22,17.47,2503825075.73,46.93,875705726.44,,7083107555.35,0.00195752004530636
2019-05-31,000493.OF,2019-03-31,2019-04-19,48.92,23896982190.58,28.06,37554414092.36,8647640629.42,106628653694.35,0.0020342390585375014
2019-05-31,519998.OF,2019-03-31,2019-04-22,62.65,2326436769.66,17.67,6025447062.43,1130635976.91,13067965729.05,0.0020313468619965747
2019-05-31,217014.OF,2019-03-31,2019-04-18,32.27,8305405498.07,27.65,5655340030.86,,20841366476.91,0.001895730827381481
2019-05-31,000625.OF,2019-03-31,2019-04-19,30.62,10565020367.56,46.52,11240929109.83,700620948.33,47364764202.21,0.002035950614306614
2019-05-31,000651.OF,2019-03-31,2019-04-18,18.68,426049639.07,42.96,,,1125272723.85,0.0018491488215572893
2019-05-31,000818.OF,2019-03-31,2019-04-19,30.62,10565020367.56,46.52,11240929109.83,700620948.33,47364764202.21,0.0019541492782100267
2019-05-31,003003.OF,2019-03-31,2019-04-20,24.94,16523002400.0,40.25,7976059059.98,450000266.03,63085748204.52,0.0018602282392068403
2019-05-31,162206.OF,2019-03-31,2019-04-19,63.7,29400284.1,18.36,495013329.09,419161479.22,1702078965.88,0.0019528983287613322
2019-05-31,000495.OF,2019-03-31,2019-04-19,48.92,23896982190.58,28.06,37554414092.36,8647640629.42,106628653694.35,0.0021310454445337967
2019-05-31,002760.OF,2019-03-31,2019-04-22,86.88,811502363.75,1.28,5056327261.0,460461197.77,7064207331.55,0.0018123052944416518
2019-05-31,217026.OF,2019-03-31,2019-04-18,52.86,106001159.0,8.97,99126107.01,,285887824.16,0.0005787088161126608
2019-05-31,003228.OF,2019-03-31,2019-04-19,31.3,8385067520.11,41.01,6473384882.76,1010491262.79,30794032083.03,0.0018724241382197526
2019-05-31,000856.OF,2019-03-31,2019-04-19,48.7,713020345.03,41.97,3014847126.97,490081442.6,8080588309.13,
2019-05-31,001669.OF,2019-03-31,2019-04-19,51.19,2851592877.4,29.59,6050582317.49,,15218060653.97,0.0022991985228788536
2019-05-31,511600.SH,2019-03-31,2019-04-20,29.86,31002057187.66,51.12,42496229882.1,,169523136195.64,0.0019400102204136793
2019-05-31,003537.OF,2019-03-31,2019-04-18,43.52,8224273626.4,21.93,8570806138.09,,24267156261.68,0.0020049176837826366
2019-05-31,003538.OF,2019-03-31,2019-04-18,43.52,8224273626.4,21.93,8570806138.09,,24267156261.68,0.002203358910033426
2019-05-31,004261.OF,2019-03-31,2019-04-18,47.63,1681374722.07,28.24,2850162698.89,30002596.83,7074252527.7,0.0019422155016897147
2019-05-31,004262.OF,2019-03-31,2019-04-18,47.63,1681374722.07,28.24,2850162698.89,30002596.83,7074252527.7,0.002139859383061715
2019-05-31,002788.OF,2019-03-31,2019-04-18,46.02,755697853.55,23.93,864087024.48,119929699.02,2597081523.35,0.0018082403882995202
2019-05-31,511910.SH,2019-03-31,2019-04-18,38.47,7486004188.99,31.42,7775670079.63,249620917.42,25222419352.38,0.001967780436018307
2019-05-31,003879.OF,2017-09-30,2017-10-25,0.0,,98.66,,,1581025894.48,
2019-05-31,090021.OF,2019-03-31,2019-04-19,45.23,199500499.25,52.78,6200469768.07,,15422452555.27,0.0019390220783166434
2019-05-31,001930.OF,2019-03-31,2019-04-20,45.05,2844100000.0,18.6,309089924.25,2269672045.24,7991663071.7,0.0023311930894189814
2019-05-31,005150.OF,2019-03-31,2019-04-19,63.52,276818815.23,0.15,358486331.18,100014821.78,784966466.0,0.0020371947454138617
2019-05-31,001057.OF,2019-03-31,2019-04-20,83.31,2525500000.0,6.1,16378400228.62,2889478201.9,24555808347.06,0.0020621006444208057
2019-05-31,004970.OF,2019-03-31,2019-04-19,47.0,2497951586.92,28.02,3757017019.39,760466196.01,10805923912.62,0.0019231803499917266
2019-05-31,005101.OF,2019-03-31,2019-04-18,45.81,2798833807.75,43.41,10754929965.26,,26838594119.88,0.00218622297854143
2019-05-31,000542.OF,2019-03-31,2019-04-19,29.89,4004696306.64,40.38,3103864313.86,160352493.91,13570104478.39,0.001990554070607553
2019-05-31,004903.OF,2019-03-31,2019-04-19,98.18,299920689.89,0.07,16596302475.53,2201275713.17,23840612987.94,0.0019022330341140758
2019-05-31,002185.OF,2019-03-31,2019-04-20,64.16,83918555.96,13.35,149193582.88,69983193.34,379027650.94,0.0018943187597568745
2019-05-31,003515.OF,2019-03-31,2019-04-22,34.44,32477839156.66,39.82,32944637734.19,4625102442.85,129144383707.98,0.0019453578098893587
2019-05-31,002235.OF,2019-03-31,2019-04-18,50.6,103902927.36,10.33,79531506.79,50036389.5,295501625.61,0.0015993542431571584
2019-05-31,000620.OF,2019-03-31,2019-04-18,39.58,7148171001.75,35.52,6112893985.16,2203854466.25,29726424620.37,0.002135477808172803
2019-05-31,002937.OF,2019-03-31,2019-04-20,61.46,300000000.0,15.44,501569585.23,279543092.89,1499024677.96,0.0022939265839603262
2019-05-31,001843.OF,2019-03-31,2019-04-20,62.79,382275733.41,5.73,289739947.72,420002889.29,1225857791.36,0.0021232499604812993
2019-05-31,001477.OF,2019-03-31,2019-04-20,51.8,5790102344.9,23.3,10470554715.79,420874888.49,23973088393.85,0.0018198579338690735
2019-05-31,003483.OF,2019-03-31,2019-04-20,44.0,969797074.69,46.64,3528219644.79,430002584.02,10588269522.75,0.0021970774251354186
2019-05-31,530002.OF,2019-03-31,2019-04-19,62.76,1138320632.68,8.99,1231440391.06,980667033.96,4178851243.67,0.002516181785490179
2019-05-31,519858.OF,2019-03-31,2019-04-22,35.81,99984589.98,40.77,149443240.14,,501523758.93,0.0015858948442688536
2019-05-31,040038.OF,2019-03-31,2019-04-20,29.86,31002057187.66,51.12,42496229882.1,,169523136195.64,0.0019907354217945095
2019-05-31,000683.OF,2019-03-31,2019-04-18,53.45,1220358598.54,15.18,3303567545.9,,6873882618.43,0.0016402746110601996
2019-05-31,002855.OF,2019-03-31,2019-04-22,33.29,3864620736.92,58.63,14277991643.75,70000030.84,51447883089.8,0.0020386473921343296
2019-05-31,000658.OF,2019-03-31,2019-04-18,38.72,12375166168.94,37.66,14950843291.24,850959615.06,53409289364.91,0.0
2019-05-31,001870.OF,2019-03-31,2019-04-19,57.38,6137219485.82,10.46,5644719599.52,3835566943.26,19468369100.14,0.0019639200689840486
2019-05-31,511850.SH,2019-03-31,2019-04-18,49.7,5169029353.52,12.94,5971263787.25,,13928498594.37,0.002052991504847057
2019-05-31,001826.OF,2019-03-31,2019-04-22,62.88,2371176036.75,19.4,6562168951.35,991148589.61,13705818954.0,0.0018517850511714506
2019-05-31,000903.OF,2019-03-31,2019-04-18,62.48,919158685.08,28.17,5386502956.26,639413896.96,10521776022.75,0.0018394246832367234
2019-05-31,121011.OF,2019-03-31,2019-04-22,66.75,2974231261.36,0.17,3440694403.46,2370897800.37,9486557836.05,0.001914238275392055
2019-05-31,004701.OF,2019-03-31,2019-04-19,46.28,20000270.0,22.27,19940529.56,,64691504.31,0.0017967577350417319
2019-05-31,091005.OF,2019-03-31,2019-04-19,27.55,123964299.95,35.43,74642576.36,,339608111.59,0.0019098526120235881
2019-05-31,004369.OF,2019-03-31,2019-04-19,80.03,119238898.86,0.62,297519723.3,150182429.42,634461903.88,0.0024937682286410023
2019-05-31,150988.OF,2019-03-31,2019-04-18,38.96,6132213168.8,22.53,5110827706.43,80000614.1,16060035304.15,0.0020397397429237074
2019-05-31,001527.OF,2019-03-31,2019-04-18,76.27,842626503.94,1.77,1661548992.58,790833020.76,4018800622.67,0.0018243516263041215
2019-05-31,003589.OF,2019-03-31,2019-04-20,70.23,1111700700.05,10.07,1868601406.94,2050832597.07,6962150064.23,0.0018027643607230193
2019-05-31,002747.OF,2019-03-31,2019-04-18,60.67,1576423644.64,11.44,3041047256.17,,5698382556.41,0.001691804895268989
2019-05-31,000719.OF,2019-03-31,2019-04-19,48.92,23896982190.58,28.06,37554414092.36,8647640629.42,106628653694.35,0.0019822485849123606
2019-05-31,000476.OF,2019-03-31,2019-04-22,33.14,11339512049.24,53.92,22822875678.42,2670737329.1,91023794987.77,0.0019996417757774942
2019-05-31,380008.OF,2019-03-31,2019-04-18,80.22,,19.57,11361910683.09,80002706.01,16122167768.41,0.0023439427189357875
2019-05-31,420006.OF,2019-03-31,2019-04-19,37.36,4038433977.66,23.84,2181600452.13,790511848.89,10508138943.09,0.0019394401752563795
2019-05-31,000397.OF,2019-03-31,2019-04-20,29.14,27231742117.58,42.38,19862989919.04,1780656255.68,99128987545.58,0.0019292273472459875
2019-05-31,253050.OF,2019-03-31,2019-04-22,40.54,1993372130.06,36.19,2750044987.76,680162698.6,9784977123.36,0.0016881920940932105
2019-05-31,519501.OF,2019-03-31,2019-04-18,43.05,5726640320.75,28.27,6584797979.73,,21138062985.62,0.002108098637154665
2019-05-31,519567.OF,2019-03-31,2019-04-19,44.52,2925051130.98,22.94,2876615119.64,500059019.22,9101807569.11,0.001925044283621835
2019-05-31,000917.OF,2019-03-31,2019-04-20,45.6,9713542940.3,37.73,18768100280.49,4331683105.63,60553202093.41,0.002130910422849741
2019-05-31,003525.OF,2019-03-31,2019-04-18,77.77,536019644.03,0.12,1671333184.23,120099671.67,2445088111.4,0.002095395874794681
2019-05-31,000371.OF,2019-03-31,2019-04-20,30.12,6337183805.03,51.61,9259786400.52,390002237.86,38278740708.79,0.0021317038934638433
2019-05-31,004501.OF,2019-03-31,2019-04-20,41.7,2977604346.42,53.75,21138613909.6,7983146997.1,82715204437.51,0.001997238848928218
2019-05-31,003034.OF,2019-03-31,2019-04-19,72.81,252562129.84,7.92,660467515.12,230095701.47,1363339788.07,0.0021169204596447333
2019-05-31,340005.OF,2019-03-31,2019-04-18,42.78,10196464614.7,21.76,8670505349.79,2573606043.63,31339514577.32,0.0020674969791256714
2019-05-31,004841.OF,2019-03-31,2019-04-22,36.23,8191053931.34,54.64,28636551257.79,,91657868633.16,0.0021250025475763046
2019-05-31,004151.OF,2019-03-31,2019-04-18,79.42,135080642.62,2.65,418701847.13,120092319.6,766494923.62,0.0014817931856656585
2019-05-31,004152.OF,2019-03-31,2019-04-18,79.42,135080642.62,2.65,418701847.13,120092319.6,766494923.62,0.001679183898650738
2019-05-31,004985.OF,2019-03-31,2019-04-22,49.56,13770137.96,23.59,19875534.09,,52212787.88,0.0018907380600208246
2019-05-31,583101.OF,2019-03-31,2019-04-20,62.14,1096307364.5,16.98,1432574374.53,1069646117.77,5390837449.12,0.002011396058290371
2019-05-31,000759.OF,2019-03-31,2019-04-18,41.64,5598542057.84,49.16,20620991485.19,2291434152.63,65384170929.35,0.0022833991270871934
2019-05-31,519512.OF,2019-03-31,2019-04-18,34.82,28000268.0,30.3,22839815.35,,81429975.69,0.0013699176957659986
2019-05-31,740602.OF,2019-03-31,2019-04-20,56.84,1574188441.28,15.44,2695397835.8,180001657.62,5728180914.78,0.0019044385252311447
2019-05-31,511660.SH,2019-03-31,2019-04-19,55.01,6148997341.74,29.71,17226708111.88,2529253142.1,44365021067.09,0.0020150012219437574
2019-05-31,202308.OF,2019-03-31,2019-04-19,49.44,1501122996.69,37.22,4107741565.8,890354573.11,11889537479.71,0.002129626047204569
2019-05-31,000210.OF,2019-03-31,2019-04-22,20.71,3782327780.56,42.89,675730497.24,979372436.92,10550755668.43,0.0017743563770187265
2019-05-31,000037.OF,2019-03-31,2019-04-22,72.55,,27.11,14220884318.36,150056360.89,22280071251.35,0.0021041029102466524
2019-05-31,004210.OF,2019-03-31,2019-04-19,57.38,6137219485.82,10.46,5644719599.52,3835566943.26,19468369100.14,0.0019655716121429467
2019-05-31,660116.OF,2019-03-31,2019-04-19,57.63,,40.54,247862663.61,40034709.79,551817777.89,0.0
2019-05-31,001006.OF,2019-03-31,2019-04-19,60.37,99000000.0,7.82,157609397.41,14980969.23,337575604.13,0.0018283539642005575
2019-05-31,163820.OF,2019-03-31,2019-04-18,40.91,980961049.94,4.26,337812775.77,240076855.04,1803782388.07,0.0019389341152236117
2019-05-31,002302.OF,2019-03-31,2019-04-19,67.03,945052704.5,4.55,1802071307.85,591553725.55,4051727927.51,0.002147027803788948
2019-05-31,100025.OF,2019-04-30,2019-05-10,43.55,3321463608.29,42.6,7980427934.09,1400499693.28,24596858197.31,0.0017861594821475535
2019-05-31,002298.OF,2019-03-31,2019-04-18,40.74,20000270.0,19.84,9986644.54,,51541723.64,0.0013670980076376793
2019-05-31,260202.OF,2019-03-31,2019-04-20,43.9,99242008.86,34.23,139191501.28,39987928.8,476485116.03,0.0022855029581945185
2019-05-31,000539.OF,2019-03-31,2019-04-18,59.77,5715217702.82,34.2,52463272002.35,4471164755.74,106358927786.22,0.0019927901565550687
2019-05-31,003392.OF,2019-03-31,2019-04-19,37.8,1889723734.58,30.1,577496202.26,1330094349.58,6582527134.28,0.0019099447766206534
2019-05-31,460106.OF,2019-03-31,2019-04-20,42.46,1598273409.41,23.99,1149701577.25,550043408.62,4969477178.42,0.002046303806856331
2019-05-31,240006.OF,2019-03-31,2019-04-19,56.83,731783027.34,28.32,2393313675.78,200023687.79,5074293701.84,0.0019381354312772991
2019-05-31,000009.OF,2019-03-31,2019-04-18,42.53,8577553259.13,44.94,23183010369.7,2680442455.48,73498177091.49,0.0019221726912330706
2019-05-31,005056.OF,2019-03-31,2019-04-22,45.75,554917962.06,17.61,517164842.78,100074589.3,1567523241.4,0.0016958083557867543
2019-05-31,000981.OF,2019-03-31,2019-04-22,59.15,353817262.63,0.15,119451645.75,350196196.38,959551851.39,0.0025828756515606788
2019-05-31,150005.OF,2019-03-31,2019-04-18,56.68,2612061278.94,32.09,11271991831.14,459894883.9,23917453490.59,0.0020493474903138242
2019-05-31,003712.OF,2019-03-31,2019-04-19,48.74,4180320135.46,22.79,3948325542.86,2161497903.05,14950047901.0,0.002167556173212404
2019-05-31,003467.OF,2019-03-31,2019-04-20,57.58,1000007020.0,7.23,984930491.15,449340333.03,2877857325.54,0.001926833363131708
2019-05-31,003388.OF,2019-03-31,2019-04-18,53.12,30000405.0,12.56,12982599.32,,90356221.03,0.0015291204960952154
2019-05-31,003460.OF,2019-03-31,2019-04-20,55.89,39950379.93,5.61,19949095.51,,107305837.29,0.0014929205017804037
2019-05-31,511800.SH,2019-03-31,2019-04-18,50.47,11451329036.97,10.89,19274248760.92,,38898200541.59,0.0017767853190551186
2019-05-31,000682.OF,2019-03-31,2019-04-18,53.45,1220358598.54,15.18,3303567545.9,,6873882618.43,0.0019373827344639771
2019-05-31,002299.OF,2019-03-31,2019-04-18,40.74,20000270.0,19.84,9986644.54,,51541723.64,0.0015661514210081329
2019-05-31,550010.OF,2019-03-31,2019-04-18,57.22,2464537841.81,5.04,2838817439.07,180006606.0,6622880864.77,0.0016824118712415181
2019-05-31,000301.OF,2019-03-31,2019-04-19,53.02,522181943.27,17.4,417166569.43,365428334.49,1796981867.02,0.0018295928942044792
2019-05-31,000089.OF,2019-03-31,2019-04-20,57.25,963942885.91,39.4,14589057878.68,3062625167.39,34015826153.18,0.0023524493892248532
2019-05-31,519508.OF,2019-03-31,2019-04-18,43.05,5726640320.75,28.27,6584797979.73,,21138062985.62,0.0019024923560950757
2019-05-31,001101.OF,2019-03-31,2019-04-18,57.41,113026089.54,7.47,239367609.81,,469192972.18,0.0016677299249612254
2019-05-31,000704.OF,2019-03-31,2019-04-18,27.06,432691489.04,39.03,157295167.61,47844774.03,1343044095.09,0.0018661647268902737
2019-05-31,159005.SZ,2019-03-31,2019-04-20,39.96,32000270.0,34.52,9944076.93,9986162.88,132498471.02,0.001560757047109007
2019-05-31,002247.OF,2019-03-31,2019-04-19,56.75,1249446406.92,20.48,2686108633.37,,5585356640.18,0.0020320481349553887
2019-05-31,380001.OF,2019-03-31,2019-04-18,81.06,1998445877.68,2.52,9040736077.9,,12333706894.73,0.002072138640764276
2019-05-31,000918.OF,2019-03-31,2019-04-20,45.6,9713542940.3,37.73,18768100280.49,4331683105.63,60553202093.41,
2019-05-31,003711.OF,2019-03-31,2019-04-19,48.74,4180320135.46,22.79,3948325542.86,2161497903.05,14950047901.0,0.0019694306914825876
2019-05-31,004553.OF,2019-03-31,2019-04-19,60.37,99000000.0,7.82,157609397.41,14980969.23,337575604.13,0.002026073992144717
2019-05-31,003252.OF,2019-03-31,2019-04-19,21.26,1044015690.27,43.78,467786407.04,,3017257069.83,0.001790431874812315
2019-05-31,001497.OF,2019-03-31,2019-04-19,45.23,199500499.25,52.78,6200469768.07,,15422452555.27,0.0019387078671020408
2019-05-31,004983.OF,2019-03-31,2019-04-18,76.84,561591044.72,13.05,1701270739.47,1589736987.45,6023775789.28,0.0016948427487948337
2019-05-31,003399.OF,2019-03-31,2019-04-19,62.24,1471100420.0,1.05,1992684583.55,190300652.15,4020371799.58,0.0019115146970942742
2019-05-31,004568.OF,2019-03-31,2019-04-22,56.76,1506055059.08,7.16,1638968729.0,300002256.77,4191411184.39,0.0020377824940831513
2019-05-31,002917.OF,2019-03-31,2019-04-20,48.12,706471774.72,46.8,4795094366.41,1970239807.22,16562010301.8,0.0020398866579873776
2019-05-31,001621.OF,2019-03-31,2019-04-22,74.04,1785994238.99,16.87,11114766233.43,2031387298.9,20514404607.34,0.0015234044361753796
2019-05-31,710502.OF,2019-03-31,2019-04-22,57.77,204901187.35,16.24,219516964.48,,806108217.51,0.0019677121111962848
2019-05-31,003792.OF,2019-03-31,2019-04-20,30.12,6337183805.03,51.61,9259786400.52,390002237.86,38278740708.79,0.0021315966496233685
2019-05-31,270047.OF,2019-03-31,2019-04-22,83.64,820963951.46,14.68,41541595644.89,3690023625.28,57439664755.55,0.0022205505105208356
2019-05-31,004039.OF,2019-03-31,2019-04-18,48.59,3683612425.46,26.6,6595962266.77,,15057274506.37,0.002098754002065162
2019-05-31,003389.OF,2019-03-31,2019-04-18,53.12,30000405.0,12.56,12982599.32,,90356221.03,0.0016278925209010087
2019-05-31,003075.OF,2019-03-31,2019-04-19,34.85,2674361291.55,47.39,2302481651.06,2261214240.04,16256545872.84,0.00189995355002881
2019-05-31,511830.SH,2019-03-31,2019-04-20,44.75,384208258.31,16.99,258444236.88,140178578.15,1069617124.8,0.0016869163036079549
2019-05-31,004372.OF,2019-03-31,2019-04-20,55.07,3092585747.86,22.11,6196808648.73,880013639.0,14616444100.68,0.0019710399752363994
2019-05-31,000506.OF,2019-03-31,2019-04-22,33.25,3834760672.14,36.29,3554765551.8,,12675353842.03,0.002051268712325749
2019-05-31,000325.OF,2019-03-31,2019-04-20,48.75,225649618.47,13.18,248387653.65,,612069766.06,0.0017957081541157827
2019-05-31,003539.OF,2019-03-31,2019-04-22,64.65,51000276.5,17.67,139502351.76,,296288383.71,0.0016147094135285922
2019-05-31,001176.OF,2019-03-31,2019-04-20,80.15,319446239.17,9.34,851614865.84,1430546391.31,3352855344.02,0.002243424267563743
2019-05-31,002201.OF,2019-03-31,2019-04-19,36.54,15000142.5,26.73,4994044.68,,40924369.56,0.0016610457875643192
2019-05-31,002318.OF,2019-03-31,2019-04-19,57.47,130587155.88,11.92,208590667.2,,432577324.3,0.0017728909820393657
2019-05-31,004077.OF,2019-03-31,2019-04-20,66.68,108500482.75,0.09,198634786.75,,327869459.33,0.0016121151671208978
2019-05-31,001699.OF,2019-03-31,2019-04-19,62.96,20045150.07,18.12,64747088.03,,113963600.36,0.0015367688840528526
2019-05-31,003473.OF,2019-03-31,2019-04-19,45.81,28455309594.99,31.13,50859134992.63,,128675678156.44,0.002028897883008085
2019-05-31,000790.OF,2019-03-31,2019-04-18,48.39,366736070.11,32.86,650840905.43,229568846.34,2151562766.29,0.002072618511989699
2019-05-31,004097.OF,2019-03-31,2019-04-19,63.35,180830671.25,32.65,2238084788.37,800502059.33,5208117219.77,0.001926998154509807
2019-05-31,000331.OF,2019-03-31,2019-04-18,57.96,5583013814.55,24.25,16658188780.87,200000000.0,32780547376.15,0.0018873102358594185
2019-05-31,202302.OF,2019-03-31,2019-04-19,37.43,15784830935.79,34.55,11764755764.19,3942367321.38,57383508825.0,0.0019848747634625408
2019-05-31,070036.OF,2019-03-31,2019-04-20,92.1,500000000.0,4.61,15255249004.19,,17443989444.01,0.002177345218928206
