,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2016-10-31,000863.OF,2016-09-30,2016-10-24,43.73,729751854.63,53.43,7531488271.18,4174724300.24,32397538695.43,0.0019279864963872573
2016-10-31,511970.SH,2016-09-30,2016-10-24,36.39,2568958773.43,57.16,10129255628.73,1769744082.39,41365644107.16,0.001233075879499168
2016-10-31,519809.OF,2016-09-30,2016-10-25,34.65,60000165.0,53.42,88518204.8,100071461.09,544199663.29,0.0016871826228730402
2016-10-31,000912.OF,2016-09-30,2016-10-26,44.34,348001602.0,0.41,,252069110.81,635838083.98,0.0017755623445978586
2016-10-31,519505.OF,2016-09-30,2016-10-25,31.47,,67.97,2143952093.2,2018887485.72,15952672875.92,0.0017883782951524374
2016-10-31,000605.OF,2016-09-30,2016-10-26,83.06,20000150.0,13.31,318392893.39,209822239.38,684123749.28,0.0021021932184444037
2016-10-31,000686.OF,2016-09-30,2016-10-25,2.83,527698791.88,92.08,247384559.74,9999050.72,10852237210.51,0.0020888310503131002
2016-10-31,000872.OF,2016-09-30,2016-10-25,64.36,519454019.18,1.69,288283133.67,650094940.54,1552075045.45,0.0029417160060074554
2016-10-31,050003.OF,2016-09-30,2016-10-24,52.75,,46.77,31278464773.0,9127299896.91,86644331279.09,0.0018867047627273426
2016-10-31,000741.OF,2016-09-30,2016-10-25,45.1,2953581470.36,46.83,11676149987.73,3460694366.47,38075654923.49,0.001735152329958023
2016-10-31,000203.OF,2016-09-30,2016-10-24,27.97,5772682144.45,26.51,1918339303.44,930298261.96,12775874675.3,0.001462653350070564
2016-10-31,001991.OF,2016-09-30,2016-10-25,45.59,285094367.64,33.92,88339975.64,410074780.35,1423168655.66,0.0016287096615830166
2016-10-31,519899.OF,2016-09-30,2016-10-24,29.96,322025135.0,54.05,97855130.4,369812692.27,2178844531.3,0.001956849004509875
2016-10-31,090022.OF,2016-09-30,2016-10-24,38.72,823995012.44,31.12,577193826.71,639837551.01,4060220936.79,0.001872882405390408
2016-10-31,001926.OF,2016-09-30,2016-10-26,34.4,1090004155.0,58.36,988231357.28,2819585656.18,17317193683.18,0.0017731496044817163
2016-10-31,110050.OF,2016-09-30,2016-10-26,54.85,,43.88,285273439.66,49964803.21,665938557.02,0.0019770705253219223
2016-10-31,519801.OF,2016-09-30,2016-10-25,30.93,162600803.9,42.91,108884287.91,29925612.45,674834036.37,0.0018510932284727666
2016-10-31,000771.OF,2016-09-30,2016-10-25,36.97,1247103630.65,57.39,,7846942336.55,24659349107.89,0.0017437684682131138
2016-10-31,020007.OF,2016-09-30,2016-10-24,43.16,1063407077.01,50.68,4801194110.89,4901864810.53,25094157140.97,0.0021535909638454864
2016-10-31,519507.OF,2016-09-30,2016-10-26,28.53,3572261580.51,43.59,2430268697.49,539909790.95,12932582391.36,0.0020996785942413165
2016-10-31,161622.OF,2016-09-30,2016-10-26,45.86,2000000.0,53.3,98829429.85,19975361.13,348020160.42,0.002092655296282553
2016-10-31,002243.OF,2016-09-30,2016-10-24,37.52,,62.07,,15004956.5,53311166.45,0.0019253451922431886
2016-10-31,202307.OF,2016-09-30,2016-10-25,36.6,1186494419.74,60.73,14170755944.9,1689288299.46,53158038620.47,0.0019322874591971573
2016-10-31,001812.OF,2016-09-30,2016-10-25,34.27,500000000.0,64.27,16058987232.73,400005396.16,58970512890.17,0.0019041212872314972
2016-10-31,001788.OF,2016-09-30,2016-10-26,77.79,2003247564.86,0.08,5601697973.66,379855094.59,9119009457.13,
2016-10-31,511920.SH,2016-09-30,2016-10-24,36.23,30758043081.9,40.94,37578967557.34,7211729831.78,142875061027.58,0.0017170287678383023
