,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2017-04-28,003391.OF,2017-03-31,2017-04-22,34.82,1659206608.81,41.89,2492891068.81,,7188088190.15,0.002108652305976788
2017-04-28,000905.OF,2017-03-31,2017-04-24,31.56,,67.42,1608624999.09,369857482.44,7444396131.28,0.002208291976861787
2017-04-28,000685.OF,2017-03-31,2017-04-21,6.7,530000000.0,59.32,69807619.64,,1788886092.03,
2017-04-28,471007.OF,2017-03-31,2017-04-24,7.59,,91.99,178366089.74,29948242.9,8528691463.96,0.0017635715689741094
2017-04-28,000693.OF,2017-03-31,2017-04-22,33.1,4627106131.14,61.01,22932825474.28,1309037994.98,86407873700.5,0.0020560317608782075
2017-04-28,001693.OF,2017-03-31,2017-04-21,28.92,2172655746.6,39.42,1455079610.56,309650322.58,7207817203.31,0.0018400070110693445
2017-04-28,000486.OF,2017-03-31,2017-04-24,0.0,800001120.0,59.93,,,2003730318.22,
2017-04-28,000627.OF,2017-03-31,2017-04-21,6.97,78700638.06,89.15,,4999187.76,2076514920.3,0.002169019444771436
2017-04-28,002912.OF,2017-03-31,2017-04-21,40.19,582357535.57,31.61,689627321.74,59991250.3,2089798387.29,0.001894591192162176
2017-04-28,000846.OF,2017-03-31,2017-04-21,28.64,3064550856.82,55.9,4194221131.68,429960455.85,22807795349.2,0.0020979392535069863
2017-04-28,004199.OF,2017-03-31,2017-04-24,4.98,12655839989.7,52.86,,,30121538326.32,0.0021368639288996683
2017-04-28,511950.SH,2017-03-31,2017-04-22,0.0,16400000.0,13.02,,,18861034.21,0.00195752004530636
2017-04-28,000493.OF,2017-03-31,2017-04-24,39.9,2010996256.49,50.41,4552096761.71,2884559964.31,21416065875.68,0.0020342390585375014
2017-04-28,519998.OF,2017-03-31,2017-04-22,41.3,3800370700.55,4.41,2161320926.82,,7050978264.4,0.0020313468619965747
2017-04-28,217014.OF,2017-03-31,2017-04-21,28.53,4981201846.53,56.68,7718713014.83,19994070.7,34845793775.67,0.001895730827381481
2017-04-28,000625.OF,2017-03-31,2017-04-24,14.15,395274632.91,49.15,28902764.13,79995230.15,1265316365.87,0.002035950614306614
2017-04-28,000651.OF,2017-03-31,2017-04-21,20.87,2107281480.93,50.62,986979536.75,69973316.92,7510969541.02,0.0018491488215572893
2017-04-28,000818.OF,2017-03-31,2017-04-24,14.15,395274632.91,49.15,28902764.13,79995230.15,1265316365.87,0.0019541492782100267
2017-04-28,003003.OF,2017-03-31,2017-04-24,57.1,1999963370.73,38.96,25189212775.38,2207904635.06,61600058305.0,0.0018602282392068403
2017-04-28,162206.OF,2017-03-31,2017-04-21,29.15,3121760382.62,39.46,927674625.41,1478113135.54,10053674913.75,0.0019528983287613322
2017-04-28,000495.OF,2017-03-31,2017-04-24,39.9,2010996256.49,50.41,4552096761.71,2884559964.31,21416065875.68,0.0021310454445337967
2017-04-28,002760.OF,2017-03-31,2017-04-21,34.27,5687198569.65,19.14,2958058160.29,409819528.86,12309835072.87,0.0018123052944416518
2017-04-28,217026.OF,2017-03-31,2017-04-21,38.62,,60.53,277530874.63,,1133862745.82,0.0005787088161126608
2017-04-28,003228.OF,2017-03-31,2017-04-24,66.81,151012706.52,28.61,2120725706.34,,3533357404.19,0.0018724241382197526
2017-04-28,000856.OF,2017-03-31,2017-04-21,16.22,31000000.0,71.73,,19998531.16,308395551.47,
2017-04-28,001669.OF,2017-03-31,2017-04-24,28.99,2738674428.03,55.51,213707059.81,3866586297.34,18691064097.35,0.0022991985228788536
2017-04-28,511600.SH,2017-03-31,2017-04-24,41.06,493302059.95,36.19,395712986.3,389879363.36,2277974471.02,0.0019400102204136793
2017-04-28,002788.OF,2017-03-31,2017-04-21,56.47,,43.34,615303945.29,,1282404233.17,0.0018082403882995202
2017-04-28,511910.SH,2017-03-31,2017-04-21,45.41,1757799236.7,37.8,3062204520.31,790057441.75,11769504986.93,0.001967780436018307
2017-04-28,090021.OF,2017-03-31,2017-04-21,17.43,77000355.5,62.88,19799498.48,29990423.51,400360755.97,0.0019390220783166434
2017-04-28,001930.OF,2017-03-31,2017-04-24,54.57,464161536.24,24.55,950543934.05,,2254346005.98,0.0023311930894189814
2017-04-28,001057.OF,2017-03-31,2017-04-24,57.35,704942417.41,12.78,1168618689.46,50000066.44,2368078990.68,0.0020621006444208057
2017-04-28,000542.OF,2017-03-31,2017-04-22,41.93,6571502477.98,23.12,4343560972.57,2448126496.14,19035546082.8,0.001990554070607553
2017-04-28,002185.OF,2017-03-31,2017-04-24,49.54,253199219.8,23.84,368643077.68,39984205.42,966508986.53,0.0018943187597568745
2017-04-28,003515.OF,2017-03-31,2017-04-22,38.16,29300283.95,48.19,59808810.91,9989916.09,235442727.07,0.0019453578098893587
2017-04-28,002235.OF,2017-03-31,2017-04-21,51.65,820607690.92,4.69,597190911.15,269888562.86,1891491584.46,0.0015993542431571584
2017-04-28,000620.OF,2017-03-31,2017-04-21,78.93,238250757.38,13.31,2391597550.57,,3218092691.25,0.002135477808172803
2017-04-28,002937.OF,2017-03-31,2017-04-24,44.28,45820428.74,26.4,59349408.29,,156555840.5,0.0022939265839603262
2017-04-28,001843.OF,2017-03-31,2017-04-24,45.06,341181191.77,0.71,217183007.98,59992892.86,681626359.66,0.0021232499604812993
2017-04-28,001477.OF,2017-03-31,2017-04-21,33.85,1828865303.3,31.28,1434458183.65,19995165.0,5304669322.89,0.0018198579338690735
2017-04-28,003483.OF,2017-03-31,2017-04-24,93.74,102600381.9,1.11,1650226956.04,129734411.16,2015593480.28,0.0021970774251354186
2017-04-28,530002.OF,2017-03-31,2017-04-22,44.83,1145367798.05,31.08,1580418207.14,249957145.43,4975161213.06,0.002516181785490179
2017-04-28,519858.OF,2017-03-31,2017-04-22,46.0,100000510.0,37.93,248994074.67,109930084.52,867072939.12,0.0015858948442688536
2017-04-28,040038.OF,2017-03-31,2017-04-24,41.06,493302059.95,36.19,395712986.3,389879363.36,2277974471.02,0.0019907354217945095
2017-04-28,000683.OF,2017-03-31,2017-04-21,41.93,4012523671.48,19.0,3936031820.79,149979593.95,11631809749.85,0.0016402746110601996
2017-04-28,002855.OF,2017-03-31,2017-04-22,30.5,289938674.91,57.43,676047005.35,,2878219157.46,0.0020386473921343296
2017-04-28,000658.OF,2017-03-31,2017-04-21,38.39,1744672611.31,51.4,3370153808.88,2205750811.34,17799591645.69,0.0
2017-04-28,001870.OF,2017-03-31,2017-04-21,31.29,3883377745.06,38.24,2003269038.18,966490900.28,12897703169.58,0.0019639200689840486
2017-04-28,511850.SH,2017-03-31,2017-04-21,24.23,3130704416.06,49.41,2355124032.02,49972300.69,12080738259.7,0.002052991504847057
2017-04-28,001826.OF,2017-03-31,2017-04-22,27.38,225500898.25,54.41,312395025.66,,1396994833.44,0.0018517850511714506
2017-04-28,000903.OF,2017-03-31,2017-04-21,58.6,300001770.0,12.5,465665163.31,229953669.65,1298105788.91,0.0018394246832367234
2017-04-28,121011.OF,2017-03-31,2017-04-22,54.76,2880597448.09,23.13,2628369254.84,3618627401.04,13382011811.71,0.001914238275392055
2017-04-28,091005.OF,2017-03-31,2017-04-21,23.44,837119015.68,67.01,1714802206.12,89961134.25,9405689859.39,0.0019098526120235881
2017-04-28,001527.OF,2017-03-31,2017-04-21,54.0,240913832.03,6.32,314918720.97,30004463.37,724044772.69,0.0018243516263041215
2017-04-28,003589.OF,2017-03-31,2017-04-24,19.89,515212092.82,69.52,645018273.63,9973057.7,4985660422.42,0.0018027643607230193
2017-04-28,003506.OF,2017-03-31,2017-04-22,0.0,19900269.85,61.91,,,52569769.88,
2017-04-28,002747.OF,2017-03-31,2017-04-21,22.23,1313665153.05,40.04,258838430.17,149983555.82,3526983056.0,0.001691804895268989
2017-04-28,000719.OF,2017-03-31,2017-04-24,39.9,2010996256.49,50.41,4552096761.71,2884559964.31,21416065875.68,0.0019822485849123606
2017-04-28,000476.OF,2017-03-31,2017-04-22,24.22,2007724916.59,53.17,1719886839.38,,9121742454.34,0.0019996417757774942
2017-04-28,380008.OF,2017-03-31,2017-04-21,46.39,1516635994.97,29.87,2105709403.47,589357054.91,6477749273.32,0.0023439427189357875
2017-04-28,420006.OF,2017-03-31,2017-04-22,48.1,1149503284.25,33.66,1588641405.65,1197955288.46,6729173316.79,0.0019394401752563795
2017-04-28,000397.OF,2017-03-31,2017-04-24,27.06,537454846.18,66.72,619796359.26,1397193622.1,9593306360.78,0.0019292273472459875
2017-04-28,253050.OF,2017-03-31,2017-04-22,78.4,167286570.93,11.43,2463854436.34,279936630.83,3729378591.84,0.0016881920940932105
2017-04-28,519501.OF,2017-03-31,2017-04-21,20.69,4168611142.67,45.01,1783605962.03,,12263932260.47,0.002108098637154665
2017-04-28,519567.OF,2017-03-31,2017-04-24,18.13,1713402490.11,65.55,1037824137.54,209953716.83,11034164667.0,0.001925044283621835
2017-04-28,511680.SH,2017-03-31,2017-04-22,48.9,239891154.73,15.55,149679584.58,40031432.84,689195115.6,
2017-04-28,000917.OF,2017-03-31,2017-04-24,26.54,6786037149.04,33.55,4068185668.23,99988137.29,17215388264.74,0.002130910422849741
2017-04-28,003525.OF,2017-03-31,2017-04-21,99.71,,0.1,10821363854.42,,12105071318.37,0.002095395874794681
2017-04-28,000371.OF,2017-03-31,2017-04-24,47.04,5438200897.29,26.48,5028686872.38,3423702242.99,21062162672.81,0.0021317038934638433
2017-04-28,003034.OF,2017-03-31,2017-04-24,54.22,495580423.38,9.22,187659071.1,445883378.29,1371657503.59,0.0021169204596447333
2017-04-28,340005.OF,2017-03-31,2017-04-21,29.02,2092601178.9,54.68,2082491091.35,259734123.42,13427389031.01,0.0020674969791256714
2017-04-28,583101.OF,2017-03-31,2017-04-24,17.81,3649251323.37,40.35,398301433.76,699700087.23,8802358760.72,0.002011396058290371
2017-04-28,000759.OF,2017-03-31,2017-04-24,31.99,1674472271.72,52.96,1503173922.14,1295694853.8,11492306666.25,0.0022833991270871934
2017-04-28,519512.OF,2017-03-31,2017-04-21,27.79,82220803.33,35.41,49313592.85,,225626138.08,0.0013699176957659986
2017-04-28,740602.OF,2017-03-31,2017-04-22,12.52,626912420.37,44.71,,,1677454190.06,0.0019044385252311447
2017-04-28,511660.SH,2017-03-31,2017-04-22,38.45,281461445.96,57.85,2882201897.35,339874236.39,9731128868.56,0.0020150012219437574
2017-04-28,202308.OF,2017-03-31,2017-04-24,40.97,1224702277.05,47.21,3103617288.5,449908834.79,10977648916.46,0.002129626047204569
2017-04-28,511760.SH,2017-03-31,2017-04-22,0.0,19900269.85,61.91,,,52569769.88,
2017-04-28,000210.OF,2017-03-31,2017-04-21,25.34,2372974766.03,51.93,693971003.19,1097854456.72,10616166232.52,0.0017743563770187265
2017-04-28,000037.OF,2017-03-31,2017-04-22,16.62,,82.86,626049141.55,,5451618702.99,0.0021041029102466524
2017-04-28,004210.OF,2017-03-31,2017-04-21,31.29,3883377745.06,38.24,2003269038.18,966490900.28,12897703169.58,0.0019655716121429467
2017-04-28,660116.OF,2017-03-31,2017-04-24,38.27,,60.36,69271698.43,129967665.75,914092785.04,0.0
2017-04-28,001006.OF,2017-03-31,2017-04-21,41.54,79200134.7,23.73,48519584.28,25996410.47,229787754.54,0.0018283539642005575
2017-04-28,163820.OF,2017-03-31,2017-04-21,24.45,6886341604.58,56.78,6537625389.18,669891257.41,37648119393.03,0.0019389341152236117
2017-04-28,002302.OF,2017-03-31,2017-04-22,45.56,1378729877.35,9.69,1020120647.85,209907447.35,3105380353.38,0.002147027803788948
2017-04-28,100025.OF,2017-03-31,2017-04-22,25.81,3676567394.85,39.12,1285377567.59,959717297.86,10718115543.43,0.0017861594821475535
2017-04-28,260202.OF,2017-03-31,2017-04-24,32.24,159195838.79,54.32,198872687.98,99996757.33,1236887161.33,0.0022855029581945185
2017-04-28,000539.OF,2017-03-31,2017-04-21,28.9,1232260555.23,62.08,2668274434.44,899222760.57,14740981309.9,0.0019927901565550687
2017-04-28,003392.OF,2017-03-31,2017-04-22,34.82,1659206608.81,41.89,2492891068.81,,7188088190.15,0.0019099447766206534
2017-04-28,460106.OF,2017-03-31,2017-04-24,47.29,1086177895.09,40.64,2605890266.76,1050184533.78,9395234661.24,0.002046303806856331
2017-04-28,240006.OF,2017-03-31,2017-04-24,15.47,,80.99,207530697.5,69797081.12,3729662524.3,0.0019381354312772991
2017-04-28,000009.OF,2017-03-31,2017-04-21,44.96,3679182989.34,45.95,17893033988.69,119015596.59,46634984977.59,0.0019221726912330706
2017-04-28,000981.OF,2017-03-31,2017-04-21,41.0,449998795.0,15.73,348040156.37,39985958.8,1043993328.59,0.0025828756515606788
2017-04-28,150005.OF,2017-03-31,2017-04-21,49.51,4371729895.09,11.75,3066436196.06,1729677905.83,11433514957.25,0.0020493474903138242
2017-04-28,003712.OF,2017-03-31,2017-04-21,5.1,374446201.67,88.91,,,6662708748.25,0.002167556173212404
2017-04-28,003467.OF,2017-03-31,2017-04-21,50.61,1178031143.65,11.23,691532477.34,590101883.16,3124648310.25,0.001926833363131708
2017-04-28,003460.OF,2017-03-31,2017-04-24,12.09,1012702159.05,73.51,378207188.51,,7348813175.47,0.0014929205017804037
2017-04-28,511800.SH,2017-03-31,2017-04-21,59.87,2324388503.99,26.02,10516439067.31,,19351499420.51,0.0017767853190551186
2017-04-28,000682.OF,2017-03-31,2017-04-21,41.93,4012523671.48,19.0,3936031820.79,149979593.95,11631809749.85,0.0019373827344639771
2017-04-28,550010.OF,2017-03-31,2017-04-21,30.93,1211583617.37,50.82,542898632.37,1219471260.83,6898340671.47,0.0016824118712415181
2017-04-28,000301.OF,2017-03-31,2017-04-22,37.9,1563328985.0,33.54,957500306.51,759641148.23,5559983185.8,0.0018295928942044792
2017-04-28,000089.OF,2017-03-31,2017-04-24,36.99,1813158959.74,36.32,1699383131.32,509829680.74,7003953417.64,0.0023524493892248532
2017-04-28,519508.OF,2017-03-31,2017-04-21,20.69,4168611142.67,45.01,1783605962.03,,12263932260.47,0.0019024923560950757
2017-04-28,001101.OF,2017-03-31,2017-04-21,45.04,492767619.15,15.72,445159338.21,119551590.32,1386534901.52,0.0016677299249612254
2017-04-28,000704.OF,2017-03-31,2017-04-21,26.46,129500634.25,46.72,118615899.73,,561476619.97,0.0018661647268902737
2017-04-28,159005.SZ,2017-03-31,2017-04-24,17.35,,82.12,9704364.99,,113677020.92,0.001560757047109007
2017-04-28,002247.OF,2017-03-31,2017-04-21,26.4,3775956578.94,13.68,988021160.26,310193297.65,6396118345.92,0.0020320481349553887
2017-04-28,380001.OF,2017-03-31,2017-04-21,63.28,,36.3,940883028.92,249829750.94,2024266911.78,0.002072138640764276
2017-04-28,000918.OF,2017-03-31,2017-04-24,26.54,6786037149.04,33.55,4068185668.23,99988137.29,17215388264.74,
2017-04-28,003711.OF,2017-03-31,2017-04-21,5.1,374446201.67,88.91,,,6662708748.25,0.0019694306914825876
2017-04-28,003252.OF,2017-03-31,2017-04-21,16.16,685051880.08,66.54,444740918.06,105962022.56,4027347125.23,0.001790431874812315
2017-04-28,001497.OF,2017-03-31,2017-04-21,17.43,77000355.5,62.88,19799498.48,29990423.51,400360755.97,0.0019387078671020408
2017-04-28,003399.OF,2017-03-31,2017-04-21,34.89,3066767116.15,22.31,,419451287.56,7187213263.83,0.0019115146970942742
2017-04-28,002917.OF,2017-03-31,2017-04-24,14.86,1765434648.15,51.37,496291362.8,49994077.63,5290871983.58,0.0020398866579873776
2017-04-28,001621.OF,2017-03-31,2017-04-22,41.67,2817543706.32,35.57,3861572221.15,659636143.5,12577355881.58,0.0015234044361753796
2017-04-28,710502.OF,2017-03-31,2017-04-22,37.48,107756641.63,31.18,,129960394.34,400364254.31,0.0019677121111962848
2017-04-28,270047.OF,2017-03-31,2017-04-22,12.75,1877306775.96,51.12,287402059.78,120012211.39,5233537704.18,0.0022205505105208356
2017-04-28,004039.OF,2017-03-31,2017-04-21,20.28,1215230252.36,42.92,408447480.9,79980221.53,3350763045.77,0.002098754002065162
2017-04-28,003075.OF,2017-03-31,2017-04-21,28.64,3064550856.82,55.9,4194221131.68,429960455.85,22807795349.2,0.00189995355002881
2017-04-28,511830.SH,2017-03-31,2017-04-24,49.8,862751680.64,23.88,1349775916.76,129826592.93,3312200949.58,0.0016869163036079549
2017-04-28,004372.OF,2017-03-29,2017-03-31,5.08,1461935000.0,11.88,,,1761786544.86,0.0019710399752363994
2017-04-28,000506.OF,2017-03-31,2017-04-22,33.34,555954153.94,63.58,4497129356.85,,20307214278.65,0.002051268712325749
2017-04-28,000325.OF,2017-03-31,2017-04-24,77.74,102640473.96,10.35,149619596.94,489862773.05,938722211.45,0.0017957081541157827
2017-04-28,003539.OF,2017-03-31,2017-04-22,71.83,514277491.41,5.78,1356976565.6,122980719.15,2325174540.85,0.0016147094135285922
2017-04-28,001176.OF,2017-03-31,2017-04-22,24.64,492042658.06,54.47,98632597.74,499985797.03,2429548860.46,0.002243424267563743
2017-04-28,002201.OF,2017-03-31,2017-04-21,25.9,309457264.19,68.78,1242546236.83,89951401.49,6379385953.25,0.0016610457875643192
2017-04-28,002318.OF,2017-03-31,2017-04-24,29.72,180497030.75,63.77,587011339.34,129993850.53,3086606386.17,0.0017728909820393657
2017-04-28,004077.OF,2017-03-31,2017-04-24,59.6,4300000.0,31.8,29973278.32,,50291235.77,0.0016121151671208978
2017-04-28,001699.OF,2017-03-31,2017-04-21,10.47,307501301.25,83.83,327262673.52,9998424.98,5989544775.83,0.0015367688840528526
2017-04-28,003473.OF,2017-03-31,2017-04-24,44.37,1536522464.78,48.83,9196430592.31,,23363171366.36,0.002028897883008085
2017-04-28,000790.OF,2017-03-31,2017-04-21,21.4,110025335.04,70.11,227714964.47,,1391279955.58,0.002072618511989699
2017-04-28,004097.OF,2017-03-31,2017-04-24,35.37,147435061.16,50.15,158888904.61,119963283.75,1043111447.25,0.001926998154509807
2017-04-28,000331.OF,2017-03-31,2017-04-21,29.83,908348092.87,63.99,3013758650.31,809999459.15,17176896828.46,0.0018873102358594185
2017-04-28,202302.OF,2017-03-31,2017-04-24,43.56,1903260965.39,52.57,16674600076.43,2479846530.68,55575622170.94,0.0019848747634625408
2017-04-28,070036.OF,2017-03-31,2017-04-24,37.03,467893141.84,56.47,2123855185.42,99981846.63,8061261854.24,0.002177345218928206
2017-04-28,000740.OF,2017-03-31,2017-04-21,45.9,689101473.65,46.35,3814219143.13,,9270721940.2,0.0018989372841353713
2017-04-28,001096.OF,2017-03-31,2017-04-22,17.08,836489334.73,54.93,189054488.06,29992924.14,3036632664.83,0.002044577890806254
2017-04-28,511890.SH,2017-03-31,2017-04-24,9.28,73304295.96,20.77,,,107724751.91,
2017-04-28,511650.SH,2017-03-31,2017-04-24,65.03,437037295.55,8.43,1012755502.71,,1649220405.41,0.0014654106264999633
2017-04-28,003534.OF,2017-03-31,2017-04-24,4.93,116368140.95,37.38,,,203005474.78,0.0020234812006898473
2017-04-28,001982.OF,2017-03-31,2017-04-22,38.5,1391293366.93,40.48,1673308933.87,579860812.94,6895926352.43,0.0020270246147620075
2017-04-28,583001.OF,2017-03-31,2017-04-24,17.81,3649251323.37,40.35,398301433.76,699700087.23,8802358760.72,0.001814011748230815
2017-04-28,003422.OF,2017-03-31,2017-04-22,20.29,201000701.5,77.7,1867833172.08,,12258936408.91,0.00168240249794116
2017-04-28,485120.OF,2017-03-31,2017-04-22,53.76,359800899.71,34.95,693441652.43,989603564.87,3483866948.27,0.0024203343862305715
2017-04-28,750007.OF,2017-03-31,2017-04-22,64.63,1447568177.85,17.46,3716914371.01,381844855.14,8353513752.65,0.0018980776783634745
2017-04-28,003430.OF,2017-03-31,2017-04-21,99.71,,0.06,8973269593.37,,10006197413.55,0.0020589262672956465
2017-04-28,001095.OF,2017-03-31,2017-04-22,33.82,177290150.0,40.74,88836241.76,99903891.93,705692911.94,0.0019430701911149484
2017-04-28,002202.OF,2017-03-31,2017-04-21,25.9,309457264.19,68.78,1242546236.83,89951401.49,6379385953.25,0.0014636196694126635
2017-04-28,001526.OF,2017-03-31,2017-04-21,54.0,240913832.03,6.32,314918720.97,30004463.37,724044772.69,0.002022385454489406
2017-04-28,000659.OF,2017-03-31,2017-04-21,38.39,1744672611.31,51.4,3370153808.88,2205750811.34,17799591645.69,0.0
2017-04-28,004060.OF,2017-03-31,2017-04-22,5.06,552327948.49,89.26,,,10252953879.34,0.0018723148004784473
2017-04-28,003185.OF,2017-03-31,2017-04-22,44.83,1145367798.05,31.08,1580418207.14,249957145.43,4975161213.06,0.0027117231987787704
2017-04-28,003874.OF,2017-03-31,2017-04-21,6.83,,92.84,796043502.34,,45365460245.83,0.001995299497770331
2017-04-28,270046.OF,2017-03-31,2017-04-22,12.75,1877306775.96,51.12,287402059.78,120012211.39,5233537704.18,0.001981752873246645
2017-04-28,000787.OF,2017-03-31,2017-04-25,95.91,,3.68,259084813.47,89963315.74,426361770.29,0.0017217815461121333
2017-04-28,000569.OF,2017-03-31,2017-04-24,30.33,,69.04,1823999282.83,709918146.86,10036678663.59,0.0019995596979685004
2017-04-28,000533.OF,2017-03-31,2017-04-21,22.14,4092000078.44,47.9,1904619862.88,430049991.06,13810116641.84,0.0021258265690740075
2017-04-28,485118.OF,2017-03-31,2017-04-22,52.58,1693353660.03,27.65,3848842665.88,469852606.34,9039018989.26,0.002224188504144742
2017-04-28,003478.OF,2017-03-31,2017-04-24,27.02,202200663.3,68.1,991070234.43,,4408803962.03,0.001298321608032671
2017-04-28,004373.OF,2017-03-29,2017-03-31,5.08,1461935000.0,11.88,,,1761786544.86,0.0021277463118614115
2017-04-28,000580.OF,2017-03-31,2017-04-21,32.23,1733984520.97,30.84,1194450567.55,79984469.49,4731294138.75,0.0021185548711999402
2017-04-28,730103.OF,2017-03-31,2017-04-22,49.56,217450566.18,25.74,395845963.24,,899314181.12,0.001984981963962129
2017-04-28,000323.OF,2017-03-31,2017-04-24,24.46,62025453.04,37.08,,29987039.92,163387591.26,0.0
