,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2018-10-31,001991.OF,2018-09-30,2018-10-26,81.47,12600138.9,14.46,247463364.54,10003426.3,352843972.21,0.0016287096615830166
2018-10-31,519899.OF,2018-09-30,2018-10-25,20.51,192444625.92,38.67,9904146.91,60006403.81,487427906.98,0.001956849004509875
2018-10-31,090022.OF,2018-09-30,2018-10-25,28.4,1310297650.45,34.55,751540205.11,80004644.57,3598817745.55,0.001872882405390408
2018-10-31,003317.OF,2018-09-30,2018-10-24,59.09,2515772493.66,0.49,2374009239.69,640022989.4,6265443258.55,0.002066499550359424
2018-10-31,001926.OF,2018-09-30,2018-10-24,27.4,3064133396.2,40.23,998922376.51,620490949.17,9597353109.07,0.0017731496044817163
2018-10-31,110050.OF,2018-09-30,2018-10-24,59.6,1089331593.99,36.62,17324144643.67,,31953224321.66,0.0019770705253219223
2018-10-31,519801.OF,2018-09-30,2018-10-26,53.21,58000000.0,19.87,19636202.34,80087636.22,225026149.24,0.0018510932284727666
2018-10-31,004198.OF,2018-09-30,2018-10-26,46.31,8225904630.22,26.3,12281492900.79,,30231134252.58,0.0019390925854905205
2018-10-31,003536.OF,2018-09-30,2018-10-26,33.02,129846034.77,28.08,64540399.88,20999680.91,337178715.48,0.0020235266605046487
2018-10-31,000771.OF,2018-09-30,2018-10-26,36.91,5558883658.31,39.62,6809193298.41,320000091.84,24001372039.33,0.0017437684682131138
2018-10-31,020007.OF,2018-09-30,2018-10-25,31.13,1077263855.9,53.34,1564606704.45,210004363.59,7598357224.05,0.0021535909638454864
2018-10-31,519507.OF,2018-09-30,2018-10-24,25.47,5053100771.21,37.08,2686570246.51,,13642517363.13,0.0020996785942413165
2018-10-31,161622.OF,2018-09-30,2018-10-24,39.48,10393199109.77,24.88,8573269606.24,946031415.97,29372731503.36,0.002092655296282553
2018-10-31,002243.OF,2018-09-30,2018-10-25,82.56,70000425.0,0.1,207802565.04,70054756.81,409179779.11,0.0019253451922431886
2018-10-31,202307.OF,2018-09-30,2018-10-26,72.05,1430000000.0,3.56,2190263534.58,1515751642.26,5961901470.92,0.0019322874591971573
2018-10-31,001812.OF,2018-09-30,2018-10-26,33.2,4776728859.89,54.31,8121908096.17,3081693014.34,41794361797.83,0.0019041212872314972
2018-10-31,511920.SH,2018-09-30,2018-10-25,52.28,12288234405.33,15.72,18157924417.15,100001125.47,38561694473.9,0.0017170287678383023
2018-10-31,040003.OF,2018-09-30,2018-10-26,37.75,3569660476.62,28.15,3154055948.93,100002356.01,10554383098.23,0.0016303265122936672
2018-10-31,511860.SH,2018-09-30,2018-10-25,36.66,84120686.18,45.89,99452632.53,,488291339.37,0.0017321941485639591
2018-10-31,560001.OF,2018-09-30,2018-10-24,64.46,19858269.79,4.92,39905428.01,,65004926.22,0.0014198155052511652
2018-10-31,320002.OF,2018-09-30,2018-10-26,61.06,1365066287.59,0.06,1391913453.79,,3578367221.4,0.0017568122646807183
2018-10-31,380010.OF,2018-09-30,2018-10-24,83.49,,16.32,25222795704.42,260008387.87,32523118829.38,0.0021132105126724365
2018-10-31,002960.OF,2018-09-30,2018-10-25,34.68,18430147.65,53.42,19896805.36,,172905920.06,0.0016947253406707219
2018-10-31,003391.OF,2018-09-30,2018-10-26,43.79,4180281600.42,18.2,2693702605.65,1200385912.14,11139712949.76,0.002108652305976788
2018-10-31,000905.OF,2018-09-30,2018-10-26,65.29,1107966621.94,30.7,19992828962.23,1030129998.65,36022496222.16,0.002208291976861787
2018-10-31,000685.OF,2018-09-30,2018-10-24,0.0,,99.96,,,1802656.16,
2018-10-31,471007.OF,2018-09-30,2018-10-26,68.18,,31.33,10982782109.36,89982640.52,17575202511.98,0.0017635715689741094
2018-10-31,000693.OF,2018-09-30,2018-10-26,39.7,94771692649.64,35.17,102090241460.57,17165018104.83,385765326854.14,0.0020560317608782075
2018-10-31,001693.OF,2018-09-30,2018-10-24,59.98,909281363.92,16.26,1412451862.16,470388951.49,3910551868.2,0.0018400070110693445
2018-10-31,000486.OF,2018-06-30,2018-07-18,59.8,58938328.41,0.73,79813755.58,10038999.08,150260924.0,
2018-10-31,000627.OF,2018-09-30,2018-10-25,10.63,5839722539.59,49.95,668573387.05,,14952454466.13,0.002169019444771436
2018-10-31,002912.OF,2018-09-30,2018-10-24,51.26,14645678106.73,20.27,19514001457.64,3302152955.5,53459644620.33,0.001894591192162176
2018-10-31,000846.OF,2018-09-30,2018-10-24,34.06,4333921900.93,42.43,3318796252.95,2400670727.72,19815763823.6,0.0020979392535069863
2018-10-31,004199.OF,2018-09-30,2018-10-26,46.31,8225904630.22,26.3,12281492900.79,,30231134252.58,0.0021368639288996683
2018-10-31,511950.SH,2018-09-30,2018-10-25,77.08,10000135.0,4.45,39713831.8,,55442817.61,0.00195752004530636
2018-10-31,000493.OF,2018-09-30,2018-10-26,54.75,18302911658.45,28.26,50560791981.92,1900213142.43,109801287883.7,0.0020342390585375014
2018-10-31,519998.OF,2018-09-30,2018-10-25,75.91,564199806.3,17.35,4916012237.21,1000816415.31,8783626538.0,0.0020313468619965747
2018-10-31,217014.OF,2018-09-30,2018-10-24,25.16,12377084245.63,41.01,7183154769.12,,36808370066.37,0.001895730827381481
2018-10-31,000625.OF,2018-09-30,2018-10-26,16.75,3328926713.41,56.53,1360273107.14,130807619.43,12662953367.62,0.002035950614306614
2018-10-31,000651.OF,2018-09-30,2018-10-24,33.02,456032404.05,27.56,382225583.86,,1157566194.05,0.0018491488215572893
2018-10-31,000818.OF,2018-09-30,2018-10-26,16.75,3328926713.41,56.53,1360273107.14,130807619.43,12662953367.62,0.0019541492782100267
2018-10-31,003003.OF,2018-09-30,2018-10-26,59.82,22482600000.0,5.51,30369676506.5,1191043279.83,65514634225.42,0.0018602282392068403
2018-10-31,162206.OF,2018-09-30,2018-10-24,52.78,1493681560.51,17.67,1033065743.09,1408124799.38,5136035128.15,0.0019528983287613322
2018-10-31,000495.OF,2018-09-30,2018-10-26,54.75,18302911658.45,28.26,50560791981.92,1900213142.43,109801287883.7,0.0021310454445337967
2018-10-31,002760.OF,2018-09-30,2018-10-25,68.32,3166913887.65,1.44,6291415986.6,339990512.03,10524078569.84,0.0018123052944416518
2018-10-31,217026.OF,2018-09-30,2018-10-24,6.91,600001020.0,73.99,9955006.01,,3181615197.91,0.0005787088161126608
2018-10-31,003228.OF,2018-09-30,2018-10-26,30.02,10502209043.45,35.51,5850829757.21,1790705637.93,30721949196.87,0.0018724241382197526
2018-10-31,000856.OF,2018-09-30,2018-10-24,24.42,36470000.0,44.76,19957004.27,,122673540.15,
2018-10-31,001669.OF,2018-09-30,2018-10-26,36.91,5558883658.31,39.62,6809193298.41,320000091.84,24001372039.33,0.0022991985228788536
2018-10-31,511600.SH,2018-09-30,2018-10-26,26.68,16212624374.24,60.27,28574851609.93,50000897.29,132969718185.56,0.0019400102204136793
2018-10-31,003537.OF,2018-09-30,2018-10-24,43.16,5342950934.42,36.2,10269408719.46,,26066317119.39,0.0020049176837826366
2018-10-31,003538.OF,2018-09-30,2018-10-24,43.16,5342950934.42,36.2,10269408719.46,,26066317119.39,0.002203358910033426
2018-10-31,004261.OF,2018-09-30,2018-10-24,32.88,2291559937.35,40.4,2356385039.42,60111464.43,8720172289.84,0.0019422155016897147
2018-10-31,004262.OF,2018-09-30,2018-10-24,32.88,2291559937.35,40.4,2356385039.42,60111464.43,8720172289.84,0.002139859383061715
2018-10-31,002788.OF,2018-09-30,2018-10-24,38.43,549192223.79,38.46,740335807.05,,2420785186.85,0.0018082403882995202
2018-10-31,511910.SH,2018-09-30,2018-10-24,41.78,1130920174.88,22.3,1102449000.65,50000260.11,3159751100.9,0.001967780436018307
2018-10-31,003879.OF,2017-09-30,2017-10-25,0.0,,98.66,,,1581025894.48,
2018-10-31,090021.OF,2018-09-30,2018-10-25,32.79,601236661.86,62.73,4345281358.92,,15520393584.63,0.0019390220783166434
2018-10-31,001930.OF,2018-09-30,2018-10-26,60.61,3297000000.0,4.18,2696450496.89,1302808245.63,9510363309.84,0.0023311930894189814
2018-10-31,005150.OF,2018-09-30,2018-10-26,66.36,322231163.35,0.02,497309770.31,90002523.7,959983201.46,0.0020371947454138617
2018-10-31,001057.OF,2018-09-30,2018-10-26,88.54,2595700000.0,2.43,21825472500.4,2387992996.05,29617622294.08,0.0020621006444208057
2018-10-31,004970.OF,2018-09-30,2018-10-26,57.5,370040540.06,16.05,561648520.38,155005319.42,1413055248.55,0.0019231803499917266
2018-10-31,005101.OF,2018-09-30,2018-10-24,59.6,1089331593.99,36.62,17324144643.67,,31953224321.66,0.00218622297854143
2018-10-31,000542.OF,2018-09-30,2018-10-24,43.38,2615295507.94,33.54,3934578976.91,280005546.29,11501394889.49,0.001990554070607553
2018-10-31,004903.OF,2018-09-30,2018-10-24,91.37,1009628194.46,0.08,7442682453.98,1513605953.03,12388319346.29,0.0019022330341140758
2018-10-31,002185.OF,2018-09-30,2018-10-26,53.86,105066757.6,20.94,168726099.7,30000642.24,424635952.18,0.0018943187597568745
2018-10-31,003515.OF,2018-09-30,2018-10-25,39.65,3512844229.27,56.52,32145405913.96,4525161001.85,105720395117.2,0.0019453578098893587
2018-10-31,002235.OF,2018-09-30,2018-10-25,68.68,73491512.74,9.9,109241192.77,110001029.89,348362705.65,0.0015993542431571584
2018-10-31,000620.OF,2018-09-30,2018-10-24,49.44,2095119401.72,42.22,9004401631.17,3235009205.5,28073631333.02,0.002135477808172803
2018-10-31,002937.OF,2018-09-30,2018-10-26,72.43,270000000.0,7.98,522497354.09,369843875.23,1412193659.85,0.0022939265839603262
2018-10-31,001843.OF,2018-09-30,2018-10-26,99.36,,0.1,1585493924.6,149995542.87,2315274112.29,0.0021232499604812993
2018-10-31,001477.OF,2018-09-30,2018-10-24,38.26,9532991154.52,23.08,7872403438.75,981233030.45,26429135189.64,0.0018198579338690735
2018-10-31,003483.OF,2018-09-30,2018-10-26,39.1,5488180139.26,32.14,5098068469.68,1451982239.44,19178738459.98,0.0021970774251354186
2018-10-31,530002.OF,2018-09-30,2018-10-26,46.1,1342322186.88,25.54,1257807522.06,560773324.64,4988716155.72,0.002516181785490179
2018-10-31,519858.OF,2018-09-30,2018-10-25,46.11,60013490.02,42.73,247157800.21,20000629.29,687664490.81,0.0015858948442688536
2018-10-31,040038.OF,2018-09-30,2018-10-26,26.68,16212624374.24,60.27,28574851609.93,50000897.29,132969718185.56,0.0019907354217945095
2018-10-31,000683.OF,2018-09-30,2018-10-24,47.64,2547849953.28,14.31,2659053592.95,100000957.65,6735318575.51,0.0016402746110601996
2018-10-31,002855.OF,2018-09-30,2018-10-25,38.38,4139389489.17,53.21,15559321840.15,70001421.31,53385880518.24,0.0020386473921343296
2018-10-31,000658.OF,2018-09-30,2018-10-24,41.67,8129560594.36,38.26,11097013856.66,3480189847.04,41491070892.59,0.0
2018-10-31,001870.OF,2018-09-30,2018-10-24,41.06,8185384398.09,20.51,4397426248.57,2824482107.23,21540853702.96,0.0019639200689840486
2018-10-31,511850.SH,2018-09-30,2018-10-24,41.79,2340923511.38,46.18,7495855209.85,,19663606835.95,0.002052991504847057
2018-10-31,001826.OF,2018-09-30,2018-10-25,61.86,583187834.78,24.85,1092469471.51,670673898.67,4836016919.44,0.0018517850511714506
2018-10-31,000903.OF,2018-09-30,2018-10-24,66.07,2405331362.85,15.63,8102707903.18,350000967.41,13836401165.71,0.0018394246832367234
2018-10-31,121011.OF,2018-09-30,2018-10-25,71.78,3446623449.93,0.93,4827490759.01,3577750689.76,12881780232.49,0.001914238275392055
2018-10-31,004701.OF,2018-09-30,2018-10-26,28.56,26975280.46,32.8,9977973.06,,69923100.6,0.0017967577350417319
2018-10-31,091005.OF,2018-09-30,2018-10-25,19.11,251105485.16,46.38,59424881.26,30000549.56,729049325.44,0.0019098526120235881
2018-10-31,004369.OF,2018-09-30,2018-10-24,59.02,211986357.98,1.19,138321402.65,150130904.54,539884456.05,0.0024937682286410023
2018-10-31,150988.OF,2018-09-30,2018-10-24,40.51,5077516628.13,22.81,5315599206.44,260006639.87,16710211638.26,0.0020397397429237074
2018-10-31,001527.OF,2018-09-30,2018-10-24,59.38,1599450879.18,5.78,1628050898.54,630264064.93,4694510829.43,0.0018243516263041215
2018-10-31,003589.OF,2018-09-30,2018-10-25,21.51,5125844608.78,43.07,1132064538.01,880556206.58,14613638488.98,0.0018027643607230193
2018-10-31,002747.OF,2018-09-30,2018-10-24,31.45,6389943544.94,31.35,4572328358.35,,17330785310.01,0.001691804895268989
2018-10-31,000719.OF,2018-09-30,2018-10-26,54.75,18302911658.45,28.26,50560791981.92,1900213142.43,109801287883.7,0.0019822485849123606
2018-10-31,000476.OF,2018-09-30,2018-10-25,58.92,9566786871.76,25.82,32637927561.04,1670994050.04,63534090102.77,0.0019996417757774942
2018-10-31,380008.OF,2018-09-30,2018-10-24,60.57,200000000.0,37.96,9749523219.34,510010533.95,18731694790.28,0.0023439427189357875
2018-10-31,420006.OF,2018-09-30,2018-10-24,68.27,1439519319.27,0.36,731593439.56,1131568441.36,4843851581.15,0.0019394401752563795
2018-10-31,000397.OF,2018-09-30,2018-10-26,38.3,7680100000.0,53.18,29339366238.58,2370233276.58,96523975395.01,0.0019292273472459875
2018-10-31,253050.OF,2018-09-30,2018-10-25,52.44,1929251048.13,16.11,2852911700.12,90151006.98,6184643871.98,0.0016881920940932105
2018-10-31,519501.OF,2018-09-30,2018-10-24,25.47,5053100771.21,37.08,2686570246.51,,13642517363.13,0.002108098637154665
2018-10-31,519567.OF,2018-09-30,2018-10-26,31.65,3445224062.85,35.52,1675796322.2,780938246.03,10722279605.1,0.001925044283621835
2018-10-31,000917.OF,2018-09-30,2018-10-26,37.97,11199846269.92,43.0,11997557751.72,5557973328.57,60889663721.41,0.002130910422849741
2018-10-31,003525.OF,2018-09-30,2018-10-24,62.88,791306916.96,0.02,862849179.38,379920663.41,2151307499.72,0.002095395874794681
2018-10-31,000371.OF,2018-09-30,2018-10-26,44.47,10302186722.76,35.76,19360781783.83,1220884980.24,53212116593.49,0.0021317038934638433
2018-10-31,004501.OF,2018-09-30,2018-10-26,34.58,5341980942.97,54.08,9116553110.03,5325671019.46,50870643722.14,0.001997238848928218
2018-10-31,003034.OF,2018-09-30,2018-10-26,66.3,,33.16,208836471.95,140042678.39,601811030.8,0.0021169204596447333
2018-10-31,340005.OF,2018-09-30,2018-10-24,44.95,10044854968.65,17.91,7190506461.12,3554072324.96,27386964446.1,0.0020674969791256714
2018-10-31,004841.OF,2018-09-30,2018-10-25,40.5,7526617570.23,49.6,25838775682.91,260006951.75,79564128316.97,0.0021250025475763046
2018-10-31,004151.OF,2018-09-30,2018-10-24,86.43,75500433.25,7.01,706938945.17,220082570.47,1188231955.63,0.0014817931856656585
2018-10-31,004152.OF,2018-09-30,2018-10-24,86.43,75500433.25,7.01,706938945.17,220082570.47,1188231955.63,0.001679183898650738
2018-10-31,004985.OF,2018-09-30,2018-10-25,84.13,9700134.55,2.12,19919960.71,,83354224.69,0.0018907380600208246
2018-10-31,583101.OF,2018-09-30,2018-10-25,54.86,2546557389.84,12.26,1503458543.2,1219801626.78,8229144966.93,0.002011396058290371
2018-10-31,000759.OF,2018-09-30,2018-10-25,52.78,,46.73,23506181769.63,4051433962.41,58386572223.3,0.0022833991270871934
2018-10-31,519512.OF,2018-09-30,2018-10-24,12.81,49910514.87,49.9,9818275.06,,135466963.32,0.0013699176957659986
2018-10-31,740602.OF,2018-09-30,2018-10-25,47.65,1857466146.19,16.29,1991979678.31,220054707.95,5187142452.97,0.0019044385252311447
2018-10-31,511660.SH,2018-09-30,2018-10-26,46.79,10773796817.87,31.69,16176139806.87,2369143361.32,51887934185.22,0.0020150012219437574
2018-10-31,202308.OF,2018-09-30,2018-10-26,72.05,1430000000.0,3.56,2190263534.58,1515751642.26,5961901470.92,0.002129626047204569
2018-10-31,000210.OF,2018-09-30,2018-10-25,50.65,7335073112.77,11.8,8403691625.34,290035220.05,19589635073.2,0.0017743563770187265
2018-10-31,000037.OF,2018-09-30,2018-10-25,70.52,,29.0,18992542183.76,19991015.89,29268004000.57,0.0021041029102466524
2018-10-31,004210.OF,2018-09-30,2018-10-24,41.06,8185384398.09,20.51,4397426248.57,2824482107.23,21540853702.96,0.0019655716121429467
2018-10-31,660116.OF,2018-09-30,2018-10-26,53.01,30080165.12,41.99,275889963.95,50010991.36,690047835.0,0.0
2018-10-31,001006.OF,2018-09-30,2018-10-24,47.03,19000000.0,40.04,23705204.45,83061479.37,337303670.28,0.0018283539642005575
2018-10-31,163820.OF,2018-09-30,2018-10-24,34.88,1483047907.07,28.42,814662111.81,350123279.75,4073910127.04,0.0019389341152236117
2018-10-31,002302.OF,2018-09-30,2018-10-24,75.05,647805055.0,0.63,901664857.13,691743370.2,2791212756.39,0.002147027803788948
2018-10-31,100025.OF,2018-09-30,2018-10-25,42.36,9050083724.82,26.89,9523241546.15,1080227392.18,29993226911.47,0.0017861594821475535
2018-10-31,002298.OF,2018-09-30,2018-10-24,19.57,19800149.7,40.99,,,51139714.75,0.0013670980076376793
2018-10-31,260202.OF,2018-09-30,2018-10-26,45.38,64428726.64,35.88,93912433.59,59999633.22,405270348.53,0.0022855029581945185
2018-10-31,000539.OF,2018-09-30,2018-10-24,64.1,10100136088.69,28.57,83033266780.71,1380326788.47,145837788754.13,0.0019927901565550687
2018-10-31,003392.OF,2018-09-30,2018-10-26,43.79,4180281600.42,18.2,2693702605.65,1200385912.14,11139712949.76,0.0019099447766206534
2018-10-31,460106.OF,2018-09-30,2018-10-26,34.87,2698105454.05,40.19,2518955052.23,350010884.6,10996449112.34,0.002046303806856331
2018-10-31,240006.OF,2018-09-30,2018-10-26,65.51,635598968.4,13.83,1612472828.17,131127393.61,3150593761.03,0.0019381354312772991
2018-10-31,000009.OF,2018-09-30,2018-10-24,45.33,16204457618.78,37.65,37435461986.66,2242548721.15,100581356711.03,0.0019221726912330706
2018-10-31,005056.OF,2018-09-30,2018-10-24,45.37,825259485.25,18.86,745305893.74,130090103.58,2326972940.18,0.0016958083557867543
2018-10-31,000981.OF,2018-09-30,2018-10-25,65.59,490038695.06,0.1,197899684.16,600811512.19,1467312560.7,0.0025828756515606788
2018-10-31,150005.OF,2018-09-30,2018-10-24,56.6,4070780268.97,15.68,4711333065.22,2094129333.35,15944827738.61,0.0020493474903138242
2018-10-31,003712.OF,2018-09-30,2018-10-24,43.18,5310489245.74,17.13,4100225779.71,972590399.88,13486273542.67,0.002167556173212404
2018-10-31,003467.OF,2018-09-30,2018-10-25,55.37,817469586.2,11.28,775618157.97,350179166.17,2484345224.42,0.001926833363131708
2018-10-31,003388.OF,2018-09-30,2018-10-24,38.76,,61.05,,,25828204.0,0.0015291204960952154
2018-10-31,003460.OF,2018-09-30,2018-10-26,53.81,39900179.85,10.28,,,111205363.19,0.0014929205017804037
2018-10-31,511800.SH,2018-09-30,2018-10-24,56.83,19808169694.27,5.08,28156450822.58,,52401849068.49,0.0017767853190551186
2018-10-31,000682.OF,2018-09-30,2018-10-24,47.64,2547849953.28,14.31,2659053592.95,100000957.65,6735318575.51,0.0019373827344639771
2018-10-31,002299.OF,2018-09-30,2018-10-24,19.57,19800149.7,40.99,,,51139714.75,0.0015661514210081329
2018-10-31,550010.OF,2018-09-30,2018-10-24,61.46,1145111290.37,19.42,1926740017.87,1170437727.89,6422513488.41,0.0016824118712415181
2018-10-31,000301.OF,2018-09-30,2018-10-25,74.55,196000734.0,15.93,945056285.27,190361490.2,2168346821.92,0.0018295928942044792
2018-10-31,000089.OF,2018-09-30,2018-10-26,53.2,292000838.0,45.77,18848762478.5,1471949182.69,41863100984.1,0.0023524493892248532
2018-10-31,519508.OF,2018-09-30,2018-10-24,25.47,5053100771.21,37.08,2686570246.51,,13642517363.13,0.0019024923560950757
2018-10-31,001101.OF,2018-09-30,2018-10-24,79.54,21470272.21,0.37,49698277.1,30028483.61,125382215.84,0.0016677299249612254
2018-10-31,000704.OF,2018-09-30,2018-10-24,57.97,60390290.59,37.54,683655402.87,196147598.7,1707979035.43,0.0018661647268902737
2018-10-31,159005.SZ,2018-09-30,2018-10-26,17.13,65540338.31,63.63,29884239.95,,349510238.18,0.001560757047109007
2018-10-31,002247.OF,2018-09-30,2018-10-24,41.01,1919785399.68,26.76,1809285510.34,179991959.6,5999851111.22,0.0020320481349553887
2018-10-31,380001.OF,2018-09-30,2018-10-24,74.52,,25.16,8428138888.22,,12142752880.31,0.002072138640764276
2018-10-31,000918.OF,2018-09-30,2018-10-26,37.97,11199846269.92,43.0,11997557751.72,5557973328.57,60889663721.41,
2018-10-31,003711.OF,2018-09-30,2018-10-24,43.18,5310489245.74,17.13,4100225779.71,972590399.88,13486273542.67,0.0019694306914825876
2018-10-31,004553.OF,2018-09-30,2018-10-24,47.03,19000000.0,40.04,23705204.45,83061479.37,337303670.28,0.002026073992144717
2018-10-31,003252.OF,2018-09-30,2018-10-25,19.76,1576702019.76,48.94,670905629.61,70002139.83,5065217754.22,0.001790431874812315
2018-10-31,001497.OF,2018-09-30,2018-10-25,32.79,601236661.86,62.73,4345281358.92,,15520393584.63,0.0019387078671020408
2018-10-31,004983.OF,2018-09-30,2018-10-26,82.02,1489656500.0,0.02,4735977538.61,1360026884.45,8484282118.21,0.0016948427487948337
2018-10-31,003399.OF,2018-09-30,2018-10-24,55.76,2304755584.38,6.57,3043715581.31,20000101.17,6139278479.57,0.0019115146970942742
2018-10-31,004568.OF,2018-09-30,2018-10-25,66.77,1908305022.46,0.01,3435145449.98,149996992.97,5758887935.49,0.0020377824940831513
2018-10-31,002917.OF,2018-09-30,2018-10-26,34.79,1200000000.0,55.82,1767874421.48,1910298516.6,13984527213.92,0.0020398866579873776
2018-10-31,001621.OF,2018-09-30,2018-10-25,51.74,1830204265.3,36.54,6756318893.91,850431999.06,16210009791.47,0.0015234044361753796
2018-10-31,710502.OF,2018-09-30,2018-10-25,58.96,170635615.96,8.42,119521457.81,110320854.21,535847662.71,0.0019677121111962848
2018-10-31,003792.OF,2018-09-30,2018-10-26,44.47,10302186722.76,35.76,19360781783.83,1220884980.24,53212116593.49,0.0021315966496233685
2018-10-31,270047.OF,2018-09-30,2018-10-25,83.77,790072545.11,15.01,54814467484.91,2502494791.79,72654374404.32,0.0022205505105208356
2018-10-31,004039.OF,2018-09-30,2018-10-24,44.48,4589564484.34,19.38,5046987289.47,,12752368062.45,0.002098754002065162
2018-10-31,003389.OF,2018-09-30,2018-10-24,38.76,,61.05,,,25828204.0,0.0016278925209010087
2018-10-31,003075.OF,2018-09-30,2018-10-24,34.06,4333921900.93,42.43,3318796252.95,2400670727.72,19815763823.6,0.00189995355002881
2018-10-31,511830.SH,2018-09-30,2018-10-26,55.7,251417805.53,26.57,576919701.4,80053026.81,1440372157.88,0.0016869163036079549
2018-10-31,004372.OF,2018-09-30,2018-10-24,61.03,3133649356.88,11.06,5546322144.03,730199398.55,11448677809.55,0.0019710399752363994
2018-10-31,000506.OF,2018-09-30,2018-10-25,29.72,4895163982.75,35.68,2319894843.24,,14332427937.7,0.002051268712325749
2018-10-31,000325.OF,2018-09-30,2018-10-26,60.96,593700873.2,9.92,1095475934.75,,2042709374.09,0.0017957081541157827
2018-10-31,003539.OF,2018-09-30,2018-10-25,54.8,88000372.0,18.43,159258163.94,,330752305.16,0.0016147094135285922
2018-10-31,001176.OF,2018-09-30,2018-10-24,78.02,383102894.65,5.21,1045293553.68,710919838.19,2379488070.53,0.002243424267563743
2018-10-31,002201.OF,2018-09-30,2018-10-25,33.4,57860406.79,38.51,19972854.26,20000526.61,209644354.51,0.0016610457875643192
2018-10-31,002318.OF,2018-09-30,2018-10-26,60.23,165722248.58,26.36,674949567.33,,1253513410.92,0.0017728909820393657
2018-10-31,004077.OF,2018-09-30,2018-10-26,77.48,77800316.7,0.05,248501117.89,,346517441.22,0.0016121151671208978
2018-10-31,001699.OF,2018-09-30,2018-10-25,31.19,70450025.68,40.45,64602369.75,,258336250.72,0.0015367688840528526
2018-10-31,003473.OF,2018-09-30,2018-10-26,54.81,25918703034.16,24.09,61925483171.85,,124572253574.84,0.002028897883008085
2018-10-31,000790.OF,2018-09-30,2018-10-24,53.59,548256862.39,24.19,1085627231.84,139943525.51,2528786692.08,0.002072618511989699
2018-10-31,004097.OF,2018-09-30,2018-10-26,64.18,259510949.27,30.98,3106841297.04,390359476.27,5995381914.55,0.001926998154509807
2018-10-31,000331.OF,2018-09-30,2018-10-23,43.82,13381607292.45,16.92,12798080160.93,,34309908179.29,0.0018873102358594185
