,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2018-01-31,050003.OF,2017-12-31,2018-01-20,17.95,6835485703.29,45.85,2483608338.88,,19347119489.74,0.0018867047627273426
2018-01-31,000741.OF,2017-12-31,2018-01-19,81.21,841324901.98,6.94,5274319631.7,,7300824878.63,0.001735152329958023
2018-01-31,000203.OF,2017-12-31,2018-01-19,47.93,744158476.23,18.34,845093251.0,20029255.73,2230161497.06,0.001462653350070564
2018-01-31,002894.OF,2017-12-31,2018-01-22,60.22,119800000.0,22.75,495537016.05,30000602.78,955601112.55,0.0018634610401302432
2018-01-31,003816.OF,2017-12-31,2018-01-19,37.87,7990877281.56,46.17,11509053835.94,5580446343.88,52688467959.58,0.002200782061047901
2018-01-31,001991.OF,2017-12-31,2018-01-22,51.15,76908435.36,41.32,464150816.08,19996887.58,1083013438.39,0.0016287096615830166
2018-01-31,519899.OF,2017-12-31,2018-01-20,22.07,33954145.43,68.25,69249681.02,25501702.75,587911453.68,0.001956849004509875
2018-01-31,090022.OF,2017-12-31,2018-01-20,44.26,10094135.14,54.77,838461308.97,129925353.24,2706826576.79,0.001872882405390408
2018-01-31,003317.OF,2017-12-31,2018-01-19,77.2,2195127667.7,1.7,7503896354.68,70020476.06,10471954144.07,0.002066499550359424
2018-01-31,001926.OF,2017-12-31,2018-01-19,38.68,1469152763.73,53.91,5642854692.77,799908690.2,21985330754.61,0.0017731496044817163
2018-01-31,110050.OF,2017-12-31,2018-01-19,46.62,1764497006.74,37.3,4724216304.44,,11291825845.11,0.0019770705253219223
2018-01-31,519801.OF,2017-12-31,2018-01-22,63.04,30000000.0,16.78,109202739.56,70046745.03,379502778.19,0.0018510932284727666
2018-01-31,004198.OF,2017-12-31,2018-01-22,4.2,15455354843.35,59.12,,,42324270669.32,0.0019390925854905205
2018-01-31,003536.OF,2017-12-31,2018-01-22,33.67,,65.56,89462770.44,,326832733.36,0.0020235266605046487
2018-01-31,000771.OF,2017-12-31,2018-01-22,29.04,5507182875.77,52.77,4855411888.77,2520566754.16,31828397221.82,0.0017437684682131138
2018-01-31,020007.OF,2017-12-31,2018-01-20,46.87,900528350.8,42.54,2102434917.3,1589565828.58,9583426623.07,0.0021535909638454864
2018-01-31,519507.OF,2017-12-31,2018-01-18,24.26,6260952605.84,17.66,2034263018.79,,10820219898.55,0.0020996785942413165
2018-01-31,004213.OF,2017-12-31,2018-01-19,42.21,49614284.19,27.38,59698389.33,,165099119.39,
2018-01-31,161622.OF,2017-12-31,2018-01-18,52.36,2399455359.58,38.76,13857070867.65,119938553.2,29441079826.33,0.002092655296282553
2018-01-31,002243.OF,2017-12-31,2018-01-19,68.13,24643356.96,21.51,137561308.68,,245863910.77,0.0019253451922431886
2018-01-31,202307.OF,2017-12-31,2018-01-22,85.77,507896321.84,2.64,2904660398.09,99966040.37,4433757152.07,0.0019322874591971573
2018-01-31,001812.OF,2017-12-31,2018-01-22,46.78,4599742702.6,39.97,14114948292.48,1069847180.5,37700691356.64,0.0019041212872314972
2018-01-31,001788.OF,2017-12-31,2018-01-19,69.55,15180142.77,1.33,26950793.66,,53108187.29,
2018-01-31,511920.SH,2017-12-31,2018-01-20,44.79,5649848702.12,32.58,10260439190.69,,25960257026.48,0.0017170287678383023
2018-01-31,040003.OF,2017-12-31,2018-01-22,32.84,12329082580.33,19.44,7560706727.81,89986730.53,27223829405.99,0.0016303265122936672
2018-01-31,511860.SH,2017-12-31,2018-01-20,28.0,138726688.09,54.97,119129440.65,,853890350.03,0.0017321941485639591
2018-01-31,560001.OF,2017-12-31,2018-01-19,7.29,45600000.0,6.98,,,53358863.57,0.0014198155052511652
2018-01-31,320002.OF,2017-12-31,2018-01-22,60.65,456920565.38,28.8,2671346488.13,5996719.82,5155390487.35,0.0017568122646807183
2018-01-31,380010.OF,2017-12-31,2018-01-19,80.68,,19.09,13321797597.61,290631205.28,17836136660.42,0.0021132105126724365
2018-01-31,002960.OF,2017-12-31,2018-01-20,31.94,934669602.0,54.91,1175153648.53,,7466717578.9,0.0016947253406707219
2018-01-31,003391.OF,2017-12-31,2018-01-22,36.1,1760788227.43,54.06,5334957939.12,,19549445822.97,0.002108652305976788
2018-01-31,000905.OF,2017-12-31,2018-01-22,38.0,940134970.2,56.88,8384258502.53,,25670325280.46,0.002208291976861787
2018-01-31,000685.OF,2017-12-31,2018-01-19,10.92,450000000.0,53.47,,,1281902531.55,
2018-01-31,471007.OF,2017-12-31,2018-01-22,30.6,456975125.47,64.86,2733968265.78,100037521.2,11087028774.45,0.0017635715689741094
2018-01-31,000693.OF,2017-12-31,2018-01-22,29.01,18488870315.34,62.66,55650236702.16,5799803175.71,267208010414.25,0.0020560317608782075
2018-01-31,001693.OF,2017-12-31,2018-01-19,12.69,905393558.09,75.38,735163524.69,10001026.04,7931908556.16,0.0018400070110693445
2018-01-31,000486.OF,2017-12-31,2018-01-22,0.0,229470784.21,60.28,,,581868850.71,
2018-01-31,000627.OF,2017-12-31,2018-01-20,13.11,5512340538.51,54.81,1112209660.52,,17471726983.61,0.002169019444771436
2018-01-31,002912.OF,2017-12-31,2018-01-19,48.51,1430604246.36,45.66,10074666124.37,969348794.65,26412486066.92,0.001894591192162176
2018-01-31,000846.OF,2017-12-31,2018-01-19,49.91,1487860771.81,37.88,4766975444.02,440166614.48,13487216019.35,0.0020979392535069863
2018-01-31,004199.OF,2017-12-31,2018-01-22,4.2,15455354843.35,59.12,,,42324270669.32,0.0021368639288996683
2018-01-31,511950.SH,2017-12-31,2018-01-20,69.93,,27.85,,,28572297.63,0.00195752004530636
2018-01-31,000493.OF,2017-12-31,2018-01-22,44.15,,55.52,18552989600.93,561315864.61,48632079755.55,0.0020342390585375014
2018-01-31,519998.OF,2017-12-31,2018-01-20,52.53,6755332492.99,2.78,7123959597.98,,15211115015.18,0.0020313468619965747
2018-01-31,217014.OF,2017-12-31,2018-01-19,34.33,99000268.5,63.75,11085276181.84,,42727342148.76,0.001895730827381481
2018-01-31,000625.OF,2017-12-31,2018-01-22,34.52,476085994.14,35.92,316860494.84,199973522.1,2132864733.98,0.002035950614306614
2018-01-31,000651.OF,2017-12-31,2018-01-19,22.78,719037678.67,17.2,206100658.04,,1211790359.2,0.0018491488215572893
2018-01-31,000818.OF,2017-12-31,2018-01-22,34.52,476085994.14,35.92,316860494.84,199973522.1,2132864733.98,0.0019541492782100267
2018-01-31,003003.OF,2017-12-31,2018-01-22,56.59,2448157810.13,39.49,29344835161.3,2876605568.3,76464353669.7,0.0018602282392068403
2018-01-31,162206.OF,2017-12-31,2018-01-19,49.39,627917581.88,41.06,1534422723.61,1579438830.77,6997257374.11,0.0019528983287613322
2018-01-31,000495.OF,2017-12-31,2018-01-22,44.15,,55.52,18552989600.93,561315864.61,48632079755.55,0.0021310454445337967
2018-01-31,002760.OF,2017-12-31,2018-01-19,52.28,774650000.0,34.73,2688650401.01,130018443.14,6615428628.46,0.0018123052944416518
2018-01-31,217026.OF,2017-12-31,2018-01-19,18.92,9900134.85,77.85,59724802.17,,421219717.64,0.0005787088161126608
2018-01-31,003228.OF,2017-12-31,2018-01-22,31.41,4955395513.1,41.39,4282327430.79,,18516240627.79,0.0018724241382197526
2018-01-31,000856.OF,2017-12-31,2018-01-19,12.49,75991134.99,67.36,9863936.2,,399118319.74,
2018-01-31,001669.OF,2017-12-31,2018-01-22,29.04,5507182875.77,52.77,4855411888.77,2520566754.16,31828397221.82,0.0022991985228788536
2018-01-31,511600.SH,2017-12-31,2018-01-22,43.36,4409077373.63,31.38,6106652506.39,719976086.78,17701370804.55,0.0019400102204136793
2018-01-31,003537.OF,2017-12-31,2018-01-19,28.37,1291720137.59,65.58,5537978953.3,,22569456851.66,0.0020049176837826366
2018-01-31,003538.OF,2017-12-31,2018-01-19,28.37,1291720137.59,65.58,5537978953.3,,22569456851.66,0.002203358910033426
2018-01-31,004261.OF,2017-12-31,2018-01-19,22.17,1542716794.08,39.09,661547284.91,,4018637027.0,0.0019422155016897147
2018-01-31,004262.OF,2017-12-31,2018-01-19,22.17,1542716794.08,39.09,661547284.91,,4018637027.0,0.002139859383061715
2018-01-31,002788.OF,2017-12-31,2018-01-18,43.79,760001940.0,29.94,1339327410.16,29996859.29,3644267013.14,0.0018082403882995202
2018-01-31,511910.SH,2017-12-31,2018-01-18,43.22,677189475.81,12.83,479053405.34,99975554.57,1894643954.69,0.001967780436018307
2018-01-31,003879.OF,2017-09-30,2017-10-25,0.0,,98.66,,,1581025894.48,
2018-01-31,090021.OF,2017-12-31,2018-01-20,36.27,119600299.4,60.74,1357949530.01,,4336182942.22,0.0019390220783166434
2018-01-31,001930.OF,2017-12-31,2018-01-22,62.21,320000000.0,30.02,1003064334.28,850773232.32,4711314751.16,0.0023311930894189814
2018-01-31,005150.OF,2017-12-31,2018-01-19,77.56,159760719.64,0.27,524852968.05,,728294025.2,0.0020371947454138617
2018-01-31,001057.OF,2017-12-31,2018-01-22,55.3,,43.77,7163091833.28,1151751358.77,16716696589.69,0.0020621006444208057
2018-01-31,004970.OF,2017-12-31,2018-01-22,47.38,69930304.9,34.46,149574481.68,,399859543.21,0.0019231803499917266
2018-01-31,005101.OF,2017-12-31,2018-01-19,46.62,1764497006.74,37.3,4724216304.44,,11291825845.11,0.00218622297854143
2018-01-31,000542.OF,2017-12-31,2018-01-19,55.83,1147409384.65,14.41,1667758797.26,130001680.37,3915538961.98,0.001990554070607553
2018-01-31,004903.OF,2017-12-31,2018-01-19,25.05,1548061672.12,65.09,2339934251.79,771224286.13,16450776478.85,0.0019022330341140758
2018-01-31,002185.OF,2017-12-31,2018-01-22,40.35,32000288.0,49.72,108647395.25,,343724960.08,0.0018943187597568745
2018-01-31,003515.OF,2017-12-31,2018-01-20,44.67,,53.74,636772783.46,69957012.55,1873060160.3,0.0019453578098893587
2018-01-31,002235.OF,2017-12-31,2018-01-19,48.24,553691470.54,0.7,385804457.34,89995736.58,1089899059.93,0.0015993542431571584
2018-01-31,000620.OF,2017-12-31,2018-01-19,36.05,2234441651.67,49.55,4067434177.15,1030960528.06,16302666974.7,0.002135477808172803
2018-01-31,002937.OF,2017-12-31,2018-01-22,79.38,,19.96,635984189.95,99965191.27,1065247296.5,0.0022939265839603262
2018-01-31,001843.OF,2017-12-31,2018-01-22,61.04,1198951523.42,0.24,1438994294.22,250158372.19,3120407559.93,0.0021232499604812993
2018-01-31,001477.OF,2017-12-31,2018-01-19,28.91,2061623862.43,58.48,3991021814.1,190421822.96,17324246268.67,0.0018198579338690735
2018-01-31,003483.OF,2017-12-31,2018-01-22,32.93,9752662836.71,25.29,6522738790.24,45180378.64,23551692412.66,0.0021970774251354186
2018-01-31,530002.OF,2017-12-31,2018-01-22,28.78,585546833.71,53.0,772092790.71,,3654685133.53,0.002516181785490179
2018-01-31,519858.OF,2017-12-31,2018-01-20,59.63,69887464.83,23.84,287400763.44,,582717146.28,0.0015858948442688536
2018-01-31,040038.OF,2017-12-31,2018-01-22,43.36,4409077373.63,31.38,6106652506.39,719976086.78,17701370804.55,0.0019907354217945095
2018-01-31,000683.OF,2017-12-31,2018-01-19,51.35,5502095089.17,10.89,6038913390.8,220191529.01,15213602706.7,0.0016402746110601996
2018-01-31,002855.OF,2017-12-31,2018-01-20,40.03,99960349.94,59.11,17625058152.86,450084365.47,51818508873.85,0.0020386473921343296
2018-01-31,000658.OF,2017-09-30,2017-10-26,41.87,3206260389.42,50.2,10757132419.05,4133132045.46,41653539703.11,0.0
2018-01-31,001870.OF,2017-12-31,2018-01-18,41.94,4033214739.84,29.91,3995497679.89,1650562124.17,15909502786.33,0.0019639200689840486
2018-01-31,511850.SH,2017-12-31,2018-01-19,32.71,803801625.7,62.28,4899781069.72,,17090072632.68,0.002052991504847057
2018-01-31,001826.OF,2017-12-31,2018-01-20,59.69,441295701.96,35.73,5982486865.94,,10926789949.61,0.0018517850511714506
2018-01-31,000903.OF,2017-12-31,2018-01-20,66.56,2149281605.93,5.44,4990052005.32,,8035929171.03,0.0018394246832367234
2018-01-31,121011.OF,2017-12-31,2018-01-20,51.75,11582635448.32,10.7,10669401285.31,3595688473.46,31651726679.74,0.001914238275392055
2018-01-31,004701.OF,2017-12-31,2018-01-22,52.75,69995545.0,29.04,188987085.8,,396198824.42,0.0017967577350417319
2018-01-31,091005.OF,2017-12-31,2018-01-20,24.54,672731469.1,48.43,497860540.2,,2517276954.45,0.0019098526120235881
2018-01-31,004369.OF,2017-12-31,2018-01-18,38.08,118440617.66,45.48,248406728.84,,731133857.12,0.0024937682286410023
2018-01-31,150988.OF,2017-12-31,2018-01-18,57.05,500000950.0,39.88,9815439219.11,,21164381077.6,0.0020397397429237074
2018-01-31,001527.OF,2017-12-31,2018-01-19,67.22,375972203.96,21.87,2215552140.78,100195220.19,3953155185.84,0.0018243516263041215
2018-01-31,003589.OF,2017-12-31,2018-01-19,25.84,3002207703.3,45.73,2283925547.65,,11025769252.85,0.0018027643607230193
2018-01-31,002747.OF,2017-12-31,2018-01-19,36.23,4634144765.52,26.99,3785880816.73,100279740.43,12741764308.1,0.001691804895268989
2018-01-31,000719.OF,2017-12-31,2018-01-22,44.15,,55.52,18552989600.93,561315864.61,48632079755.55,0.0019822485849123606
2018-01-31,000476.OF,2017-12-31,2018-01-20,47.75,1707579688.71,42.55,7790071658.46,,18242068834.77,0.0019996417757774942
2018-01-31,380008.OF,2017-12-31,2018-01-19,71.53,379461089.19,26.02,11026102273.41,1320487362.17,18540251735.86,0.0023439427189357875
2018-01-31,420006.OF,2017-12-31,2018-01-19,43.5,3552586772.63,24.24,3348607300.23,930179097.24,11214635873.32,0.0019394401752563795
2018-01-31,000397.OF,2017-12-31,2018-01-22,34.57,,64.75,9613722305.13,790581775.75,40369360134.06,0.0019292273472459875
2018-01-31,253050.OF,2017-12-31,2018-01-20,49.57,1792328048.49,15.22,2178258817.44,260274134.91,5424044370.8,0.0016881920940932105
2018-01-31,519501.OF,2017-12-31,2018-01-18,24.26,6260952605.84,17.66,2034263018.79,,10820219898.55,0.002108098637154665
2018-01-31,519567.OF,2017-12-31,2018-01-22,24.35,910970526.45,67.49,1632545185.06,300128756.1,12753507412.65,0.001925044283621835
2018-01-31,511680.SH,2017-12-31,2018-01-20,0.0,15000142.5,10.42,,,39118846.13,
2018-01-31,000917.OF,2017-12-31,2018-01-22,29.0,9735589352.76,49.67,9305830754.19,1049970028.15,47253114943.4,0.002130910422849741
2018-01-31,003525.OF,2017-12-31,2018-01-19,88.87,751387847.08,0.0,5340334894.53,140058465.52,6953316167.79,0.002095395874794681
2018-01-31,000371.OF,2017-12-31,2018-01-22,27.04,7895406356.87,53.88,7137615178.88,1570525133.4,43045958143.65,0.0021317038934638433
2018-01-31,004501.OF,2017-12-31,2018-01-22,33.88,995622413.43,55.91,2481511810.39,600226935.51,10540489207.7,0.001997238848928218
2018-01-31,003034.OF,2017-12-31,2018-01-19,34.27,460149410.23,60.41,2904974212.3,,10052446504.84,0.0021169204596447333
2018-01-31,340005.OF,2017-12-31,2018-01-19,41.34,5303589185.42,38.77,7527414030.42,1874025250.87,27816985365.08,0.0020674969791256714
2018-01-31,004841.OF,2017-12-31,2018-01-20,38.15,568591172.89,60.47,22940367168.44,149871444.56,71328647304.75,0.0021250025475763046
2018-01-31,004151.OF,2017-12-31,2018-01-19,27.22,1752767098.61,22.35,781409209.11,,3494068209.61,0.0014817931856656585
2018-01-31,004152.OF,2017-12-31,2018-01-19,27.22,1752767098.61,22.35,781409209.11,,3494068209.61,0.001679183898650738
2018-01-31,004985.OF,2017-12-31,2018-01-20,20.2,351551927.33,46.61,149330798.66,,1074447499.85,0.0018907380600208246
2018-01-31,583101.OF,2017-12-31,2018-01-19,39.64,3806147303.91,23.66,2266783905.82,880597203.93,10507422133.1,0.002011396058290371
2018-01-31,000759.OF,2017-12-31,2018-01-19,43.77,1551138026.71,50.76,7831272857.66,4779121977.89,32804416779.41,0.0022833991270871934
2018-01-31,519512.OF,2017-12-31,2018-01-18,60.8,10000135.0,34.14,103811845.9,,230217104.93,0.0013699176957659986
2018-01-31,740602.OF,2017-12-31,2018-01-20,49.01,734671582.0,23.27,1142295075.72,,3022612369.67,0.0019044385252311447
2018-01-31,511660.SH,2017-12-31,2018-01-22,31.98,6104120351.19,49.54,9543834485.77,370000507.56,38457951302.27,0.0020150012219437574
2018-01-31,202308.OF,2017-12-31,2018-01-22,85.77,507896321.84,2.64,2904660398.09,99966040.37,4433757152.07,0.002129626047204569
2018-01-31,004515.OF,2017-12-31,2018-01-18,75.9,22000000.0,2.22,67335626.15,,101875284.57,
2018-01-31,000210.OF,2017-12-31,2018-01-19,54.19,408585251.38,42.42,5362352750.1,1479155941.44,15938512880.96,0.0017743563770187265
2018-01-31,000037.OF,2017-12-31,2018-01-20,20.17,2819297888.96,69.33,4292069992.49,,28363664006.57,0.0021041029102466524
2018-01-31,004210.OF,2017-12-31,2018-01-18,41.94,4033214739.84,29.91,3995497679.89,1650562124.17,15909502786.33,0.0019655716121429467
2018-01-31,660116.OF,2017-12-31,2018-01-22,39.44,50122395.18,54.35,256025836.7,50012093.41,927914821.98,0.0
2018-01-31,001006.OF,2017-12-31,2018-01-20,16.38,319654159.48,44.16,39767545.0,52495507.98,819280347.63,0.0018283539642005575
2018-01-31,163820.OF,2017-12-31,2018-01-19,61.93,711628259.94,23.33,2181351282.73,580884460.98,5177482274.56,0.0019389341152236117
2018-01-31,002302.OF,2017-12-31,2018-01-19,61.59,1279705972.68,9.27,2245922692.63,200161494.18,4443001818.81,0.002147027803788948
2018-01-31,100025.OF,2017-12-31,2018-01-20,46.03,5582751223.81,34.59,10758906587.18,999964430.54,29401838776.93,0.0017861594821475535
2018-01-31,002298.OF,2017-12-31,2018-01-19,12.67,2946264099.39,11.74,197534907.66,,3925500230.68,0.0013670980076376793
2018-01-31,260202.OF,2017-12-31,2018-01-22,26.98,338770928.16,40.09,169423146.54,59962607.64,1072410340.39,0.0022855029581945185
2018-01-31,000539.OF,2017-12-31,2018-01-19,64.9,3956962920.78,28.95,51088736217.45,1349435291.79,87041100271.32,0.0019927901565550687
2018-01-31,003392.OF,2017-12-31,2018-01-22,36.1,1760788227.43,54.06,5334957939.12,,19549445822.97,0.0019099447766206534
2018-01-31,460106.OF,2017-12-31,2018-01-22,33.52,2283374178.91,44.1,1794578616.01,1115057208.87,11474881304.78,0.002046303806856331
2018-01-31,240006.OF,2017-12-31,2018-01-22,42.93,44390466.59,54.52,892770586.58,,2835281868.22,0.0019381354312772991
2018-01-31,000009.OF,2017-12-31,2018-01-19,41.58,12220566767.35,40.41,27006835284.37,,73562555764.96,0.0019221726912330706
2018-01-31,005056.OF,2017-12-31,2018-01-19,26.36,268773123.17,44.75,119048355.35,60013667.73,944890057.45,0.0016958083557867543
2018-01-31,000981.OF,2017-12-31,2018-01-19,72.5,242906924.36,0.22,366862401.01,199968274.86,905868358.68,0.0025828756515606788
2018-01-31,150005.OF,2017-12-31,2018-01-18,49.37,5492985226.51,20.77,5766592478.67,1910067391.99,18744241071.51,0.0020493474903138242
2018-01-31,003712.OF,2017-12-31,2018-01-19,40.11,1615727863.58,48.67,5281063568.51,,14809404581.48,0.002167556173212404
2018-01-31,003467.OF,2017-12-31,2018-01-20,45.06,549271983.91,33.31,772655181.02,230123969.21,2605027750.06,0.001926833363131708
2018-01-31,003388.OF,2017-12-31,2018-01-19,9.49,2050139715.23,28.15,,,3320414384.83,0.0015291204960952154
2018-01-31,003460.OF,2017-12-31,2018-01-22,22.91,967309945.96,42.69,448651209.47,,2874621482.29,0.0014929205017804037
2018-01-31,511800.SH,2017-12-31,2018-01-19,44.55,9241440957.69,18.52,9044672379.23,,25769313336.09,0.0017767853190551186
2018-01-31,000682.OF,2017-12-31,2018-01-19,51.35,5502095089.17,10.89,6038913390.8,220191529.01,15213602706.7,0.0019373827344639771
2018-01-31,002299.OF,2017-12-31,2018-01-19,12.67,2946264099.39,11.74,197534907.66,,3925500230.68,0.0015661514210081329
2018-01-31,550010.OF,2017-12-31,2018-01-19,58.64,1664353677.51,21.92,2359685991.94,1381545250.63,8952288686.55,0.0016824118712415181
2018-01-31,000301.OF,2017-12-31,2018-01-18,36.21,672067448.1,45.08,698527525.96,325424168.96,3746179540.11,0.0018295928942044792
2018-01-31,000089.OF,2017-12-31,2018-01-22,41.81,399820799.73,56.02,7645005401.01,489806810.47,21875780875.41,0.0023524493892248532
2018-01-31,519508.OF,2017-12-31,2018-01-18,24.26,6260952605.84,17.66,2034263018.79,,10820219898.55,0.0019024923560950757
2018-01-31,001101.OF,2017-12-31,2018-01-19,50.9,,26.86,39819294.33,14994887.2,156805759.37,0.0016677299249612254
2018-01-31,000704.OF,2017-12-31,2018-01-19,34.6,305801458.71,46.0,530015980.2,,1763002302.18,0.0018661647268902737
2018-01-31,159005.SZ,2017-12-31,2018-01-22,24.2,79850519.78,47.58,39763796.56,9995148.51,287805191.98,0.001560757047109007
2018-01-31,002247.OF,2017-12-31,2018-01-19,51.32,5229659685.51,15.15,7495893863.58,,16299011073.61,0.0020320481349553887
2018-01-31,380001.OF,2017-12-31,2018-01-19,65.51,,34.21,2147063014.63,,3521678605.92,0.002072138640764276
2018-01-31,000918.OF,2017-12-31,2018-01-22,29.0,9735589352.76,49.67,9305830754.19,1049970028.15,47253114943.4,
2018-01-31,003711.OF,2017-12-31,2018-01-19,40.11,1615727863.58,48.67,5281063568.51,,14809404581.48,0.0019694306914825876
2018-01-31,004553.OF,2017-12-31,2018-01-20,16.38,319654159.48,44.16,39767545.0,52495507.98,819280347.63,0.002026073992144717
2018-01-31,003252.OF,2017-12-31,2018-01-20,20.43,596626414.94,65.61,633847390.85,33508015.87,4416257257.42,0.001790431874812315
2018-01-31,001497.OF,2017-12-31,2018-01-20,36.27,119600299.4,60.74,1357949530.01,,4336182942.22,0.0019387078671020408
2018-01-31,004983.OF,2017-12-31,2018-01-22,49.09,1401244252.82,9.97,1279006672.33,180000533.45,3439296018.96,0.0016948427487948337
2018-01-31,003399.OF,2017-12-31,2018-01-19,63.11,1265669486.7,17.76,3665171994.4,160030471.81,6678395121.76,0.0019115146970942742
2018-01-31,004568.OF,2017-12-31,2018-01-20,61.85,1846399089.61,8.95,3654886008.05,,6877833796.89,0.0020377824940831513
2018-01-31,002917.OF,2017-12-31,2018-01-22,37.41,349601084.4,57.27,1795285183.7,689952011.7,7630457074.65,0.0020398866579873776
2018-01-31,001621.OF,2017-12-31,2018-01-19,52.14,1812875039.31,31.31,4808420808.83,99983951.58,11178497892.7,0.0015234044361753796
2018-01-31,710502.OF,2017-12-31,2018-01-20,41.95,357925136.9,20.56,268489853.96,10017383.27,973782220.37,0.0019677121111962848
2018-01-31,003792.OF,2017-12-31,2018-01-22,27.04,7895406356.87,53.88,7137615178.88,1570525133.4,43045958143.65,0.0021315966496233685
2018-01-31,270047.OF,2017-12-31,2018-01-20,53.75,5376857885.99,30.78,17376420045.08,,35259163387.59,0.0022205505105208356
2018-01-31,004039.OF,2017-12-31,2018-01-19,35.35,1279743812.59,37.26,1563542761.14,,5129785854.99,0.002098754002065162
2018-01-31,003389.OF,2017-12-31,2018-01-19,9.49,2050139715.23,28.15,,,3320414384.83,0.0016278925209010087
2018-01-31,003075.OF,2017-12-31,2018-01-19,49.91,1487860771.81,37.88,4766975444.02,440166614.48,13487216019.35,0.00189995355002881
2018-01-31,511830.SH,2017-12-31,2018-01-22,55.63,682675309.03,23.85,1786180182.22,120218442.46,3893559142.72,0.0016869163036079549
2018-01-31,004372.OF,2017-12-31,2018-01-22,42.76,1963574676.5,31.26,2871858331.9,,7651606736.72,0.0019710399752363994
2018-01-31,000506.OF,2017-12-31,2018-01-20,45.45,5790976966.48,27.26,5304126915.58,,21717269040.81,0.002051268712325749
2018-01-31,000325.OF,2017-12-31,2018-01-22,76.61,180366710.55,8.26,824228003.76,,1219521276.38,0.0017957081541157827
2018-01-31,003539.OF,2017-12-31,2018-01-20,98.14,,0.61,99132839.24,20008789.09,217451875.81,0.0016147094135285922
2018-01-31,001176.OF,2017-12-31,2018-01-19,30.65,95600383.4,63.53,,600038441.56,2088300761.61,0.002243424267563743
2018-01-31,002201.OF,2017-12-31,2018-01-20,24.0,299800649.7,69.56,991044722.46,,5211748578.31,0.0016610457875643192
2018-01-31,002318.OF,2017-12-31,2018-01-22,47.29,209720314.58,32.24,406379502.7,,1049761904.93,0.0017728909820393657
2018-01-31,004077.OF,2017-12-31,2018-01-22,58.34,153128649.45,0.45,197952016.34,,373557262.3,0.0016121151671208978
2018-01-31,001699.OF,2017-12-31,2018-01-20,30.55,1050001975.0,59.43,2877500854.28,,11219303513.29,0.0015367688840528526
2018-01-31,003473.OF,2017-12-31,2018-01-22,52.75,1180437250.66,45.49,40742028022.98,,85291967673.7,0.002028897883008085
2018-01-31,000790.OF,2017-12-31,2018-01-19,44.43,248286312.43,45.11,911945081.58,69996671.98,2520721897.68,0.002072618511989699
2018-01-31,004097.OF,2017-12-31,2018-01-22,35.67,248903373.35,54.78,721037265.37,110027534.69,2749374762.06,0.001926998154509807
2018-01-31,000331.OF,2017-12-31,2018-01-19,45.96,2742796874.3,41.73,9383918122.75,,23451044473.22,0.0018873102358594185
2018-01-31,202302.OF,2017-12-31,2018-01-22,50.27,1049218813.83,48.08,34142439352.94,620314671.56,78234011871.5,0.0019848747634625408
