,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2017-12-29,004330.OF,2017-09-30,2017-10-26,74.83,99900469.85,18.38,2061865455.15,230277418.31,3410267226.49,0.00200344756245574
2017-12-29,004494.OF,2017-09-30,2017-10-25,52.58,1104073456.12,19.87,1875870295.63,19994389.98,4062334058.33,0.0018631408044351705
2017-12-29,004056.OF,2017-09-30,2017-10-25,69.11,211700000.0,26.76,3061011901.35,459603362.06,5658177597.76,0.001941029902559066
2017-12-29,675061.OF,2017-09-30,2017-10-26,27.48,2642094541.76,49.12,2307171207.62,289948185.29,11720599792.04,0.002010746185072243
2017-12-29,000863.OF,2017-09-30,2017-10-27,47.11,6099009868.52,21.35,6667092689.16,1350028498.44,19561058114.01,0.0019279864963872573
2017-12-29,511970.SH,2017-09-30,2017-10-27,28.94,2508449922.69,61.39,4924912154.02,180021717.99,28559844909.76,0.001233075879499168
2017-12-29,519809.OF,2017-09-30,2017-10-25,14.25,59984134.98,51.44,29676873.9,,208279826.14,0.0016871826228730402
2017-12-29,004664.OF,2017-09-30,2017-10-27,88.33,199711099.57,0.27,1535131758.26,,1828332342.2,0.0021370138302285735
2017-12-29,000912.OF,2017-09-30,2017-10-26,59.94,292981439.47,4.34,307100452.36,170038579.11,879476512.97,0.0017755623445978586
2017-12-29,519505.OF,2017-09-30,2017-10-25,31.44,3580411970.62,51.35,4118566291.9,1530056343.81,21522226120.53,0.0017883782951524374
2017-12-29,003267.OF,2017-09-30,2017-10-26,50.16,3752007875.71,19.73,5782507086.73,,12718954721.67,0.00187120050815337
2017-12-29,000605.OF,2017-09-30,2017-10-26,44.67,2368010102.01,46.25,10880629966.14,,27187453414.22,0.0021021932184444037
2017-12-29,000686.OF,2017-09-30,2017-10-25,31.22,534541316.81,56.62,1042161856.07,,4873819655.26,0.0020888310503131002
2017-12-29,000872.OF,2017-09-30,2017-10-27,89.31,179910589.87,4.76,1430333196.74,1269862020.34,3269595474.93,0.0029417160060074554
2017-12-29,050003.OF,2017-09-30,2017-10-27,24.89,1760086071.05,61.63,2421850973.13,,13821871844.41,0.0018867047627273426
2017-12-29,000741.OF,2017-09-30,2017-10-26,70.15,,29.59,6384097679.86,,9912921457.86,0.001735152329958023
2017-12-29,000203.OF,2017-09-30,2017-10-27,43.07,463427622.14,40.71,950552133.18,70138061.5,2999544029.15,0.001462653350070564
2017-12-29,002894.OF,2017-09-30,2017-10-25,85.42,10000000.0,12.77,464629788.14,80203093.35,684501796.87,0.0018634610401302432
2017-12-29,003816.OF,2017-09-30,2017-10-26,44.34,3192900269.44,48.11,12382199621.08,4409156289.82,44516912557.37,0.002200782061047901
2017-12-29,001991.OF,2017-09-30,2017-10-25,43.64,118210737.32,43.06,266096535.6,69974111.91,907066441.43,0.0016287096615830166
2017-12-29,519899.OF,2017-09-30,2017-10-27,18.97,205331106.2,49.44,69885388.81,25502963.71,686949278.08,0.001956849004509875
2017-12-29,090022.OF,2017-09-30,2017-10-27,95.31,36814375.22,2.3,991415206.75,1044849342.16,2251966712.93,0.001872882405390408
2017-12-29,003317.OF,2017-09-30,2017-10-26,99.8,,0.1,7338642886.27,169978893.57,8166039720.31,0.002066499550359424
2017-12-29,001926.OF,2017-09-30,2017-10-26,44.39,1344128753.24,50.06,7906256407.6,1829435054.46,26796443646.02,0.0017731496044817163
2017-12-29,110050.OF,2017-09-30,2017-10-26,48.76,680001340.0,45.81,5809674865.79,,13021446892.91,0.0019770705253219223
2017-12-29,519801.OF,2017-09-30,2017-10-25,58.52,20000150.0,37.89,356591767.42,50051930.35,780575389.29,0.0018510932284727666
2017-12-29,004198.OF,2017-09-30,2017-10-25,27.02,1920861401.31,66.6,6902234233.27,,31457191094.58,0.0019390925854905205
2017-12-29,003536.OF,2017-09-30,2017-10-25,17.81,,81.42,19858298.94,,279762657.39,0.0020235266605046487
2017-12-29,000771.OF,2017-09-30,2017-10-25,37.24,1367087440.65,54.67,3806981200.58,1709346978.48,19102939081.06,0.0017437684682131138
2017-12-29,020007.OF,2017-09-30,2017-10-27,53.73,141800692.71,44.16,4484624874.6,2458806064.08,14484623142.49,0.0021535909638454864
2017-12-29,519507.OF,2017-09-30,2017-10-26,26.3,4605705277.27,29.27,2202659276.34,,10446957050.4,0.0020996785942413165
2017-12-29,004213.OF,2017-09-30,2017-10-26,44.66,38998000.0,35.6,79409124.71,,200159060.41,
2017-12-29,161622.OF,2017-09-30,2017-10-26,48.56,641652362.48,47.94,9463618213.19,179867746.35,21975852188.52,0.002092655296282553
2017-12-29,002243.OF,2017-09-30,2017-10-27,60.34,20320270.48,30.61,118793749.03,,229933613.73,0.0019253451922431886
2017-12-29,202307.OF,2017-09-30,2017-10-25,48.65,1455961153.94,37.18,3703446531.88,579819272.82,10731910978.06,0.0019322874591971573
2017-12-29,001812.OF,2017-09-30,2017-10-25,44.24,7220119150.4,39.0,15415174143.16,1689651624.06,45273171327.09,0.0019041212872314972
2017-12-29,001788.OF,2017-09-30,2017-10-26,49.62,85493448.24,34.59,202819350.29,42403855.41,554574189.59,
2017-12-29,511920.SH,2017-09-30,2017-10-27,39.38,3643923985.9,49.04,10709174190.32,280544106.01,32030693285.43,0.0017170287678383023
2017-12-29,040003.OF,2017-09-30,2017-10-25,37.11,2919095788.63,40.37,4014163239.47,,13243971419.52,0.0016303265122936672
2017-12-29,511860.SH,2017-09-30,2017-10-27,40.66,24186276.28,56.09,287275618.79,,903107309.9,0.0017321941485639591
2017-12-29,560001.OF,2017-09-30,2017-10-25,73.45,10000000.0,1.74,29914377.09,,51953673.96,0.0014198155052511652
2017-12-29,320002.OF,2017-09-30,2017-10-25,38.47,205300619.25,51.29,594516252.39,5995489.95,2053895765.3,0.0017568122646807183
2017-12-29,380010.OF,2017-09-30,2017-10-26,69.83,,29.24,4516745612.48,110127586.02,7125938792.88,0.0021132105126724365
