,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2015-09-30,360022.OF,2014-12-31,2015-01-21,0.0,,99.98,,,29059288.63,
2015-09-30,000863.OF,2015-06-30,2015-07-21,39.4,548401742.6,44.85,,1369403183.54,4417622440.86,0.0019279864963872573
2015-09-30,519809.OF,2015-06-30,2015-07-18,45.62,99700469.55,34.04,,250982410.23,550154629.01,0.0016871826228730402
2015-09-30,000912.OF,2015-06-30,2015-07-20,69.81,,29.13,,50042544.35,96082566.83,0.0017755623445978586
2015-09-30,519505.OF,2015-06-30,2015-07-18,49.64,,47.87,,1740817970.82,5804602486.33,0.0017883782951524374
2015-09-30,000605.OF,2015-06-30,2015-07-20,37.88,77200915.81,43.71,,135123342.26,462646543.26,0.0021021932184444037
2015-09-30,000643.OF,2015-06-30,2015-07-18,0.0,10000001.2,76.61,,,68928104.31,
2015-09-30,000686.OF,2015-06-30,2015-07-17,60.68,70000345.0,24.26,,159962988.01,535568312.72,0.0020888310503131002
2015-09-30,000872.OF,2015-06-30,2015-07-17,0.0,,96.9,,,29572136.33,0.0029417160060074554
2015-09-30,050003.OF,2015-06-30,2015-07-18,38.9,534501201.75,58.62,,14548347922.33,45880132878.99,0.0018867047627273426
2015-09-30,000741.OF,2015-06-30,2015-07-17,46.31,374321441.48,42.93,,1529803319.32,3909466072.34,0.001735152329958023
2015-09-30,000203.OF,2015-06-30,2015-07-21,47.42,104700677.05,40.42,,340874860.64,994302296.59,0.001462653350070564
2015-09-30,519899.OF,2015-06-30,2015-07-21,37.08,,55.96,,649889045.09,2292264544.89,0.001956849004509875
2015-09-30,090022.OF,2015-06-30,2015-07-21,45.56,912564866.34,23.74,,1629735644.84,4477207311.59,0.001872882405390408
2015-09-30,110050.OF,2015-06-30,2015-07-20,77.89,,17.62,,490792778.77,861242807.08,0.0019770705253219223
2015-09-30,519801.OF,2015-06-30,2015-07-18,9.07,144000272.0,58.93,,100073816.32,1102938517.97,0.0018510932284727666
2015-09-30,000771.OF,2015-06-30,2015-07-18,43.13,2784808177.2,26.9,,3590861590.56,9533776669.29,0.0017437684682131138
2015-09-30,020007.OF,2015-06-30,2015-07-21,30.98,1218352867.53,54.06,,2115659331.56,11197274213.78,0.0021535909638454864
2015-09-30,519507.OF,2015-06-30,2015-07-20,49.31,935404543.1,37.15,,2566268425.81,7581076256.35,0.0020996785942413165
2015-09-30,202307.OF,2015-06-30,2015-07-18,54.61,94724302.09,16.11,,165119802.29,339082639.66,0.0019322874591971573
2015-09-30,040003.OF,2015-06-30,2015-07-18,27.19,7948269937.18,19.02,,3398815966.55,15280200240.98,0.0016303265122936672
2015-09-30,511860.SH,2015-06-30,2015-07-18,41.9,94991382.49,24.56,,110171990.48,287301558.42,0.0017321941485639591
2015-09-30,560001.OF,2015-06-30,2015-07-20,56.59,,37.39,,51134659.65,108019945.25,0.0014198155052511652
2015-09-30,000819.OF,2015-06-30,2015-07-20,8.75,5000000.0,81.4,,4998691.43,57124859.57,
