,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2016-09-30,519507.OF,2016-06-30,2016-07-19,71.42,149000463.5,24.91,1308090821.1,1749958091.33,5303595359.23,0.0020996785942413165
2016-09-30,161622.OF,2016-06-30,2016-07-19,54.82,5800000.0,43.1,179861220.18,,364583632.34,0.002092655296282553
2016-09-30,002243.OF,2016-06-30,2016-07-20,27.15,,72.55,,9999392.76,55222210.21,0.0019253451922431886
2016-09-30,202307.OF,2016-06-30,2016-07-21,41.45,3694817025.95,41.01,6754315213.43,1219450547.86,23911790954.48,0.0019322874591971573
2016-09-30,001812.OF,2016-06-30,2016-07-21,26.39,,72.98,11257989660.24,929856970.55,62019958613.33,0.0019041212872314972
2016-09-30,001788.OF,2016-06-30,2016-07-19,99.71,,0.18,6497729632.41,89877420.07,7625412317.02,
2016-09-30,511920.SH,2016-06-30,2016-07-20,45.42,3274280918.62,50.91,32154801622.36,7239188743.45,102154063708.4,0.0017170287678383023
2016-09-30,040003.OF,2016-06-30,2016-07-21,41.65,1560113740.17,47.14,1735657432.5,4258312260.22,16930871960.79,0.0016303265122936672
2016-09-30,511860.SH,2016-06-30,2016-07-20,33.89,1599470999.21,54.21,2720852669.04,1220236932.21,13872074214.52,0.0017321941485639591
2016-09-30,560001.OF,2016-06-30,2016-07-18,57.69,29000283.5,12.94,9960154.29,44565887.5,111847415.42,0.0014198155052511652
2016-09-30,320002.OF,2016-06-30,2016-07-21,55.58,259950909.93,38.14,,4261472015.86,9115009480.58,0.0017568122646807183
2016-09-30,380010.OF,2016-06-30,2016-07-19,55.58,,44.12,228447220.64,149932704.3,734814842.4,0.0021132105126724365
2016-09-30,000905.OF,2016-06-30,2016-07-21,45.71,,53.31,691994441.16,1120129877.4,4489458500.56,0.002208291976861787
2016-09-30,000685.OF,2016-06-30,2016-07-19,25.7,60000000.0,42.95,,,272762739.71,
2016-09-30,471007.OF,2016-06-30,2016-07-21,53.35,15000142.5,41.66,9878429.56,159751364.36,393203900.92,0.0017635715689741094
2016-09-30,000693.OF,2016-06-30,2016-07-21,39.86,8518325761.19,51.34,30707438705.53,8067514829.81,119006878799.64,0.0020560317608782075
2016-09-30,001693.OF,2016-06-30,2016-07-19,46.14,1553328781.43,13.21,820472678.44,639698756.88,3886160735.96,0.0018400070110693445
2016-09-30,000486.OF,2013-12-31,2014-01-01,,,,,,,
2016-09-30,000627.OF,2016-06-30,2016-07-20,32.23,72460135.0,8.91,,29985996.43,124223495.71,0.002169019444771436
2016-09-30,000846.OF,2016-06-30,2016-07-19,51.47,10812501873.52,17.31,6608867088.58,7317573917.91,35464940541.44,0.0020979392535069863
2016-09-30,000493.OF,2016-06-30,2016-07-21,53.54,229951504.93,39.85,1574148565.81,389882313.25,4071336152.17,0.0020342390585375014
2016-09-30,519998.OF,2016-06-30,2016-07-20,28.66,3872771632.7,33.34,1726563305.76,79948837.78,10667585751.47,0.0020313468619965747
2016-09-30,217014.OF,2016-06-30,2016-07-19,33.5,12498693877.53,44.51,14619486936.32,1719842458.96,57754157946.23,0.001895730827381481
2016-09-30,000625.OF,2016-06-30,2016-07-21,32.56,130000875.0,29.14,,180023276.93,706391232.53,0.002035950614306614
2016-09-30,000651.OF,2016-06-30,2016-07-19,64.05,672201808.3,20.75,2378076505.7,119964462.37,4513025762.31,0.0018491488215572893
2016-09-30,000818.OF,2016-06-30,2016-07-21,32.56,130000875.0,29.14,,180023276.93,706391232.53,0.0019541492782100267
2016-09-30,003003.OF,2016-06-30,2016-07-21,66.77,23677106522.61,24.88,172832025600.82,5038255445.28,296597380252.2,0.0018602282392068403
2016-09-30,162206.OF,2016-06-30,2016-07-19,48.3,1210003655.0,39.85,2224367300.28,2107392936.95,10667860574.75,0.0019528983287613322
2016-09-30,000495.OF,2016-06-30,2016-07-21,53.54,229951504.93,39.85,1574148565.81,389882313.25,4071336152.17,0.0021310454445337967
2016-09-30,002760.OF,2016-06-30,2016-07-01,,,,,,,0.0018123052944416518
2016-09-30,217026.OF,2016-06-30,2016-07-19,50.08,49400714.1,21.65,59344503.2,19990748.57,178410576.12,0.0005787088161126608
2016-09-30,000856.OF,2016-06-30,2016-07-19,29.08,25000000.0,56.96,19900059.05,19993211.18,205902061.82,
2016-09-30,001669.OF,2016-06-30,2016-07-21,31.64,1458828148.24,61.4,,5928417356.94,22747881164.28,0.0022991985228788536
2016-09-30,511600.SH,2016-09-20,2016-09-22,45.69,545972658.96,43.51,924386409.0,1189617320.23,5219550889.45,0.0019400102204136793
2016-09-30,511910.SH,2016-06-30,2016-07-19,37.56,2427764285.54,56.51,4412101965.98,7197126860.05,45443387700.95,0.001967780436018307
2016-09-30,090021.OF,2016-06-30,2016-07-20,51.67,240750000.0,16.29,148352480.49,209957964.66,770787738.79,0.0019390220783166434
2016-09-30,001930.OF,2016-06-30,2016-07-21,49.31,497156985.75,40.93,1288881825.5,1217324468.04,6127436516.33,0.0023311930894189814
2016-09-30,001057.OF,2016-06-30,2016-07-21,44.27,,54.87,,99859653.3,293456512.82,0.0020621006444208057
2016-09-30,000542.OF,2016-06-30,2016-07-19,48.07,3733594053.44,42.39,12614536015.25,2883387201.13,41035157777.44,0.001990554070607553
2016-09-30,002185.OF,2016-06-30,2016-07-21,47.27,,52.29,178632461.96,209928151.5,970347506.4,0.0018943187597568745
2016-09-30,002235.OF,2016-06-30,2016-07-19,45.43,916733365.1,23.62,498134545.21,610187009.21,3187186754.5,0.0015993542431571584
2016-09-30,000620.OF,2016-06-30,2016-07-19,19.83,,79.83,7175040105.36,79562958.56,48149812133.53,0.002135477808172803
2016-09-30,001843.OF,2016-06-30,2016-07-21,31.9,288501472.75,10.03,,119905259.4,501065840.5,0.0021232499604812993
2016-09-30,001477.OF,2016-06-30,2016-07-21,61.83,940164170.24,11.6,1754972161.22,309995862.13,3600431248.14,0.0018198579338690735
2016-09-30,530002.OF,2016-06-30,2016-07-21,40.52,3493383756.69,50.68,10474894105.46,2959627534.45,42347568652.67,0.002516181785490179
2016-09-30,519858.OF,2016-06-30,2016-07-20,49.14,120293620.44,33.28,228850395.29,289985359.83,1260301973.8,0.0015858948442688536
2016-09-30,040038.OF,2016-09-20,2016-09-22,45.69,545972658.96,43.51,924386409.0,1189617320.23,5219550889.45,0.0019907354217945095
2016-09-30,000683.OF,2016-06-30,2016-07-19,73.65,682790949.31,14.81,2002064772.52,2539463697.09,6790162207.51,0.0016402746110601996
2016-09-30,002855.OF,2016-06-30,2016-07-20,80.45,92966379.45,12.18,900531402.73,289980890.66,1673785948.87,0.0020386473921343296
2016-09-30,000658.OF,2016-06-30,2016-07-19,55.11,3031150086.73,31.64,9152716118.4,1976302483.12,23721722252.91,0.0
2016-09-30,001870.OF,2016-06-30,2016-07-19,54.95,1044054046.08,19.92,1290182258.26,1210430488.49,5071518460.04,0.0019639200689840486
2016-09-30,511850.SH,2016-07-11,2016-07-13,0.0,,99.88,,,1213286874.17,0.002052991504847057
2016-09-30,001826.OF,2016-06-30,2016-07-20,29.29,7700000.0,68.52,57913092.98,29983401.99,402093631.52,0.0018517850511714506
2016-09-30,000903.OF,2016-06-30,2016-07-19,46.75,39600136.5,30.52,,39988182.03,191716658.63,0.0018394246832367234
2016-09-30,121011.OF,2016-06-30,2016-07-20,37.58,2551653210.03,52.51,5061413705.07,3714372930.34,27076852435.66,0.001914238275392055
2016-09-30,091005.OF,2016-06-30,2016-07-20,20.3,4200595488.89,64.43,597663958.36,4088095014.38,28081514264.53,0.0019098526120235881
2016-09-30,001527.OF,2016-06-30,2016-07-19,32.84,169651134.48,18.48,69517586.13,149940840.74,777581477.06,0.0018243516263041215
2016-09-30,002747.OF,2016-06-30,2016-07-19,50.04,,49.42,3325424143.86,1899763535.73,14014279254.28,0.001691804895268989
2016-09-30,000719.OF,2016-06-30,2016-07-21,53.54,229951504.93,39.85,1574148565.81,389882313.25,4071336152.17,0.0019822485849123606
2016-09-30,000476.OF,2016-06-30,2016-07-20,88.32,,10.2,317634887.23,,394152387.07,0.0019996417757774942
2016-09-30,380008.OF,2016-06-30,2016-07-19,56.82,,42.73,505698189.18,389724166.39,1717202504.01,0.0023439427189357875
2016-09-30,420006.OF,2016-06-30,2016-07-19,82.57,,16.0,794771693.63,3480784890.67,6048845160.13,0.0019394401752563795
2016-09-30,000397.OF,2016-06-30,2016-07-21,27.37,,71.94,979142363.33,1518472112.92,11863846345.68,0.0019292273472459875
2016-09-30,253050.OF,2016-06-30,2016-07-20,80.56,100000270.0,15.02,3185329389.3,4699248232.19,10531767604.6,0.0016881920940932105
2016-09-30,519501.OF,2016-06-30,2016-07-19,71.42,149000463.5,24.91,1308090821.1,1749958091.33,5303595359.23,0.002108098637154665
2016-09-30,519567.OF,2016-06-30,2016-07-21,35.38,1994051071.08,52.5,3527907537.49,799335712.72,17855852155.43,0.001925044283621835
2016-09-30,511680.SH,2016-09-20,2016-09-22,2.5,480000000.0,70.75,,,1800273291.37,
2016-09-30,000917.OF,2016-06-30,2016-07-21,39.51,2450539759.83,40.63,3360858642.72,720093867.46,12707779004.27,0.002130910422849741
2016-09-30,000371.OF,2016-06-30,2016-07-21,67.29,1512029628.04,25.6,9566181537.4,4019389752.15,22428355315.44,0.0021317038934638433
2016-09-30,340005.OF,2016-06-30,2016-07-19,44.78,372311238.47,39.97,268324141.64,645210590.57,2715092517.32,0.0020674969791256714
2016-09-30,583101.OF,2016-06-30,2016-07-20,36.63,1572054088.08,39.31,1093044957.7,1029879144.42,6615047162.58,0.002011396058290371
2016-09-30,000759.OF,2016-06-30,2016-07-21,59.49,369261580.4,30.11,1668291529.13,369854275.46,3935219627.84,0.0022833991270871934
2016-09-30,519512.OF,2016-06-30,2016-07-19,34.46,189590364.38,26.54,49499634.27,90012584.09,491853674.1,0.0013699176957659986
2016-09-30,740602.OF,2016-06-30,2016-07-20,35.24,427911881.87,29.93,,350088498.07,1843975097.19,0.0019044385252311447
2016-09-30,511660.SH,2016-09-12,2016-09-14,0.0,2240000000.0,45.22,,,4094369436.18,0.0020150012219437574
2016-09-30,202308.OF,2016-06-30,2016-07-21,41.45,3694817025.95,41.01,6754315213.43,1219450547.86,23911790954.48,0.002129626047204569
2016-09-30,000210.OF,2016-06-30,2016-07-20,48.93,745402918.1,41.29,,3467039840.33,8352433278.07,0.0017743563770187265
2016-09-30,000037.OF,2016-06-30,2016-07-20,87.45,,12.03,218395023.29,9997540.88,284107605.14,0.0021041029102466524
2016-09-30,660116.OF,2016-06-30,2016-07-20,20.96,188352962.53,73.68,267712406.35,379913500.91,4238499082.86,0.0
2016-09-30,001006.OF,2016-06-30,2016-07-19,59.5,59892394.84,20.72,,109993597.5,314149460.54,0.0018283539642005575
2016-09-30,163820.OF,2016-06-30,2016-07-19,29.33,14523946513.27,58.34,19432139178.72,9348080066.18,121852601939.46,0.0019389341152236117
2016-09-30,100025.OF,2016-06-30,2016-07-20,51.1,,48.12,5665765819.69,2659507020.3,19377001645.53,0.0017861594821475535
2016-09-30,260202.OF,2016-06-30,2016-07-21,38.94,98500747.75,29.13,49746698.13,99991383.5,469322722.22,0.0022855029581945185
2016-09-30,000539.OF,2016-06-30,2016-07-19,39.32,,60.18,2153128888.67,1830290349.77,11656118427.03,0.0019927901565550687
2016-09-30,460106.OF,2016-06-30,2016-08-27,30.01,1648602692.9,64.75,3256729595.63,6341895479.71,42476170146.78,0.002046303806856331
2016-09-30,240006.OF,2016-06-30,2016-07-21,29.91,50000395.0,68.46,490242545.4,909749219.68,6419224010.84,0.0019381354312772991
2016-09-30,000009.OF,2016-06-30,2016-07-19,46.13,94800000.0,52.52,12967408954.63,2877071714.42,45371941625.62,0.0019221726912330706
2016-09-30,000981.OF,2016-06-30,2016-07-20,13.9,580201650.7,5.19,59847713.0,39996152.48,718477655.3,0.0025828756515606788
2016-09-30,150005.OF,2016-06-30,2016-07-19,41.21,259900289.95,44.11,,390215832.87,2044396917.13,0.0020493474903138242
2016-09-30,511800.SH,2016-06-30,2016-07-19,53.73,1327515211.28,39.8,22769440292.2,1474792530.77,53676491227.67,0.0017767853190551186
2016-09-30,000682.OF,2016-06-30,2016-07-19,73.65,682790949.31,14.81,2002064772.52,2539463697.09,6790162207.51,0.0019373827344639771
2016-09-30,550010.OF,2016-06-30,2016-07-19,37.58,1881758192.63,46.26,1984869955.9,1659722504.52,12012886983.36,0.0016824118712415181
2016-09-30,000301.OF,2016-06-30,2016-07-20,68.21,998782938.17,22.15,1869692415.56,4400955584.04,11336043645.17,0.0018295928942044792
2016-09-30,000089.OF,2016-06-30,2016-07-21,51.61,2199957739.92,20.49,743454685.24,2816492023.84,8088694991.79,0.0023524493892248532
2016-09-30,519508.OF,2016-06-30,2016-07-19,71.42,149000463.5,24.91,1308090821.1,1749958091.33,5303595359.23,0.0019024923560950757
2016-09-30,000704.OF,2016-06-30,2016-07-19,68.99,,30.39,306276447.78,9998108.06,530863880.24,0.0018661647268902737
2016-09-30,159005.SZ,2016-06-30,2016-07-21,26.92,19000148.5,65.39,,39928989.97,259998413.42,0.001560757047109007
2016-09-30,002247.OF,2016-06-30,2016-07-19,29.37,3531089576.62,39.49,2485929198.35,350400963.09,12144190414.2,0.0020320481349553887
2016-09-30,380001.OF,2016-06-30,2016-07-19,51.71,,41.63,950842057.58,539996620.03,3134024808.86,0.002072138640764276
2016-09-30,000918.OF,2016-06-30,2016-07-21,39.51,2450539759.83,40.63,3360858642.72,720093867.46,12707779004.27,
2016-09-30,001497.OF,2016-06-30,2016-07-20,51.67,240750000.0,16.29,148352480.49,209957964.66,770787738.79,0.0019387078671020408
2016-09-30,001621.OF,2016-06-30,2016-07-20,64.41,3984957047.42,9.8,7272579880.96,1999380261.05,15636439983.67,0.0015234044361753796
2016-09-30,710502.OF,2016-06-30,2016-07-20,25.79,279400819.1,33.48,,160405529.94,699359534.73,0.0019677121111962848
2016-09-30,270047.OF,2016-06-30,2016-07-20,62.03,552941829.41,24.34,1999112863.7,390312622.1,4110159401.7,0.0022205505105208356
2016-09-30,511830.SH,2016-06-30,2016-07-21,47.98,154050632.83,41.81,,300376407.07,1581300986.13,0.0016869163036079549
2016-09-30,000506.OF,2016-06-30,2016-07-20,48.4,360936197.97,50.49,12678460991.41,2509232420.51,39621420362.39,0.002051268712325749
2016-09-30,000325.OF,2016-06-30,2016-07-21,55.42,574922202.39,14.03,299454758.82,588860830.65,1945982018.22,0.0017957081541157827
2016-09-30,001176.OF,2016-06-30,2016-07-19,68.81,79200518.8,26.05,,1959430697.34,2934899768.71,0.002243424267563743
2016-09-30,002201.OF,2016-06-30,2016-07-20,31.59,8500000.0,67.98,1489609412.39,119991620.74,5891851211.97,0.0016610457875643192
2016-09-30,002318.OF,2016-06-30,2016-07-21,37.46,50180275.27,61.74,4020037303.99,970081603.61,15539985132.71,0.0017728909820393657
2016-09-30,001699.OF,2016-06-30,2016-07-20,83.87,,13.07,19776687.01,95037410.21,184589550.43,0.0015367688840528526
2016-09-30,000790.OF,2016-06-30,2016-07-19,59.65,,39.95,395279579.86,20003124.3,780088767.77,0.002072618511989699
2016-09-30,000331.OF,2016-06-30,2016-07-20,38.64,2328460092.68,52.59,,7551278498.63,29826071883.83,0.0018873102358594185
2016-09-30,202302.OF,2016-06-30,2016-07-21,39.53,11436201697.09,48.96,30055596218.02,4610361238.73,107577304267.77,0.0019848747634625408
2016-09-30,070036.OF,2016-06-30,2016-07-21,86.51,,9.88,,,57908705.77,0.002177345218928206
2016-09-30,000740.OF,2016-06-30,2016-07-21,50.43,4047047403.16,36.34,8957516218.71,5021546646.95,31519534260.38,0.0018989372841353713
2016-09-30,001096.OF,2016-06-30,2016-07-20,47.1,162000883.0,41.49,199330124.06,200008143.7,1525743126.03,0.002044577890806254
2016-09-30,511890.SH,2016-06-30,2016-07-21,43.91,588212682.32,30.8,398070520.01,520136077.64,2364407708.55,
2016-09-30,001982.OF,2016-06-30,2016-07-20,46.41,,53.26,7885250710.86,1959095744.33,25945172659.58,0.0020270246147620075
2016-09-30,583001.OF,2016-06-30,2016-07-20,36.63,1572054088.08,39.31,1093044957.7,1029879144.42,6615047162.58,0.001814011748230815
2016-09-30,485120.OF,2016-06-30,2016-07-20,43.64,819192788.8,53.01,5107561870.83,6116796137.3,29797025652.16,0.0024203343862305715
2016-09-30,750007.OF,2016-06-30,2016-07-20,53.44,793432690.15,37.43,2420083523.11,1075848273.76,9224148339.36,0.0018980776783634745
2016-09-30,001095.OF,2016-06-30,2016-07-20,46.37,,52.96,69253705.29,119971092.58,451333439.18,0.0019430701911149484
2016-09-30,002202.OF,2016-06-30,2016-07-20,31.59,8500000.0,67.98,1489609412.39,119991620.74,5891851211.97,0.0014636196694126635
2016-09-30,001526.OF,2016-06-30,2016-07-19,32.84,169651134.48,18.48,69517586.13,149940840.74,777581477.06,0.002022385454489406
2016-09-30,000659.OF,2016-06-30,2016-07-19,55.11,3031150086.73,31.64,9152716118.4,1976302483.12,23721722252.91,0.0
2016-09-30,270046.OF,2016-06-30,2016-07-20,62.03,552941829.41,24.34,1999112863.7,390312622.1,4110159401.7,0.001981752873246645
2016-09-30,000787.OF,2016-06-30,2016-07-21,55.27,,44.05,69692811.36,40073894.08,234836917.95,0.0017217815461121333
2016-09-30,000569.OF,2016-06-30,2016-07-21,50.77,,48.49,892190773.4,1550042588.13,5364508411.85,0.0019995596979685004
2016-09-30,000533.OF,2016-06-30,2016-07-19,57.79,806200775.3,0.53,195955383.62,781166843.35,1986993611.38,0.0021258265690740075
2016-09-30,485118.OF,2016-06-30,2016-07-20,35.0,496001064.0,63.36,9968435259.35,3789180341.34,48014004781.27,0.002224188504144742
2016-09-30,000580.OF,2016-06-30,2016-07-19,65.54,,32.42,1441275005.01,209933868.37,2931718031.6,0.0021185548711999402
2016-09-30,730103.OF,2016-06-30,2016-07-20,47.48,50070275.11,37.68,29570987.2,139985167.11,399249470.89,0.001984981963962129
2016-09-30,000323.OF,2016-06-30,2016-07-20,35.42,63080654.62,50.98,9680062.53,129958313.0,507128057.53,0.0
2016-09-30,000860.OF,2016-06-30,2016-07-19,45.67,1400640300.96,38.38,2926300760.84,,8992052907.84,0.002130741584148277
2016-09-30,001211.OF,2016-06-30,2016-07-19,66.38,,32.94,348268632.88,60116708.8,736729305.45,0.0019461542718945957
2016-09-30,000764.OF,2016-06-30,2016-07-19,71.42,149000463.5,24.91,1308090821.1,1749958091.33,5303595359.23,0.0020259041779666642
2016-09-30,002195.OF,2016-06-30,2016-07-19,35.3,,64.39,1235275398.91,1399782152.12,9160409601.12,0.0020199199202008966
2016-09-30,000300.OF,2016-06-30,2016-07-20,68.21,998782938.17,22.15,1869692415.56,4400955584.04,11336043645.17,0.0016319354258722552
2016-09-30,128011.OF,2016-06-30,2016-07-20,37.58,2551653210.03,52.51,5061413705.07,3714372930.34,27076852435.66,0.0021135144039023945
2016-09-30,000700.OF,2016-06-30,2016-07-19,48.3,1210003655.0,39.85,2224367300.28,2107392936.95,10667860574.75,0.0021509497964076196
2016-09-30,002240.OF,2016-06-30,2016-07-20,94.12,5000127.5,4.43,317587268.93,279948936.08,719889897.63,
2016-09-30,000882.OF,2016-06-30,2016-07-19,62.31,,37.14,179485709.5,,496657073.92,0.0017658185208897503
2016-09-30,002646.OF,2016-06-30,2016-07-01,,,,,,,0.001599166136212471
2016-09-30,730003.OF,2016-06-30,2016-07-20,47.48,50070275.11,37.68,29570987.2,139985167.11,399249470.89,0.0017876616936023382
2016-09-30,002077.OF,2016-06-30,2016-07-19,66.12,210001395.0,24.22,1024236722.91,369945561.92,2305680066.34,0.0012197418595625287
2016-09-30,000791.OF,2016-06-30,2016-07-19,52.94,153041469.57,17.4,148722382.98,89856140.29,526192503.63,0.002023742276081819
2016-09-30,000982.OF,2016-06-30,2016-07-20,13.9,580201650.7,5.19,59847713.0,39996152.48,718477655.3,0.00277946675949603
2016-09-30,000464.OF,2016-06-30,2016-07-21,46.62,,52.63,5972568611.75,2010808658.53,20094610443.23,0.0019850651642046024
2016-09-30,159002.OF,2016-06-30,2016-07-19,93.57,,0.27,573471280.1,119926557.42,805123596.11,0.0020392822475550076
2016-09-30,400005.OF,2016-06-30,2016-07-20,28.99,5359679689.5,34.33,1680649706.35,1939582754.37,15074066114.71,0.0017231505534507363
2016-09-30,001391.OF,2016-06-30,2016-07-19,26.88,,72.85,39569145.65,,221633845.3,0.0019704140768281864
2016-09-30,400006.OF,2016-06-30,2016-07-20,28.99,5359679689.5,34.33,1680649706.35,1939582754.37,15074066114.71,0.001920658813285181
2016-09-30,531029.OF,2016-06-30,2016-07-21,56.31,,43.19,129375065.54,39993494.68,327400412.68,0.0021649032831916326
2016-09-30,091023.OF,2016-06-30,2016-07-20,36.32,475226505.0,37.07,369391114.96,209750218.84,1802654416.48,0.0021545431439169427
2016-09-30,002234.OF,2016-06-30,2016-07-19,45.43,916733365.1,23.62,498134545.21,610187009.21,3187186754.5,0.0017989079319740142
2016-09-30,001666.OF,2016-06-30,2016-07-21,43.07,,56.56,5035821737.53,690340541.59,15066673147.18,0.0020914366684881003
2016-09-30,519888.OF,2016-06-30,2016-07-21,32.67,6228588382.91,48.32,3773934037.12,7105547673.01,43129306465.77,0.0015613378023202618
2016-09-30,380011.OF,2016-06-30,2016-07-19,55.58,,44.12,228447220.64,149932704.3,734814842.4,0.002352114115842907
2016-09-30,001821.OF,2016-06-30,2016-07-19,99.72,,0.05,5799881314.15,1567616641.78,8255991260.43,0.0022689119035581573
2016-09-30,519131.OF,2014-12-31,2015-01-22,0.0,,99.79,,,14164.26,
2016-09-30,001871.OF,2016-06-30,2016-07-19,54.95,1044054046.08,19.92,1290182258.26,1210430488.49,5071518460.04,0.00216264194451643
2016-09-30,000980.OF,2016-06-30,2016-07-21,30.09,798642800.14,68.34,9702647797.47,8426362202.31,85077462768.86,0.001997657763086247
2016-09-30,519506.OF,2016-06-30,2016-07-21,29.09,2204536106.81,59.56,1398287747.63,3449097206.62,21172174966.84,0.0019873993182233374
2016-09-30,159006.OF,2016-06-30,2016-07-21,26.92,19000148.5,65.39,,39928989.97,259998413.42,0.0017586018921984525
2016-09-30,000883.OF,2016-06-30,2016-07-19,62.31,,37.14,179485709.5,,496657073.92,0.0019638550194516213
2016-09-30,001233.OF,2016-06-30,2016-07-21,89.88,15300142.95,8.35,2978720378.13,3933485301.8,8636759322.34,0.001698818113980316
2016-09-30,380007.OF,2016-06-30,2016-07-19,56.82,,42.73,505698189.18,389724166.39,1717202504.01,0.0021046805280573455
2016-09-30,519509.OF,2016-06-30,2016-07-21,54.0,197300855.95,26.21,129015931.28,290171800.03,1146635529.01,0.0019604243470934257
2016-09-30,002469.OF,2016-06-30,2016-07-21,47.98,154050632.83,41.81,,300376407.07,1581300986.13,0.0018957812189233092
2016-09-30,000424.OF,2016-06-30,2016-07-20,48.74,2233682325.51,35.63,5164166625.61,1199844345.16,15234616049.86,0.0018593149924122088
2016-09-30,002680.OF,2016-06-30,2016-07-20,26.03,400000800.0,66.66,,99934784.35,6235881000.01,0.002063896247848751
2016-09-30,000509.OF,2016-06-30,2016-07-20,52.93,935022282.53,37.74,3877791626.06,1599400161.18,11395888295.64,0.0019218799327209712
2016-09-30,690010.OF,2016-06-30,2016-07-21,39.34,4655015022.5,22.63,1745688642.48,1964789525.14,13113010734.93,0.0018061146896595215
2016-09-30,550013.OF,2016-06-30,2016-07-19,0.0,9000130.5,64.5,,,25540206.25,0.0022652123163868776
2016-09-30,002759.OF,2016-06-30,2016-07-01,,,,,,,0.001616018236969996
2016-09-30,001134.OF,2016-06-30,2016-07-20,88.32,,10.2,317634887.23,,394152387.07,0.0018036687222682257
2016-09-30,511990.SH,2016-06-30,2016-07-21,14.42,2017563146.35,83.18,4367552972.15,6148821180.56,116197697262.15,0.0018666324953178215
2016-09-30,070035.OF,2016-06-30,2016-07-21,86.51,,9.88,,,57908705.77,0.001938802011878904
2016-09-30,002248.OF,2016-06-30,2016-07-19,29.37,3531089576.62,39.49,2485929198.35,350400963.09,12144190414.2,0.0022373822830181744
2016-09-30,002852.OF,2016-07-11,2016-07-13,0.0,,99.88,,,1213286874.17,0.0018550575902296362
2016-09-30,000699.OF,2016-06-30,2016-07-19,30.67,,68.29,1041381543.0,719744871.38,7044251058.81,0.0020033137598913786
2016-09-30,000722.OF,2016-06-30,2016-07-19,34.3,2621758812.63,54.05,2729218458.95,3866238659.9,23527410087.64,0.002006568227066907
2016-09-30,110051.OF,2016-06-30,2016-07-19,48.45,30361245.54,43.04,157897167.1,119801160.58,655742085.76,0.0022190428120558714
2016-09-30,001240.OF,2016-06-30,2016-07-21,39.34,4655015022.5,22.63,1745688642.48,1964789525.14,13113010734.93,0.0018600075614512157
2016-09-30,511960.SH,2016-06-30,2016-07-21,39.51,2450539759.83,40.63,3360858642.72,720093867.46,12707779004.27,0.0017198339566306675
