,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2015-11-30,360022.OF,2014-12-31,2015-01-21,0.0,,99.98,,,29059288.63,
2015-11-30,000863.OF,2015-09-30,2015-10-26,35.32,,63.83,,3963520192.51,13406776908.28,0.0019279864963872573
2015-11-30,519809.OF,2015-09-30,2015-10-27,33.21,200000620.0,53.21,,530395366.66,1597161179.2,0.0016871826228730402
2015-11-30,000912.OF,2015-09-30,2015-10-27,57.8,3500125.25,37.29,,39010461.32,96937075.0,0.0017755623445978586
2015-11-30,519505.OF,2015-09-30,2015-10-27,36.92,200200500.3,60.42,,3541002316.56,13421036208.39,0.0017883782951524374
2015-11-30,000605.OF,2015-09-30,2015-10-24,36.25,,63.08,,330221545.71,1077268505.89,0.0021021932184444037
2015-11-30,000686.OF,2015-09-30,2015-10-27,51.63,,44.43,78682867.15,159967799.48,520390626.47,0.0020888310503131002
2015-11-30,000872.OF,2015-09-30,2015-10-27,0.0,120000260.0,73.36,,,451812515.12,0.0029417160060074554
2015-11-30,050003.OF,2015-09-30,2015-10-26,41.74,440001060.0,55.58,8314739478.38,20874305012.23,80006844532.53,0.0018867047627273426
2015-11-30,000741.OF,2015-09-30,2015-10-28,46.44,2059207238.8,33.27,1754993033.8,2320756432.86,10508099338.9,0.001735152329958023
2015-11-30,000203.OF,2015-09-30,2015-10-26,57.3,100040470.06,36.9,,913220092.06,2118272395.56,0.001462653350070564
2015-11-30,519899.OF,2015-09-30,2015-10-24,35.94,220001610.0,54.39,127295708.09,769744149.43,2941293229.37,0.001956849004509875
2015-11-30,090022.OF,2015-09-30,2015-10-24,56.18,976504224.75,21.72,,2230678389.1,4700250050.37,0.001872882405390408
2015-11-30,110050.OF,2015-09-30,2015-10-24,64.91,,33.37,108608898.85,370276624.06,799434286.43,0.0019770705253219223
2015-11-30,519801.OF,2015-09-30,2015-10-27,13.56,200000700.0,71.05,99410215.04,49933016.83,1693498462.57,0.0018510932284727666
2015-11-30,000771.OF,2015-09-30,2015-10-27,52.33,906553239.83,34.92,,3947303798.58,8384287541.97,0.0017437684682131138
2015-11-30,020007.OF,2015-09-30,2015-10-26,42.65,200000500.0,55.59,,6183221735.74,18482751759.94,0.0021535909638454864
2015-11-30,519507.OF,2015-09-30,2015-10-26,50.11,710643545.96,42.9,,4025457744.86,11829960994.6,0.0020996785942413165
2015-11-30,202307.OF,2015-09-30,2015-10-27,10.14,3759543081.32,63.35,,110082558.98,14301152154.52,0.0019322874591971573
2015-11-30,001812.OF,2015-09-30,2015-10-27,37.94,80000320.0,59.08,3423386485.21,14818334072.12,58696956981.25,0.0019041212872314972
