,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2012-07-31,163802.OF,2012-06-30,2012-07-19,32.0,2974605513.7,49.1,,4186451467.5,22501352202.14,0.0017413725623647291
2012-07-31,202301.OF,2012-06-30,2012-07-18,41.27,,56.12,,13314938123.34,44078524828.34,0.0017874854502359927
2012-07-31,540011.OF,2012-06-30,2012-07-18,37.0,80500137.5,2.33,,,135055221.77,0.001702895383995262
2012-07-31,040030.OF,2012-06-30,2012-07-02,,,,,,,
2012-07-31,161608.OF,2012-06-30,2012-07-19,54.42,318401447.6,25.74,,663957645.18,1772111093.02,0.002091556102375769
2012-07-31,519999.OF,2012-06-30,2012-07-20,42.66,,55.46,,2950268619.07,8133906709.82,0.0018336589008196569
2012-07-31,519588.OF,2012-06-30,2012-07-18,30.67,148730423.1,64.31,,2319723574.5,8117405187.23,0.0016748009188123358
2012-07-31,392002.OF,2012-06-30,2012-07-19,36.05,60000490.0,37.16,,497960296.78,1657677327.33,0.0018315876883236992
2012-07-31,180008.OF,2012-06-30,2012-07-19,30.7,,64.9,,380392399.8,2320543653.54,0.0018057101844524137
2012-07-31,360017.OF,2012-06-30,2012-07-02,,,,,,,
2012-07-31,040028.OF,2012-06-30,2012-07-02,,,,,,,
2012-07-31,420106.OF,2012-06-30,2012-07-02,,,,,,,0.002137266162597351
2012-07-31,370010.OF,2012-06-30,2012-07-19,38.44,8550700000.0,13.18,,1056037839.65,17836343285.96,0.0017309661666236043
2012-07-31,519518.OF,2012-06-30,2012-07-18,31.72,,58.57,,892552168.46,4960498230.48,0.002080240037750425
2012-07-31,070028.OF,2012-06-30,2012-07-18,20.19,425000000.0,20.17,,10063769.45,887330602.85,0.0014833054282821223
2012-07-31,410002.OF,2012-06-30,2012-07-18,44.16,436301716.95,29.83,,681752878.15,1748735239.66,0.0018643988915081344
2012-07-31,260102.OF,2012-06-30,2012-07-18,12.53,125000570.0,4.52,,,400805003.54,0.002094986321137471
2012-07-31,041003.OF,2012-06-30,2012-07-18,44.84,500000870.0,49.63,,4172576037.17,12378039468.03,0.0018275188024579059
2012-07-31,213009.OF,2012-06-30,2012-07-20,26.49,,71.57,,352098186.46,2659435122.24,0.0016993181765290188
2012-07-31,541011.OF,2012-06-30,2012-07-18,37.0,80500137.5,2.33,,,135055221.77,0.0019026507591564101
2012-07-31,392001.OF,2012-06-30,2012-07-19,36.05,60000490.0,37.16,,497960296.78,1657677327.33,0.0016334557360677682
2012-07-31,213909.OF,2012-06-30,2012-07-20,26.49,,71.57,,352098186.46,2659435122.24,0.0018981208736925659
2012-07-31,270004.OF,2012-06-30,2012-07-20,27.05,1770002305.0,66.07,,8138826806.87,38108743188.59,0.001793326568487963
2012-07-31,471030.OF,2012-06-30,2012-07-02,,,,,,,0.002262035859333267
2012-07-31,360003.OF,2012-06-30,2012-07-20,46.18,114700612.05,26.11,,130561915.35,432796076.66,0.001649821019326092
2012-07-31,290001.OF,2012-06-30,2012-07-19,58.21,,39.65,,60224203.2,447686155.7,0.0016011349659603713
2012-07-31,270014.OF,2012-06-30,2012-07-20,27.05,1770002305.0,66.07,,8138826806.87,38108743188.59,0.0019905337132613
2012-07-31,350004.OF,2012-06-30,2012-07-19,38.58,70000305.0,49.49,,211802752.51,965226316.94,0.0015945575931128886
2012-07-31,090005.OF,2012-06-30,2012-07-20,17.18,685200237.8,53.79,,282356781.74,3435347553.61,0.0017121337059597952
