,S_INFO_WINDCODE,F_PRT_ENDDATE,F_ANN_DATE,F_PRT_BONDTOTOT,F_MMF_REVERSEREPO,F_PRT_CASHTOTOT,F_PRT_CDS,F_PRT_CPVALUE,F_PRT_TOTALASSET,RETURN
2015-01-30,360022.OF,2014-12-31,2015-01-21,0.0,,99.98,,,29059288.63,
2015-01-30,000863.OF,2014-12-31,2015-01-21,37.46,396101434.15,54.93,,1738852208.37,6014242591.58,0.0019279864963872573
2015-01-30,519809.OF,2014-12-31,2015-01-22,20.61,,52.38,,100009415.82,485147608.08,0.0016871826228730402
2015-01-30,000912.OF,2014-12-31,2015-01-01,,,,,,,0.0017755623445978586
2015-01-30,519505.OF,2014-12-31,2015-01-22,39.31,,59.32,,1564361237.88,4968742523.25,0.0017883782951524374
2015-01-30,000605.OF,2014-12-31,2015-01-20,3.05,859943049.93,70.23,,100094628.24,5897277384.15,0.0021021932184444037
2015-01-30,000643.OF,2014-12-31,2015-01-22,29.69,13400000.0,55.98,,20086155.53,101362344.0,
2015-01-30,000686.OF,2014-12-31,2015-01-22,28.91,118800298.2,35.53,,70021856.16,345905906.7,0.0020888310503131002
2015-01-30,000872.OF,2014-12-31,2015-01-01,,,,,,,0.0029417160060074554
2015-01-30,050003.OF,2014-12-31,2015-01-21,44.27,938601927.9,51.12,,11524661344.77,31842590131.98,0.0018867047627273426
2015-01-30,000741.OF,2014-12-31,2015-01-22,27.05,2057287008.67,35.51,,1223105764.9,5595050692.28,0.001735152329958023
2015-01-30,000203.OF,2014-12-31,2015-01-21,43.52,99680829.52,44.57,,581420283.25,1657814692.29,0.001462653350070564
2015-01-30,519899.OF,2014-12-31,2015-01-21,45.21,550000000.0,18.94,,1160555483.25,3453118094.39,0.001956849004509875
2015-01-30,090022.OF,2014-12-31,2015-01-21,44.0,497701746.55,34.41,,1994466483.8,5782393311.79,0.001872882405390408
2015-01-30,110050.OF,2014-12-31,2015-01-20,63.05,39950179.93,33.0,,1769507607.55,3218963103.45,0.0019770705253219223
2015-01-30,519801.OF,2014-12-31,2015-01-22,11.49,49500194.25,71.02,,49953610.37,521990552.75,0.0018510932284727666
2015-01-30,000771.OF,2014-12-31,2015-01-22,33.8,1782368505.06,31.29,,1499533607.47,5176465635.31,0.0017437684682131138
2015-01-30,020007.OF,2014-12-31,2015-01-21,31.24,57800286.7,61.97,,520248068.64,2145654230.7,0.0021535909638454864
2015-01-30,519507.OF,2014-12-31,2015-01-20,53.87,883432765.15,25.03,,1729406182.43,4344307685.13,0.0020996785942413165
2015-01-30,202307.OF,2014-09-30,2014-10-24,58.37,9500254.25,37.23,,195844341.66,369851332.96,0.0019322874591971573
2015-01-30,040003.OF,2014-12-31,2015-01-22,23.71,7459887589.82,36.14,,3549404656.62,20260370757.6,0.0016303265122936672
2015-01-30,511860.SH,2014-12-31,2015-01-01,,,,,,,0.0017321941485639591
2015-01-30,560001.OF,2014-12-31,2015-01-19,17.84,167800285.0,32.54,,51504395.3,344653052.62,0.0014198155052511652
2015-01-30,000819.OF,2014-12-31,2015-01-20,0.0,,98.98,,,102203398.39,
2015-01-30,320002.OF,2014-12-31,2015-01-22,44.64,1013053239.58,15.4,,851905322.38,2626942964.62,0.0017568122646807183
2015-01-30,380010.OF,2014-12-31,2015-01-20,25.42,177524673.39,57.34,,220133658.78,1060150922.91,0.0021132105126724365
2015-01-30,000685.OF,2014-12-31,2015-01-21,2.73,842100000.0,39.75,,,1468041907.58,
2015-01-30,471007.OF,2014-12-31,2015-01-22,44.43,78000757.0,44.6,,240060576.76,788379468.59,0.0017635715689741094
2015-01-30,000693.OF,2014-12-31,2015-01-22,25.31,4767213830.82,60.16,,5244512823.2,34633103535.91,0.0020560317608782075
2015-01-30,000486.OF,2013-12-31,2014-01-01,,,,,,,
2015-01-30,000627.OF,2014-12-31,2015-01-21,26.86,52204838.31,56.72,,70212286.07,335918588.65,0.002169019444771436
2015-01-30,000846.OF,2014-12-31,2015-01-21,32.41,1512672789.0,58.59,,4928005956.69,18509405520.34,0.0020979392535069863
2015-01-30,000493.OF,2014-12-31,2015-01-22,70.69,34520291.78,19.3,,265540714.13,418084092.72,0.0020342390585375014
2015-01-30,519998.OF,2014-12-31,2015-01-21,43.29,551203066.8,1.41,,160145736.23,1018013672.75,0.0020313468619965747
2015-01-30,519529.OF,2014-12-31,2015-01-22,0.0,45000000.0,25.23,,,60221279.66,
