code,jensen,ppw,sharpe,sortino,stability
040026,0.00048710077875139493,0.00038493983927492863,0.4341086911267267,0.08523545233059496,40
050027,0.000952440053271358,0.00094910949500508,1.2943697041940785,0.21245475899960622,51
070009,0.0002216963813459512,0.00013231485741439246,0.3402524150051537,0.14476462706418705,47
110037,0.0005714712984857116,0.0004326632225822307,1.2138361676837754,0.16863486896656485,46
110038,0.0005199553067185322,0.00037887733119702284,0.8972513751890767,0.13068651215169574,49
161820,0.0009213782804684133,0.0008696500163815483,1.851070269413185,0.3090678874335,43
202108,0.00028428689244300336,0.00033261580681785414,-0.32967329832913134,-0.006777987880960574,38
202110,0.00020839714063885611,0.0002765097709800545,-0.539436938062614,-0.026973376912326125,47
270043,0.0004526348834743532,0.000506004654493118,2.6640012323003117,0.4552528325352111,49
519188,0.00048187936492803435,0.00040377420277139795,0.6499771632721404,0.12492612198098671,36
519189,0.0003850281727896086,0.00030562075173946066,0.36461053002367766,0.08576592176732907,42
519985,8.090171482874732e-05,-7.78478842101367e-05,-0.7941959045843171,-0.03922122836447014,46
