code,jensen,ppw,sharpe,sortino,stability
000015,-5.3215458296625325e-05,-0.00010630121063852703,-1.2754466995595395,-0.09437429404330232,41
000016,-0.0001424025108824876,-0.00020708407046739327,-1.4654199070021985,-0.1182538614961234,41
000032,0.0002508012760361626,0.00029437036815991636,-0.4663849496923028,-0.019583806291200483,48
000033,0.0001742222838126719,0.0001836422842958148,-0.707192160179834,-0.043522041193087224,47
000050,-0.0001399008798629038,-9.615786586926463e-05,-2.101568059244008,-0.21156317873386357,51
000052,-0.000211655586131578,-0.00014921857337411054,-2.4017619815119953,-0.26891532717118266,50
000084,2.980145454819632e-06,-0.0001337515632657518,-1.1996493442970608,-0.09879621857981234,42
000085,-8.104991635439807e-05,-0.0002409761524189021,-1.5488266712358227,-0.1347426681506304,44
000128,0.00013910932468432177,4.9686084179591545e-05,-0.5918655750837727,0.0033629789213023478,52
000129,0.00020630461363040615,0.00011916327284577749,-0.16500392679903436,0.05240933834379696,52
000139,0.00012280208633494704,-7.997727693631406e-05,-0.7222640817614415,-0.03673433716718631,46
000141,7.21674826862715e-05,-0.0001196737370738356,-0.9804991299206668,-0.06685562680208476,49
000147,2.8411134186732902e-05,-0.00023600525744709388,-1.044847231869217,-0.09182233134561592,44
000148,-3.829868408578843e-05,-0.00032234314358594305,-1.1895672543460498,-0.10764432124528348,43
000152,0.00026914668781826486,0.00029772204034824666,-0.4069729951479784,-0.014262572355461902,49
000153,0.00020114955452039978,0.0002028420468469924,-0.6152126906471818,-0.03806902674726819,50
000186,-6.342355473201798e-05,-3.620487312645251e-05,-1.3242578953398236,-0.13130153296735164,42
000187,-0.0001454886677032058,-0.00013870569791350868,-1.5462994052189218,-0.1550486205343822,49
000188,-0.00022832600385099065,-0.00023710202695375744,-1.7892656966595695,-0.16881948908758077,50
000191,0.00011930929118805273,9.67195210906155e-06,-0.8211415419776136,-0.06994719128339993,44
000192,3.893609200663592e-05,-7.287892381686088e-05,-1.0263007587757673,-0.09172735036131527,45
000194,4.213258191920245e-06,7.11731524513573e-05,-1.1596675661926326,-0.10953837112041438,40
000205,4.321161727080617e-05,-0.00030648921791685943,-1.0191653760360313,-0.08825373285852532,44
000206,-1.1598043378290685e-05,-0.0003792034904500059,-1.129820801414154,-0.1037599941111373,43
000252,-2.2346068973730013e-05,-9.459462397961397e-05,-1.206901437082662,-0.11260079169984066,38
000253,-8.329096649765927e-05,-0.00020498168376761308,-1.3527753706559982,-0.10779555306414068,36
000298,-0.00023980483659122624,-0.0012042927919238312,-1.1342811840697107,-0.08465335517304481,42
000299,-0.0003116755834038442,-0.00127406580538476,-1.209683350359148,-0.09403965971085514,47
000302,-7.786369730262326e-05,-0.00013252115110492453,-1.429574060822632,-0.13035338477896277,49
000305,-8.514596835477062e-05,-0.00018411169055809688,-1.3928613383520956,-0.1386449974838359,42
000372,7.735358607001278e-06,-2.2053113036342263e-05,-1.234491434477703,-0.1139182422799765,38
000395,-0.00022682592929075513,-0.00030404816330714235,-1.9848679532236355,-0.15171264218935812,48
000396,-0.0003033982538192109,-0.0003456074876457667,-2.230491364121261,-0.17596827644695626,44
000402,-0.0001681960374687626,-0.0002405619532960723,-1.401376836206478,-0.12541936046241356,42
000403,-0.0002511587018080194,-0.0002993981980321125,-1.5394734775539398,-0.1394236899598304,27
000419,0.0002246480834447528,0.00023701316587505775,-0.1719181104194589,0.03337755845342009,48
000420,0.00013557084354849611,0.0001474371104673794,-0.5816126968477742,-0.012598426390485664,47
000465,0.0003338358401091294,0.00023772028310478099,0.30205595349508557,0.08575649671618592,46
000489,-0.00015892029177178734,-0.00023575647851050362,-1.629223229249798,-0.1828202680051767,50
000490,-0.000305506208581677,-0.0005371492152587209,-2.0670186793879686,-0.17388905071584598,51
000497,-3.119842939764198e-05,6.411412275708042e-05,-1.0973487737650571,-0.115752885314027,43
000561,-6.718469009148355e-05,-0.00014052515656558552,-1.276313380885521,-0.10982219318277858,41
000562,-0.00015039745144500391,-0.0002849045724289741,-1.4417290711636483,-0.12834109229355123,43
000563,7.561239816753618e-05,-3.4693711966158895e-05,-0.9508716467803819,-0.08786049245368553,38
000564,-1.4524243526405664e-05,-7.66374904268427e-05,-1.1985246144993666,-0.12213572390356395,46
000655,0.0004926657970781966,0.0005834455552007139,0.29445717986446374,0.07315165926791935,48
000694,0.0003075561112436467,0.0003479474123300199,-0.2103386546582826,0.013000130721774196,43
000736,0.0001743978943655852,0.00023412955738125548,-0.6318062628758088,-0.032348433098081934,45
000737,8.55808411643496e-05,0.00013340152705509331,-0.9569126907260972,-0.07250696880767188,43
000752,0.00016235558478400484,0.00014708309895515497,-0.778865632530552,-0.06852506417993114,32
000817,-6.114334723888082e-06,-6.103414853988461e-07,-1.6469452567643512,-0.121814563489164,48
000839,-0.00036026927427704024,-0.0007910925207578342,-1.6779848549800036,-0.13831738820799513,42
000840,-0.00044684953328725976,-0.0009198527681232765,-1.8351533306712864,-0.1512857283172186,43
000898,9.127607752782994e-05,-0.00010549818951799511,-0.7416670835398446,-0.049651980436959196,44
000899,1.105206291315952e-05,-0.00016055252520446705,-1.0579829893731114,-0.09100688331252996,44
000914,0.00042604621212264494,0.000576624239050731,2.3047712452478586,0.460775735979502,48
000937,-0.00015741658443159482,3.5750764046642653e-05,-1.5476546504484834,-0.19391062949387244,45
000938,-0.00024871903350056615,-3.6743448652071946e-05,-1.9308308505803562,-0.27088269918217517,46
000943,-0.0001312686637006948,-0.0003012353772867634,-1.2935666688736513,-0.108604808687662,32
000944,-0.00022302712427029663,-0.0004532655892170135,-1.434117992391891,-0.12441849789300906,29
001055,-4.047110324915083e-05,-0.00012331019621451597,-1.4416912688693055,-0.12467064147411308,44
001212,-0.00018846924287155243,-0.00027150564420114486,-1.6371750406964167,-0.17010552909602644,50
001213,-0.00027063220430420743,-0.0003295491013343884,-1.8603255955198417,-0.15426248091338735,51
001299,0.0002368253072852365,0.0001836211263906484,-0.6076508807177251,-0.040259243818048525,44
001545,-3.0294133631775165e-05,-0.00010155793011908523,-1.8596631492622904,-0.11188422921490075,47
001546,0.00026999802898038214,0.0002094717033744319,-0.5487369549065845,-0.03833016888485858,43
001575,-0.00019036219590298884,-0.0004465428662681878,-1.506673301431489,-0.12022892940963877,46
