code,jensen,ppw,sharpe,sortino,stability
000015,9.833906876243877e-05,0.00011097249594961867,0.31354290128719897,0.07000013995827509,49
000016,5.840438440980812e-06,2.0484948060148686e-05,0.04775209096590705,0.03845761019424627,44
000032,0.00011553750337950976,0.00028722709946984385,0.2891450564387212,0.06455238908971657,42
000033,4.0495867326131174e-05,0.00018892205464879382,0.12937014011629955,0.04271726314633906,43
000050,0.0006055830824050104,0.000759405717383285,1.2297298187785548,0.24375448388239457,49
000052,0.0005311153498448115,0.0006649858706101477,1.0780970125331486,0.21796405497075758,48
000084,0.000498990867909226,0.0004990610905251842,3.48675525755727,0.711018107986886,41
000085,0.00042741953920662006,0.0004042467129679214,2.8350303122855336,0.3595418082469103,41
000128,0.000750394904034653,0.0008515428051556124,2.8741638528923565,0.7045913864097099,50
000129,0.000786573253793599,0.0008839921957426451,2.708107742293641,0.5062815572066942,50
000145,0.0007413106572530415,0.0007614810249126135,1.952649516856341,0.35786083271787106,37
000146,0.0007007169868756,0.0007035471157144182,1.8297154630011025,0.3604918319727328,39
000152,0.0007874468013900287,0.0009668702872091469,1.4856506001573404,0.2961423518949786,40
000153,0.000702631335706622,0.0009066305961921915,1.3215431516196197,0.27544357426094557,40
000191,0.0006503405378605624,0.0008499537201913117,1.3365921249968191,0.22378100685517507,47
000192,0.000581911055898104,0.0007769222727571551,1.2360619550471155,0.21279603658688284,47
000194,0.0007462863725671237,0.0008008276762249708,1.6287637558463044,0.2793973478679716,51
040026,0.0001523867952494605,0.0001492158601008317,0.46333226077993184,0.09694417545779645,38
040040,-8.261034704670016e-05,-0.00010746753226152482,-0.6112257799505996,-0.024815651840098915,43
040041,-0.00017803583364291753,-0.00022550069328525769,-1.0319871420581734,-0.07895098641444363,39
050027,0.00023806754401904377,0.0002641866152085211,0.5174504280588963,0.0779588484225154,38
070009,0.0004590600429933991,0.0004523971692252221,2.393104954868461,0.3353788427139067,39
070037,4.9056468121072815e-05,5.3393533341866455e-05,0.11670070624639935,0.05282295854237594,45
070038,-2.0109268384710296e-05,-1.783051300778832e-05,-0.09835325490788421,0.026663447510116463,48
100066,0.00028183829341232544,0.0003416515139697429,0.660674332266534,0.10879954969206783,49
100068,0.00019372230109254989,0.00025587958657739547,0.4376950940037954,0.08003783016682303,50
100070,0.0001502447717252106,8.17696508593786e-05,0.24579980302222193,0.05329321274718668,42
100071,3.157765029490103e-05,-3.1801639659080765e-05,-0.0022029749185983527,0.02380049017556909,38
110037,-0.00010896731111381226,1.2316227707264538e-05,-0.30413637509486163,-0.011450815863221794,49
110038,-0.00018021852386288488,-6.110626548852302e-05,-0.46613555721660155,-0.028639758277701894,50
121013,8.330578398868945e-05,3.079331156135207e-05,0.2093997631111297,0.05225708311335545,44
128013,0.00010192873945025587,4.7746297867035345e-05,0.24970155238828398,0.05300187067630825,45
160810,-0.0005117960164613434,-0.00047103201259924795,-0.7367165400186557,-0.07373564530593177,46
161820,0.0002250405571268365,0.00033029863024393134,0.49906043697790753,0.09316598485149231,46
162715,-0.0010543321864906522,-0.0008964535743626613,-1.6895436634165182,-0.17446274027270026,45
162716,-0.0011152383920186623,-0.0009746956473861402,-1.8033448773540528,-0.1915938042484267,44
200017,0.000666451467473437,0.0006744271125360444,4.888520472403997,1.0907489368468615,39
202108,-0.00014417848035215233,8.850850634659548e-05,-0.14904860473427334,0.001250231973844428,44
202110,-0.00021210204511310616,4.453687063095344e-07,-0.2666919987308321,-0.012551788672419666,45
270043,0.000698344429279176,0.0007017147320230925,3.1685883056788047,1.4068915621077962,40
270048,-0.0005180479157130862,-0.0002811921545906451,-0.3375064365516918,-0.03641524576329682,46
270049,-0.0005775499711172013,-0.00033503107239553684,-0.3934423575924924,-0.04523737811357478,47
380005,0.00036239336932858185,0.0004012113946011052,0.6318072420687683,0.10498971836219333,36
380006,0.00029360517788771265,0.0003342026530457022,0.5350343567195853,0.0901139015965879,37
460008,0.00019999816685475314,0.0004635954402960285,0.3994522896198737,0.07537961157072376,45
460108,0.00014392847773242196,0.00041191658161434253,0.3002836574859458,0.06109512841575061,43
485019,-0.0001300075150053293,-8.192502700797211e-05,-0.14638377091611415,0.0029570833960062856,46
485119,-5.72897823651946e-05,-4.3933815967765334e-05,-0.020711631086788543,0.020853433244366507,46
519152,0.0014666734419774175,0.0015858115080320152,2.5750047292729117,0.44416515058480727,38
519153,0.0014035810729009163,0.0015296320794265198,2.4489111123724117,0.40734794514389366,38
519188,0.0003526624742563681,0.00043741106971676607,0.6551178355031935,0.10991242928868146,40
519189,0.0002657178932235757,0.00035065309703693137,0.49416662153001245,0.08868728220141067,38
519190,0.00023241903941998004,0.00025781101849854866,0.6952453372729964,0.16004832683130654,49
519718,0.00039060650248109324,0.00041761442060133633,0.9954772537421301,0.17023284893416188,45
519720,0.0002859607071295457,0.0002953927246153544,0.7427484541388701,0.1204931310529106,50
519723,0.0005696554303675365,0.0005896743454761893,1.743987600079843,0.28909960286133335,50
519725,0.0004842342624798,0.0005017705871428044,1.513733070443435,0.26179552396442496,44
519985,-0.00012686184394862318,-0.0001301682158061502,-1.71172649455434,-0.10627386964500414,40
530021,-0.00024323731769885633,-0.00015725409382684404,-0.2609551142742696,-0.013453638307448024,48
531021,-0.0003145959865441227,-0.0002454140594165956,-0.38504028027943593,-0.030843027686724315,48
