code,jensen,ppw,sharpe,sortino,stability
000015,0.00011543742666270584,7.720114242607672e-05,-1.7667419637697206,-0.14484371794262182,45
000016,2.301823543558203e-05,2.295785148174749e-06,-1.9662173613026772,-0.17372066813045167,44
000032,0.00013339328830620523,0.00024142887979755276,-1.630546046201747,-0.1706902995387273,40
000033,4.797141908039295e-05,9.553976462024297e-05,-1.9284355795947274,-0.2080450901019039,42
000050,-0.00011227448140324332,-0.00016381765057943545,-2.5408701857556943,-0.2974959502645007,49
000052,-0.00018370479024349805,-0.00023973106357297482,-2.8195476896864307,-0.24574621978885935,46
000084,9.510368977758973e-05,0.0001767630220565,-1.5634977078231753,-0.14293796201118703,46
000085,1.37828124516029e-05,1.4025230614131262e-05,-1.9413286673121373,-0.18060670441043944,48
000128,0.0005688657702742135,0.0004930543328999108,0.973989088540783,0.19554813784493336,52
000129,0.0006363812318301635,0.00055693374319651,1.3064647631112667,0.2339290523241543,52
000139,0.00019883247152731792,0.00020762151770842456,-1.1288129668034932,-0.08746790776134421,36
000141,0.0001295846218487045,0.00014862215970654514,-1.489709756544844,-0.12993229059339673,34
000147,6.040667118996639e-05,3.5995305179251943e-06,-1.706044794209008,-0.13596707027889474,40
000148,-1.5365415268365633e-05,-0.00014773503461994918,-1.8553647736160201,-0.1614378018983492,42
000152,0.00017909639451625648,0.00016967639100710116,-1.456151698726528,-0.1368057164370733,43
000153,0.0001042227802352911,1.9373606831665313e-05,-1.7249179903808567,-0.1667534348030147,42
000186,0.00017968038681173855,0.00021847795475831927,-1.2950801661256715,-0.12363801525052247,45
000187,8.899752629998135e-05,9.158127484448996e-05,-1.528488897052057,-0.1389519339806018,45
000188,1.1999517248166016e-05,1.5769437971014752e-05,-1.7587020730207268,-0.16072340485384068,42
000191,1.795336949337288e-05,-1.0156700352552735e-05,-1.8195767352570857,-0.14993911692595793,43
000192,-4.146413978102709e-05,-6.471867162002716e-05,-1.9967415239279356,-0.1710389180016022,45
000194,0.00012174950617435557,7.945587637004152e-05,-1.7219647657037516,-0.15047268112482448,49
000205,5.640804268237877e-05,0.00016277990058685752,-1.762882730800481,-0.14368020242200769,44
000206,-1.1077919968090384e-06,1.7559698500203843e-05,-1.8827698954356191,-0.15400775926783966,42
000252,0.00013758054354834435,0.00021767521004965388,-1.6410339884229765,-0.1477665813399926,41
000253,7.375289527155454e-05,6.714967616589883e-05,-1.8277128016608557,-0.1606741514728776,45
000298,-0.0002111809158208528,-0.0005318476520331665,-1.7604910514008625,-0.13985523846558504,34
